bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
UNC5A,ZSWIM8,FBXL7,MAP4K3
AL136962.1,THUMPD3-AS1,AP002495.1,ANKRD11
LINC02196,CCNL2,BBOX1,ATL2
AC110285.2,NELFCD,RSPO4,KIDINS220
AL162727.2,SEC61A1,PLCD4,AK3
SPECC1,SPDYE2,ROBO3,MIR29B2CHG
TRAM1L1,STX16,LINC00324,ARHGAP5
LIN28B,HNRNPU,KATNAL2,AC010201.3
AL357140.1,AP006621.3,AC026689.1,NTRK2
AL135923.2,DEPTOR,FAM189A1,IQCJ-SCHIP1
PRDM1,PPIF,TCF7L2,N4BP2L2
ADAMTS8,CCT6A,CPEB2,CREBBP
SPC25,TTC3,NBPF15,SIRPA
FABP12,PAN2,SMARCA2,PLEKHA6
QPCTL,ATOH8,VPS8,CLSTN1
ERCC6L,IFT172,CCDC7,MYO6
CNTFR,LAPTM4A,SEMA6A,ZXDC
HLA-DQA1,FRMPD3,AL365259.1,VDAC3
SLPI,GLG1,SLC7A11,NIPSNAP2
AP000769.2,AP1S2,CPQ,FAM193A
AC021613.1,TSPAN3,ZNF521,CYTH1
LINC01249,CHPT1,PANTR1,FAM120A
SOX1-OT,EIF4A2,TOB1,HDAC4
AL359632.1,P4HA2,CD38,HTT
AC084880.2,CCND2,CDH22,NDUFS1
LINC02231,ADGRA3,LINC01411,DOCK1
KCNJ16,SMO,BCAS3,AC107398.3
AC096996.2,SLC25A39,TMEM132C,UTY
AC117944.1,LRP10,ZFAND3,MIRLET7BHG
AK4,LMNA,SYT1,NUMB
AL359232.1,LRP1,DNAAF4,VPS13D
INHBB,SRSF1,SLC6A16,PKM
LINC02775,GABARAPL2,ZDHHC20,CNTFR
LINC02135,ARGLU1,BBS9,NFX1
AC037441.2,SRSF3,FBXL2,MAPKAP1
FAM163A,AC245297.3,KAZN,EFNA5
LINC01055,FKBP8,AC114971.1,IPO5
LINC01239,PRKCSH,WDPCP,DENND5A
SLCO1B1,ARL6IP4,SOX1-OT,SMARCA4
HDHD5,ARHGAP8,AC002069.2,SENP3
STC1,ZRANB2,UBE2B,TP53BP2
SRRM3,MT-ND4L,ZBTB20,AL591686.2
AC009158.1,ARF1,MAP2K5,ATG7
AC024619.3,PTGES3,EIF4G3,EMX2OS
YEATS2,EPOR,NAV3,ATXN2
AC078980.1,PCBP1,FYN,NCKAP1
SYNGR3,CAMK2B,MRPL41,NPLOC4
AC126468.1,PHLDB1,SUMF1,HERC6
LINC01862,NDUFB8,TSPAN6,RAPGEF1
AC093334.1,TTYH1,CEP164,EIF4A1
TCERG1L,MAP1A,AL360015.1,CLMN
SLC8B1,P4HB,PRMT2,GPD2
NLRP4,LCAT,CSGALNACT1,AL513217.1
STAT4,FAM120AOS,CFAP47,BMPER
DLGAP2,GALNT18,ZNF736,SLTM
PTP4A3,NLGN1,MFSD11,DMPK
CALY,TRPC6,LINC00498,AL137139.2
AC021744.1,PADI2,RAD9A,ST3GAL3
SSTR2,CRISPLD1,SLC7A8,ANO10
CABP5,AIFM3,HHAT,NKAIN3
F3,ARHGEF3,NMRK1,NIN
FKBP6,TRIP10,CDC14B,SLC44A3
CPHXL,MEF2C,ST3GAL3,NAP1L4
AC011995.2,TMEM163,SSH2,ZFYVE16
AC020637.1,PLXNB2,ADAM9,GATAD1
ENC1,MORF4L1,SLC25A43,SEPTIN7
AC012322.1,TKT,RGS12,LINC01503
FGF22,SPARC,TNRC6A,SLC25A12
AC011471.2,CELSR2,CNTNAP3,BSG
AC138304.1,PSRC1,AL139317.5,ZNF423
KCNIP4,GFPT2,ADAMTS9-AS2,NDFIP1
GASAL1,LINC02256,LMOD1,UBAP2
CEBPD,RPL11,LINC00551,TBCD
KCNH4,RAD23A,SOX2-OT,PWWP3A
AC099684.1,SLC29A4,CLASP1,ATG4B
AC138647.1,LARP7,EFCAB6,U2SURP
CASR,PEBP1,C2CD6,NDUFV1
AC007132.1,NPTXR,MCL1,FAM20C
AC093857.1,PHC1,AL022068.1,MROH1
ICAM2,NAA11,TMEM14B,SF1
AC245140.1,AHI1,C11orf49,CAPRIN2
AC024022.1,CNTN3,HERC4,ANO5
BSG,SPOUT1,SORBS1,PHLDB1
PAPLN,PMP2,GON4L,RBM39
MYT1L,BCAR1,KREMEN1,RALGPS1
SLC22A10,APLP2,ACTG1,AC005261.1
KCNMB2,KCNT2,DDB2,SLC35C2
AL356580.1,DEF8,CHST15,CLIC4
LINC01967,CCDC14,VIM,FUS
PLPPR3,WBP2,STX8,SIK2
COL20A1,HS3ST3B1,AC002460.2,CACNA2D3
TMEM45A,CAB39L,FRMD5,INTS3
TRIM47,TENM3,CATSPERE,NPFFR1
TNFRSF11A,AC110023.1,AC008554.1,PTPRS
EFNA1,MCRIP1,ARMC2,R3HDM1
AC007406.4,OSBPL11,PAAF1,ZNF44
SHISAL1,CYP39A1,AL355075.4,RAB7A
AC092634.4,PAX8-AS1,ACSS3,BICD1
GSTA1,PLOD1,DNAH6,KATNAL2
AC113383.1,AC008014.1,FNBP1L,GNPTAB
ZMIZ1-AS1,DDX3X,OAT,SRPK2
AC007529.1,ZFP36,CRELD1,RNF157
OR9G4,FBXO44,AC007389.1,RAB4A
AP000894.4,LRIG1,NFIA,BCL2
ESPN,JAKMIP3,ZNF680,FGFR1
HIP1R,PIRT,POLR2J3,LRCH3
LINC01785,CSTB,AL359644.1,SIPA1L3
AC073316.1,TNPO2,KIAA1549L,ARMH4
IGFN1,TSHZ2,ZFHX4,EEF1D
LINC00592,C1QL1,DOCK1,PTK2
SV2B,N4BP2L2,ALPK1,SPEN
THY1,TRIM47,FRRS1L,AGO2
ROPN1B,WDFY2,AGPAT5,CDH11
SMIM3,WIPF2,NKTR,UBE2G2
AC115282.1,LAMA1,MYO16,KAT2B
EME1,RHOQ,RSPH3,AL357153.2
RASSF7,HSBP1,LINC02666,LUC7L
CYP1A1,CASKIN1,RPTOR,TNRC6B
LINC02755,VRK2,SGO1-AS1,TUT4
LINC01242,SNHG6,AC107223.1,MOSMO
RERG-AS1,PFKFB2,GPR137B,NRG2
AC112250.2,CCNL1,AP003059.2,PRNP
AMZ2,EGLN2,NALCN,STK40
PPP1R14A,RALYL,CACNA1D,HS2ST1
BANCR,DPYD,PPP2R3A,ZNF207
LINC01525,UBALD2,GPM6B,IGF1R
LINC02354,SERF2,ADRA1A,SEC31A
AL358394.1,ZNF514,DYM,PHYKPL
LINC02770,GALNT16,TAPT1-AS1,LINC02649
LINC01947,CDK2AP2,ZNF609,USP32
HLA-G,NELFE,UTRN,INPP5F
BACH1-IT3,EEF1D,NEK7,NASP
AP001269.4,BEST1,EVC2,MACROD2
AL513324.1,DVL1,BLM,CDC42BPB
FCGR2B,APC2,ARID4B,NR3C2
C2orf15,WSB1,PATJ,SMARCA2
AC239800.2,MTDH,AC006994.2,GLYR1
AC106028.4,PRKCQ,CCDC3,LINC00461
IFITM10,MAP7D1,CCDC191,SLC25A25
AC093912.1,FN1,PAUPAR,TTTY14
TBX15,KSR2,CDH20,APIP
TXK,NDUFA13,FAM71F1,RORB
LINC01842,EIF2S3,ZDHHC14,OPHN1
LINC01450,DNAJB6,PPP1R42,NUP160
PRSS12,REEP1,MAN1C1,NAV1
REP15,ZNHIT6,PRUNE2,TCF7L2
TGFA,CYCS,AZIN1-AS1,EP400
AC055717.2,SNHG31,CFAP70,AC005225.2
NARF-AS1,C1orf87,AC026316.5,LONP2
OR2AT4,NEIL1,MCF2L2,CAMK1D
AC092590.1,TIMP3,LINC00271,IFT43
LINC00330,EZR,AL132857.1,PPM1L
AL513210.1,RSRC2,RERE,GOLGA4
ERVMER61-1,PTMS,TRPS1,ELOVL6
WWTR1-AS1,FEZ1,ARRDC4,NINL
BX546033.1,TARS,TSHZ2,DDX39B
AC011500.3,AC020916.1,JDP2,MAGI2
ATP8B3,AC119674.1,FGD6,KIF9-AS1
ZNF541,ACAP3,KIZ,NCKAP5
AL133368.2,NUCB1,ATRX,ESRRG
C11orf87,KLHDC2,LSMEM1,IL17D
AC103719.1,IRS2,AC074351.1,CARMIL1
AL359813.2,NDUFB4,TMEM91,SPTAN1
DRD3,HNRNPH1,NDUFA4,CHL1
THEMIS,LERFS,ADNP,TFCP2
LINC02275,SERHL2,KIF6,SUSD6
HAR1A,CHST6,CCDC14,RORA
WNT16,CCT5,NCOA2,ASRGL1
AC090771.2,TRIM28,RASSF8,PDLIM5
GABRG3-AS1,ACHE,DIP2A,AFDN
F13A1,VEGFB,STPG2,PHC3
AL513320.1,FAM222A,CLTCL1,NAT8L
DUSP4,CHD4,MAFG,TMX2
AL445123.2,NDFIP1,FRMD6,ARHGAP32
SCNN1B,FAM50A,RFTN2,ZFHX4
AC007163.1,KCNG1,HMGN1,EXOC7
AC099508.2,FRMD5,IZUMO4,DGKZ
OTUD7A,TLN2,AC027288.3,RERE
AC090680.1,WNK2,GRAMD2B,CCNL2
AC104667.2,RELA,AL589935.3,ARHGEF3
CDH17,SEMA3D,LINC00884,DNER
LINC02427,LRRC9,GABRB1,MAP3K14
SPATA25,AL136119.1,LINC02056,EIF2AK2
AL591845.1,PTPRZ1,FLNC,ANKHD1
AC018558.7,LHFPL6,ANKRD11,ZBTB43
AC008737.3,KCNMB2-AS1,HSPE1,TSC22D1
AL390816.1,IGFBP5,NME7,DGLUCY
LINC02685,EIF4A1,KCNE4,KMT2A
SOX8,LZTS2,DDX17,NAV2
AL050403.1,MEGF6,CLEC2D,TMCC1
AC023644.1,EIF4G2,RSF1,HECTD1
AL133485.3,TUBA1A,ADAMTS9,AKAP7
LINC01011,P3H2,CRNDE,TPT1-AS1
BMP6,AL807742.1,AL512328.1,ARID1A
LINC00276,PRRC2A,VCL,SLC13A3
CRHR1,KLHL21,ABR,AL139260.1
MYO3B,IGFBP7,JUNB,SMCHD1
SMYD1,SPTSSA,PTGDS,PBX1
RAB34,RHOBTB1,ASXL3,IGFBP7
AC025946.1,GRK2,TSPAN5,TAOK1
ERG,ATP1B3,GCLC,SOBP
AL162274.1,NINJ1,RSPO2,REPS1
OLFML2B,DYNC1LI2,RNF130,UPF3A
AC134682.1,COL1A1,ERBB4,SORBS3
AC010333.3,NOP56,DLEU2,B4GALNT4
ADD3-AS1,AP003469.4,HIP1,ARID4B
LINC02579,MN1,APOLD1,LARGE1
SPINK4,RAB11A,CORO1C,FAM120B
TARID,STAT3,BICD1,SAMD4B
AC008764.7,RNF144A,GPR135,MYO15B
ANKRD22,PDLIM4,PDZD4,MAP4K3-DT
TSPOAP1-AS1,SKI,IGF1R,DENND5B
AC020912.1,SIPA1L1,AC012291.3,EGFR
AC020892.2,SORBS2,TBC1D22A,WASF3
IGLV5-52,MAF1,PAX3,AP3B2
KCP,CAPN1,RAPGEF2,STAT3
LIPK,AC112196.1,ZC2HC1A,ASTN1
LINC01234,UPK3BL1,RIPOR2,PFKFB3
AC022816.1,MAP1LC3B,FBLN1,SETX
BCL11A,KCTD17,AC108519.1,ETNPPL
AL359208.1,RPS6KL1,AC016705.2,DCAF5
CCN5,GALNT8,DRAIC,UBR2
AC025576.1,ULK3,PRDX6,TTC7B
AC015914.1,FAT1,EIF3E,ABI1
AL591115.1,SNHG25,AP001977.1,GBP2
AC113404.1,HIF1A-AS3,AC053527.2,GIGYF2
AC007391.1,OSMR,TSTD3,BRAF
CARD10,KLF15,MOXD1,EDEM3
AC068234.3,SALL1,LMX1A,MICAL3
LINC01049,P4HTM,AL133304.3,PLD3
THSD7B,BMPR1A,TNFSF14,TACC1
LINC01733,PTH1R,ASCC1,LINC00299
ZNRF3-IT1,ANKRD20A4,GPM6A,SOD2
AL136964.1,CNDP2,CD109,ERBIN
LINC00334,PRMT2,CCDC170,TRAF3
GNG13,MAPK4,KIAA1217,ELAVL3
AC024257.5,CADM4,ARHGAP35,ARID5A
AC020704.1,SRSF7,RFLNA,RNPS1
AC144836.1,ALDH1L1,LINC02156,RHPN2
AC025569.1,PSMA7,ALG14,CSNK2A1
EDN1,AP003464.1,AGPAT4,NUP98
AC009686.1,ATG9A,NR4A2,USP36
HINT2,DGAT1,ZRANB3,TTYH2
AL645939.5,MRPL38,UBR5,RBM28
AC099661.1,TFE3,LINC01185,BRD4
AC018767.1,GRB10,PHYHIPL,ENHO
KCNK3,GINS3,GPT2,ZBTB7C
HCG24,FGD5-AS1,HBP1,HIF1A
NXN,CP,AC074051.5,CDC14A
FHL2,PGAM1,IQCH,CLU
SLC46A2,TTYH2,DIS3L2,ADAR
AC092295.2,INPP5E,TOX2,SERPINA3
AC079610.2,MT1F,LMNTD1,GPM6A
AC015853.2,LINC01937,MYO15B,SUGP2
AL353688.1,THRA,KDM2A,MIR100HG
TMEM252-DT,ADGRL1,ZEB2,STMP1
NPM3,SUN1,SMG6,GOLGA8B
MATK,PARP8,JHY,MGST1
MIR663AHG,CRY1,AC012078.2,VEZT
AC243562.3,GOLGA6L10,RPL34,AL589740.1
AL359813.1,CXXC4,WDFY2,WNK3
AC013400.1,RBM6,HIBCH,UBE3C
EYS,SERPINE2,ZNF519,EPHA6
LINC02645,EPHA5,LINC01301,FAF1
OR10J1,MAN2A2,STAG2,EPS15L1
AC002480.1,YTHDF1,TCP11L2,TTC14
AC090527.1,ARFGAP1,TTC7A,NLGN4X
LINC01139,PRKX,ANK2,ARL3
AC006525.1,L3MBTL4,DCLK2,TRAPPC10
AC018742.1,MORF4L2,PHLPP1,NTNG2
LINC02647,PON2,TGFBR3,GTF2I
Z95624.1,SACS,GAB2,HNRNPDL
BX005019.1,LRFN5,CFAP44,PIK3R1
AC105393.2,FAM131A,SH3BGR,ELL2
AL121956.4,SMC5,CADPS2,HERC1
AC009509.1,RTL8C,MRPS6,HNRNPD
AC096763.1,PNPT1,SUPT3H,SARAF
PACSIN1,PYCR1,AC068308.1,CAMK2G
NPY5R,PHGDH,THSD7A,CCNY
AC096773.1,CRIP2,ESYT2,AUH
BX284613.2,YY1AP1,AC073878.1,APPL2
AL844175.1,PHF1,JAM3,SYT17
Z99716.1,RABGGTA,SLC66A3,GPRC5B
AL162582.1,MLF2,KIF1B,PKN2
TECTB,DHX9,VTI1A,RALGAPA1
ENOX1,PLPPR4,AP000428.2,ITPRID2
LINC02279,HNRNPA1,AC078842.2,FAM168A
AL139340.1,CTTNBP2,RDX,PPP2R3C
AC073288.2,ITPK1,DPYSL3,PPM1B
CCL28,ZNF385A,IRF2,SRSF5
GFI1,SRP9,PRIM2,TNRC18
EXOC3L1,CUL4A,RNF217,TRAPPC12
AC138305.1,TYRO3,PCGF5,RABGEF1
HRH2,SMARCA1,CYP4F3,ARRB1
AC007350.1,CPT1B,ZFAND5,CRTC1
AC008080.2,TMEM248,AL157371.2,GALNT9
AC104237.1,NR2C1,ZNF441,HEPN1
AL122035.2,SSB,TXNRD1,ABL1
FER1L6-AS1,PRPF4B,ATP5F1E,GOSR1
AC067956.1,NPIPA1,UBB,PJA2
AL139350.1,ANKRD36,LINC02614,PDE4D
CFHR1,NORAD,ID2,ARIH2
PDIA2,BAG6,FER,CA2
DLX4,NAA10,FPGT,USP24
AP000829.1,AJM1,SMOC1,MAPK8IP3
TBC1D8B,GPAA1,AC079950.1,METTL7A
SMIM22,TMED10,PHF21B,TIAM2
AL049749.1,MEGF9,MBP,NEK9
OLFM3,HOMER3,NKAIN4,DZIP1
PCDH20,SIN3B,ABCA5,DLG5
RAB42,NUDT4,NAALADL2,CORO2B
LINC02401,AC018682.1,SOX21-AS1,SFSWAP
LINC02063,PI16,FARS2,MTSS2
LINC02002,ADGRB1,UBN2,CCDC92
AC053545.1,CSGALNACT2,C3orf67,MSRA
AL355922.4,MLLT6,ZIC1,HOPX
AC095050.1,YPEL3,GFPT2,EPAS1
AC112481.2,TSPYL1,ADHFE1,ARHGAP21
TFEC,AC104461.1,TTC28,ZNF532
CCDC116,COLGALT1,ANXA4,KIF5C
SAA4,FRY,ARNT2,ANKRD33B
CBLN4,SMIM29,AC240274.1,VMP1
AC110014.1,CANX,ECT2L,CEP192
AC006065.4,BSG,CDC42BPA,MAST2
SLC27A3,SH3BGRL3,SPTAN1,DTNB
AC125613.1,LDHB,PARD3B,ECE1
LINC02438,MYORG,CHD6,CHD4
TMC2,FAM43B,TUSC3,MT3
AC133552.5,MT1A,UVRAG,MVD
CU633906.2,C11orf96,ATF7,FBXO11
AL670729.3,MRPL34,BCAS2,TBC1D1
AL050403.2,HDAC5,AC006059.1,AFF1
KCNB2,ABCA7,SND1,LRRC8B
FAM153CP,SFTA3,CREBRF,FXYD1
FKBP9,HLA-C,TMEM135,AP2B1
ITM2A,PAGR1,DDX11,FAM193B
PTPRG-AS1,ITPRID2,HSPA4L,LRP4
SLC17A3,PTCD1,AC007563.2,PNISR
MME,TMEM245,ARID4A,PRPF3
AL157823.2,ARHGAP21,IQGAP1,DNAJC7
CLEC12A,SIX3,RPS6KA6,SPATS2L
LINC00934,TOB1,OBI1-AS1,SPIN1
SLITRK6,ZFP36L2,AL034348.1,CHD9
VSIG4,FGFR1,ACAP3,RCAN1
DCUN1D2-AS,OGT,TBL1XR1,VGLL4
AC005909.1,WDR60,DPH6-DT,BPTF
AC017048.2,RPS2,RNMT,DDX5
RYR2,RBM4,CSNK1G1,PRAG1
AC080023.1,PFN2,AC104035.1,TMEM14B
TRPC7,MT-ND5,CSNK1E,CPEB4
AC130710.1,CHCHD10,JAKMIP2,SPOCD1
AL627422.2,HCFC1,UPF2,THOC1
RFPL2,CDC37,ABCA2,R3HDM2
AC009061.2,ARFGAP2,SNRPN,FAS
VSTM5,CFAP73,FERMT2,NEO1
STAC2,BANP,S100A11,CREM
TRIM63,SMC1A,TMA7,OCIAD1
PTPRJ-AS1,CNN3,DNAJA1,DDX58
AC025165.1,ZNF358,PSORS1C1,KATNBL1
LINC01781,MBNL2,CLIP4,TBC1D10A
AC068616.2,MAN2C1,DRAXIN,MYO18A
SPAG4,NONO,RTN3,FAF2
RCOR2,PCBP4,AF117829.1,ARL8B
TNFRSF8,SEC13,TTLL6,NUDT3
RXFP1,CABCOCO1,FANCC,APTX
AC114947.2,CASK,MDFIC,ALDH2
AC068286.2,SYNGAP1,FOXN3,AC092902.4
LIM2,ARHGDIA,DYNC1I1,PCGF5
VN1R2,ZDHHC9,TAMM41,TM9SF4
ADRB1,SORL1,MAPT,GPM6B
CPS1-IT1,SPHK2,AC114763.1,GLUD1
AC004817.1,BCHE,NMD3,CHN1
AC005920.1,DIO2,ITSN2,DNMT3A
AC087392.1,AC100793.2,FTX,CPT1A
AC007528.1,CASC15,FAM227A,DKK3
TYROBP,EIF4G1,NME5,AL109809.5
AC011507.1,AL031280.1,FABP7,GSTM5
KLRG2,EDC4,AL589843.1,ITGA9
CAPN10,CRELD1,NAMPT,CCNH
AL391560.2,GMNC,ACIN1,ACTN2
LINC00841,DCLK2,SERPINB9P1,ANKRD17
AC110800.1,TLR4,OSBPL9,PTCD3
LINC01202,NQO1,ZNF730,ZNF462
LINC01672,EIF5A,PDE3A,KPNA6
LINC02740,PLXNA1,AL591043.2,ZCCHC7
SOWAHB,DNAJB4,THADA,SF3B1
ART5,CDKL1,SLC5A3,INTS10
UMOD,SPSB3,TLE1,MED13L
AL391839.2,TIAL1,GNAS,ZRANB2
TEX28,MAPRE3,C2orf73,PHIP
NAT8,TOMM6,ST6GAL2,ZBTB8OS
FAM225A,ARL2,CADM2,OSBPL9
SPTB,ACTR1B,NUCKS1,SUN2
FAM78B,RETREG2,ZEB1,PCSK5
TOPAZ1,GARS,CAPZB,TMTC2
FAM180B,ZFAND5,TNRC18,FOXK2
AC245427.1,POLR2J3,ZNF131,WWTR1
C2CD4C,TRIM36,MYO5B,MINK1
DDX41,APEX1,PPIP5K1,RBMX
CASQ2,SPTAN1,LRMDA,MFSD14C
AL137224.1,MRPL41,HSPA4,MARK4
AL158800.1,SLC43A3,BAIAP2,CSNK1D
LINC01441,AC245407.2,GPR158,VAMP2
KCTD4,NAT9,AL135878.1,GPR155
AL445228.2,GABARAP,RB1,HACD3
IL10,SFTPD-AS1,N4BP2L2,HERC2
NRG1,MGAT4B,TNS3,ICE1
AC008574.1,TRIP6,LINC01088,CCDC18-AS1
CDK5R2,SLC2A1,FAM111A,PREPL
AC004551.1,ATF6B,ARHGEF10,AC015983.2
MTUS2-AS2,MKLN1-AS,KIAA0319L,POR
HLA-DPA1,ARL6IP1,AL162253.2,RELL1
AC107027.3,P3H4,SPEF2,LIMS1
ADAM19,ZNF511,AK3,ALCAM
CLEC3A,AHDC1,TBC1D19,ADNP
AC104335.2,CPEB4,LINC01473,GOLIM4
AC093898.1,GSTT2B,DCT,NBEAL1
KYNU,PPP1R1C,AL731769.2,RPL13
SLC17A7,TAF1C,SLC38A6,NAA25
AC109635.7,HYI,NPRL3,BDP1
CRYGB,ACAA1,DPYD,DENND4A
TINAGL1,PTDSS2,EMX2,ATP6V0A1
HNF1A-AS1,ZNF703,ATP2C1,ARIH1
AC007128.2,CEBPG,B4GALNT1,STRADA
SMPD3,NR2F1,DZIP3,HTRA1
PSG7,AC058791.1,MT3,HIP1R
AC087392.2,MCPH1,FOCAD,BMP7
LINC01570,ARHGEF4,FBXO32,AFTPH
AC124290.1,GRIP1,ITGA5,DIDO1
LINC02147,FLOT1,ZNF528,CTNNA2
LAMB1,GTF2I,PDP1,RAI14
C17orf49,ARL6IP5,GARS-DT,LINC00174
LINC01287,WWC1,AC073050.1,SIPA1L1
LINC02851,USP2,GLI3,ASAP1
SELENBP1,CBX6,DSCAS,INSR
LINC01252,LRPAP1,UBL5,GTF2IRD1
AC007846.1,MAPK8IP1,WWOX,MAP3K13
KIF25-AS1,PDCD7,AHNAK,DENND4C
RGS20,RFTN1,ZBTB46,OIP5-AS1
AC012236.1,TMED9,AP000446.1,CEP85L
ETV2,GIT1,SETD5,NSD1
ACOT6,DNER,PRKD2,DHRSX
AC055758.2,TMEM132E,SSBP2,ZNF346
LILRB4,ERH,UBE4B,AP3D1
SLN,MOB3B,AFDN,FTX
AC011676.2,ILKAP,GUCY1B1,PGP
F12,ATP5MD,GRID2,CEMIP2
AC034236.3,CAMK2A,DNASE1,CDH2
EGFLAM,SURF4,AC136431.1,ENDOD1
AC006348.1,CCN2,C5orf63,MT-ND2
LINC01716,MED11,NIFK-AS1,SLC30A9
HLA-DRB1,RFXANK,AL606923.2,FBXO21
ZBTB20-AS3,TPI1,TAOK1,KMT5B
TRABD2B,CSPP1,ZCWPW2,MAL
GNGT1,VSIR,FGF14,SEC14L1
CBLIF,STUM,ARHGAP18,ELP1
AL031963.2,PXDC1,SH3BGRL,ATP2C1
CR383656.10,STMN3,SMARCC1,EYA2
GOLGA6L2,H2AFX,GNG12,GLIS3
AC007298.2,MT1H,AC124068.2,SLC4A5
ATP2B2,C19orf18,EVL,HNRNPA2B1
PDE1B,BAALC,FAM198B-AS1,ACTG1
AC091182.2,ARID5B,TMEM144,MALAT1
AC092192.1,CERS2,MOB1B,PDS5A
AC092819.1,STUB1,AC013652.1,MTDH
LINC01627,NBN,UBR2,AMBRA1
Z99756.1,TP53I13,STXBP3,FRMD5
AC009656.1,HAVCR2,RNF212,GRAMD1A
AL445237.1,SIDT1,PTCHD4,WSB1
AL096772.1,SYVN1,ZNF638,TTC3
AC087883.2,AL035071.1,TRIM37,MARCH7
APOD,CALCOCO1,AC097450.1,HNRNPA3
AC005908.3,CYP4V2,AC010754.1,PAXBP1
BIRC6-AS1,SLC44A1,PRKN,MPZL1
CD209,ARL17A,KCTD1,SGCD
N4BP3,KEAP1,ZNF337-AS1,MOXD1
SOHLH1,TSSC4,GAS7,GPATCH2L
MTFR2,RBMS1,PCM1,SMURF2
AC243829.1,FBRSL1,WNK2,FAM222B
AC105940.1,MRPS26,SPATS2L,NFIA
LINC02797,MIB1,STAT6,LGMN
TENM3-AS1,CPSF4,LINC01338,ZNF37A
LINC01885,ARID5A,DLGAP1-AS1,ARHGEF7
IGFBP2,NUDT3,LPAR4,PPP1R1B
AC079154.1,TBX6,AC087500.1,MON2
AC126177.3,SLC25A27,AC099343.4,GPR173
CR559946.2,AL023284.4,ASS1,VSIR
HSPB3,SPOCK2,MAFTRR,HHATL
AC104574.1,SLC13A5,PSMG2,PRRC2C
GLT6D1,RBM38,AC073569.2,WDFY3
CD2,RHOC,AC004943.2,ACSS3
AC008780.1,TMEM176B,KCNQ1OT1,MARK1
AL353746.1,SELENBP1,CAPS2,SPRY4-AS1
AC002454.1,SMG9,TNFRSF19,TKT
CD101,ATP5MC3,TFB1M,IQSEC1
HOMER1,SELENOS,CC2D2A,VAV2
NANOG,GTF3A,ZNF626,IFT172
AC011900.1,MSRA,ATE1,NRF1
AL450307.1,PHPT1,GABRE,PAAF1
AC092687.3,ABHD17A,FNIP1,SEPTIN4
COLEC10,TCF7L1,DMD,AC106845.1
AL445584.2,SCN9A,FAP,LUC7L2
BAALC-AS2,PMVK,CCDC141,BTBD11
SLC22A8,TCOF1,SIMC1,MIR193BHG
C9orf170,ZFX,ONECUT1,EML6
AC097369.2,FBXW5,MSH4,SS18L1
AC011313.1,RYR1,KCTD16,ADK
C1QL3,CARS,DRC1,AKT2
AC130456.1,RACK1,POU2F3,CELF1
VWDE,FAM181A,AC087477.2,AKAP8L
AC108861.1,LARP4,KSR1,SLC44A2
LINC02143,GAPDH,IFT80,AL683813.1
SMIM24,ANXA11,FKBP4,UBR4
KCNIP4-IT1,HSPA6,FMN2,SGSM2
AL354761.1,ABCD4,AC092155.1,BACH2
Z99716.2,MAP4K5,TOP1,GNA12
AL138781.1,DAZAP2,SEPTIN11,TLK1
TRIM42,DDX39A,NUCB2,RAMP1
F9,RANBP2,CCNY,FUBP3
VSIG10L2,APBB1,AC008269.1,KIAA0930
RAB27B,LPCAT4,SHISA6,PBRM1
AC004585.1,POLR3H,LINC01409,CCSER2
AL135937.1,ADAMTS9-AS2,CCDC144A,ADGRB1
AL008628.1,DAG1,NSD1,RXRA
AC107905.1,AL390755.1,AC104232.3,RPS12
AC107220.1,IL20RA,TTC27,ARHGAP31
AVPR1A,HEBP2,CALCRL,SGMS1
AL031733.2,AL391807.1,TNR,AC068587.4
LINC02831,FAM189A2,MYCBPAP,ERBB4
AC110926.2,INTS1,MPP6,UBR5
AC100801.2,UBB,EZH1,DNAJB6
AC011462.3,GPNMB,PARN,DYRK1A
TRIM40,SEZ6L,PEAK1,SYT11
DLK1,CDK9,SRGAP2,AFF4
AL161644.1,HACD3,HSD11B1-AS1,CHD6
AL135934.1,MAP2K2,FLNA,MSN
PERM1,FSTL3,C11orf65,NUCKS1
KISS1R,TSC22D1,AL627171.2,ZEB2
AC020743.2,UBE2I,SLC2A4RG,TRAPPC9
TRPM2,OXR1,Z93930.2,WDR37
AC108452.1,HEPH,ZNF318,STX18-AS1
AL353704.1,PHLDA1,PIK3CB,RPTOR
AC024475.1,SOS1,HSPA8,HSD17B7
LINC02263,BRD2,MXD4,MTERF4
C17orf58,FNDC4,DIPK1A,DNAJC5
AC096543.1,SYNGR1,RAB3GAP1,TMEM161B-AS1
AC131097.2,AC108134.2,TMCC3,JMJD1C
DIRAS3,PRPF8,C1GALT1,LRRC4C
AC131009.2,ARID1A,DLGAP2,BCAS3
AC090015.1,BSDC1,XG,MSANTD4
LINC02036,DUSP3,BACH2,SH3RF3
AC116049.2,TNK2,KCTD15,NCAM1
RASGRP4,AL139260.1,BICDL1,DNAJC6
ZNF763,BAG3,NFIA-AS2,TNRC6C
AC083864.3,HAGH,LRRC37B,BABAM2
LHX3,SEPTIN9,CBFA2T2,ITCH
ZNF32-AS3,SNTB1,DENND6A,ZCCHC2
LINC02418,EFEMP2,AC023481.1,FGD6
LINC00433,CBARP,AL160254.1,OGDH
LAMC1-AS1,CENPT,TXN,DLEU2
