bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
BX649632.1,AC016027.2,AC092718.1,NHLH2
RAB22A,SPDYE8P,AL356020.1,AL354950.3
MKNK1-AS1,AC005329.1,LINC02734,AC018752.1
AC032019.1,ARV1,GPD1,TSPAN12
PROK1,OR4M2,AC016687.3,ASTN2-AS1
LINC00345,LINC01699,ROBO2,NAIF1
AL121932.2,LINC01602,FAM90A26,KCNJ5
BX005040.1,KLHL20,AC008115.4,LINC02182
SCN2A,ITGAL,LUADT1,AC087501.1
ADGRD2,AC006062.1,CDH8,ITGB5
LINC02354,AL121820.2,TBX1,FIBIN
KRT86,FER1L6-AS1,ZYG11A,ORAI1
TCTN2,H1FX-AS1,PCOTH,AC010205.1
ACOT2,AC006059.5,MANSC4,DIRAS3
DEFB107B,AC026691.1,LINC02129,GALNTL5
TAF11,EIF5A2,AC011505.1,Z98886.1
AL161729.4,AC010327.8,AL844175.1,AC068338.3
AC233728.1,CCDC81,ZNF98,AL139330.1
AC096536.2,AP001628.2,RPUSD1,CDH15
LINC01720,TBC1D21,AC021979.2,AC063976.1
CHAT,AL133243.3,AC006130.1,LINC01788
CARD8-AS1,AC113331.1,TAS2R7,AC000085.1
AC007347.1,LINC00486,PRSS27,ERAP2
VAMP7,SP4,AL445218.1,AC106858.1
MSLN,AC005540.1,AC008870.4,CYREN
C8orf74,EGLN1,ODF4,PRR4
AC100756.4,AC007349.2,GLYCTK-AS1,DEFB134
AC062029.1,EML2,AL121574.1,LINC02113
AC091946.2,AC104417.2,AL133405.1,OLR1
TP53TG5,AC103974.1,AL135910.1,CFB
AL121581.2,USP46,AP000864.1,TNNT1
AC009411.1,AC002401.2,AP000320.1,AL157896.1
MYO7A,FLNC-AS1,CENPU,FMR1-IT1
CDHR4,AL121895.1,CRAMP1,AC113137.1
GSDMD,AC015878.2,AC120114.1,LINC00570
CCN4,PIK3CD-AS2,AC125611.4,HMGA2
LINC02303,AC034236.3,PRMT5-AS1,AC079807.1
AC022400.4,LINC02173,AP002856.2,LINC01547
SFTPA1,HHEX,AC120194.1,CCDC160
AF067845.2,C9orf135-DT,TRIM51,LINC02450
CIC,OR6N1,AC025165.4,CSF1R
AL356652.1,ABHD14B,SEZ6L,TRIM60
AC022445.1,PPY,AC095350.1,AC093516.1
AC040914.1,AC106771.1,TP53TG3D,AL513314.2
TCF15,AC138207.9,AC007159.1,LINC01209
LINC01582,TEX19,APBB1IP,CALHM1
AC078785.2,KIR2DL1,AL389889.1,AC011472.1
TMEM163,AC026950.2,AC011603.1,TMEM215
CHRM3,AC105445.1,AC004900.1,AC009478.1
AP003469.2,RPS4Y2,AC002553.1,JCHAIN
GBP4,AC005920.4,LHX9,AP006261.1
LINC02279,AC084834.1,AL358072.1,CLDN11
AC068397.2,TRIM60,AL049794.1,AC092681.3
C21orf62,RIPPLY1,AC104964.2,RGS10
SLC35F6,AC018521.2,ARHGAP28,AC020663.3
GDF11,LILRA2,AL355102.3,AC008738.1
PON3,C16orf54,ZNF808,AC010261.2
TEAD4,LINC02343,DMRTA2,AC013472.1
LINC01375,AC083836.1,KIAA0319,SPC25
AC074035.1,AC007998.4,AC099518.1,AC009113.1
AL132982.1,AC092115.2,AL590399.5,AC245407.2
AC000072.1,DACT3-AS1,LINC01169,ACTN3
AC018767.3,CYP11B1,LINC00992,AP001267.2
AC114488.2,AP003306.1,AL118506.1,AL132712.1
PDS5B,PPP1R14D,COL26A1,THAP11
NOP16,AC124068.2,AC022306.3,AC009244.2
EVI5L,PITX3,KRT77,LINC00562
PASD1,GATA6,FAM83C,AL353626.1
AC008149.2,AC005954.2,SPATA19,AC006946.2
FKBP7,AL122008.3,AL109741.1,AC104663.1
AL162726.4,AC010624.5,AL133260.2,FBXO48
AC097501.1,AL161785.2,NINJ2,CSRP1
AC124283.3,SGPP1,EXOSC1,AC131254.1
SLFNL1-AS1,AL589765.4,CENPE,AP003355.2
TRIB3,AL132857.1,AC023669.2,SHKBP1
AC068722.2,KHDC1L,AC106786.2,GRN
AC010223.1,SKA3,AL359921.1,AC068189.1
ERAP1,AC009113.1,LINC02196,AL513320.1
PPP2R2B-IT1,AP000880.1,MDFI,PTGFR
RBM27,AC234582.1,FAM187B,CCDC89
AC138150.2,CCDC103,AC008393.1,AL359649.1
AC069214.1,AC011120.1,CD80,CGAS
VWA3B,LINC00659,ZAR1,AL035461.2
THRSP,ZBED4,LINC02606,APEX2
PTK7,AMBN,AC099518.4,ALOX12
AL096712.2,AL356489.4,SYNGR4,AC099508.2
AC010457.1,AC006146.1,FCGR2B,PRSS48
CFAP97D1,OR1E1,PKHD1L1,RNF32
DPCD,AL583810.2,AC079742.1,ITGAL
LINC02509,FIRRE,CCNB3,HCP5
AC026786.2,Z99127.1,AC022272.1,LINC01256
AC027627.1,AC008663.1,SLC39A5,AC068700.2
AL353752.2,FAM71E2,CDH15,AP001505.1
SFTPA2,PHTF1,FAIM,AL391560.2
LINC00927,C11orf71,AL078612.2,AC016721.1
ETAA1,APLNR,LINC01224,AL590302.2
EN1,FAM214A,AC107881.1,LRRC2
TBX18-AS1,SH2D3A,RNF216-IT1,TNIP3
S100A16,AC007601.2,TAT,COL8A1
R3HCC1,LRRC70,GPR82,STAP1
OR2L8,AC025437.4,LINC01889,PRKAG3
LINC02783,NDFIP2,LINC00881,RHCG
LINC02199,AC010761.5,FRMD4B,LINC01703
AL158834.1,SORCS1,RNF223,LINC01342
ALYREF,AC022079.1,AC122688.2,AC023283.1
AC012354.1,BX322557.1,LSP1,AC007743.1
AC087588.3,PGPEP1L,AL450043.1,AL358332.1
AC188617.2,FFAR1,AC127537.1,LINC02237
LINC00858,CST7,AC023283.1,AC004817.1
EPSTI1,AC117386.1,AC072039.2,ARHGEF7-AS2
LINC01231,AC002091.1,THTPA,AC062004.1
AC097511.1,SIRPD,LINC02600,AL157834.2
RAB44,AC009812.3,C1orf127,LINC02479
AL512655.1,AC004233.3,PFN3,CASR
LINC01785,KCNQ5-IT1,SYCE3,AL592424.1
LINC02144,AC243960.1,MSR1,AC010624.3
TCF3,AC022733.1,NUP37,LMO2
AC093801.1,LMOD3,IFNA2,AL391244.2
ZNF70,AC007216.3,AL133419.1,LINC00517
C5orf38,LINC01455,LINC00269,CST3
AC025253.1,AC004943.3,PCDHGA11,AL355472.3
AL139317.3,SYNJ2-IT1,LYZL4,SYPL2
LINC01735,AC092966.1,CFI,PIK3C2G
CHL1,AL121938.1,AC138035.1,AC068473.5
AL589166.1,ACSS2,AC007216.3,RBM34
LINC00458,KIAA1614-AS1,AC103691.1,GSTM2
AC007601.2,NCKAP1,MT4,ACOT1
TRIM49B,OXER1,AC004921.2,KCNE4
METTL2A,TDGF1,AL353704.1,TSIX
ACAA2,LINC02399,CD36,FBLL1
FRGCA,OR10R2,LINC02546,EMP3
AC253576.2,IL9R,AC243967.2,AP005432.1
OR4D10,AC004801.3,AC007570.1,AL359853.1
C22orf15,AC010761.2,AC018521.3,RNF212B
MYL1,AL121933.2,CRB3,PAX5
CD37,CSN1S1,CYP3A7,AC124944.3
AC015468.1,AC087277.1,TRGC2,AC129492.4
AL032821.1,PLA2G12B,CES1,AC244453.1
AC016396.1,AC004471.1,AL161725.1,AC245100.6
NACA2,TRGV7,AC093512.1,AC010542.2
OR10G4,PRR23C,HMOX1,ACP7
LINC01915,AL512357.2,CPN1,AC092868.2
AC079988.1,AL049833.2,AC002375.1,NPY2R
AC090826.3,PRSS58,AC015987.1,TMEM255B
ORC4,LINC02747,AC068987.1,UMODL1-AS1
AL161729.2,AL022069.3,AC245164.2,FREM1
KRT40,BX537318.1,CDX1,ARHGEF40
AL358472.2,LINC02214,CCDC163,RESP18
TXNDC2,ADNP2,CD200R1L,AC008691.1
KLRF2,OMA1,AL512308.1,PNLIPRP3
HRG,AC006305.3,AC140118.2,LINC01707
RCBTB1,AL357936.1,AC017028.2,LINC01982
IL1B,TIGD1,AC018413.1,S100A13
CEP131,AC009159.2,FAM151A,MAGI1-IT1
SCN11A,LINC02058,GFRA3,AC009275.1
AP000944.1,DHODH,ASCL1,AC060234.2
AC064843.1,AP003680.1,AC090607.3,AC008083.3
VILL,AL391863.1,LINC02723,AL354916.1
CERNA3,AC104407.1,AC022017.1,AC080128.2
AC023669.2,AC100847.1,TTC7B,HEXA-AS1
AC092337.1,LINC01831,GSG1L2,AC239799.2
ZSCAN30,AC105999.1,AL354893.2,AC097375.4
AC026991.1,AP001531.1,AC023787.2,SPATA3
AL359198.1,AL161725.1,WDR34,AC020917.2
CPA1,AC004492.1,SEMA3F-AS1,PHOSPHO1
AC099845.1,AC007036.2,AC002128.1,VAV2
LINC01895,LINC02499,TET2-AS1,AC083864.2
LINC00459,AC027682.1,ATP2C2,AC010857.1
AC005344.1,AC006960.2,SYT7,AC021097.1
SLC10A6,VSTM1,AC023825.2,AC021491.1
AC107398.2,HSFX2,AC103952.1,AL591222.1
PLCG1,AC106801.1,HIST2H2AB,AC004825.3
AC009227.2,POLR3GL,AL133338.1,AC211486.5
AC005921.4,AC007448.5,AC036108.2,AC005606.2
AL009050.1,EMP3,AL355602.1,AP001120.5
AL391987.2,SALRNA1,AC124242.3,AP003396.5
AC007557.4,AP001172.1,SFTPB,AC022400.2
AC174469.1,LGALS3,LINC00470,KCNIP1
AC103874.1,AL590681.1,AP001628.1,HMGA2-AS1
CYTH4,AC009305.1,LINC00565,CBWD5
STAR,AC016999.1,H1FX-AS1,LINC01723
PSMC3,AL161431.1,AL450338.2,CCNT2-AS1
AC023830.1,FGF6,AL450344.1,FES
CEP170B,AC090607.5,AC087071.1,AC016746.1
MAGEB3,PGAM2,AC017048.3,LINC02503
GGA3,AC084871.1,CYB561D2-1,C1QTNF3
AC116036.2,AL731567.1,C11orf16,AC073575.1
CRY2,LINC01627,TMEM52,AC010623.1
MMP7,AC015908.4,CHIT1,AL359475.1
AP002768.1,FXYD3,HRCT1,SEMA3F-AS1
LEXM,LINC02391,AC004556.3,AC009120.4
SPART-AS1,AC008572.1,AC026471.2,CSTF3-DT
LINC02409,SLC9C1,AP001978.1,GLIS2-AS1
HOXB3,AC125616.1,AC009093.4,CRB2
LINC02561,UCHL1-AS1,AC097639.1,GDF5
AC022145.1,GSN-AS1,PRB4,AC108169.1
DISC1-IT1,CCDC163,AL022341.2,SCHLAP1
AL122008.4,NUP88,LINC01712,LINC02191
LINC02535,FZD10,CCL1,LINC02185
AL162377.1,AL157831.2,CHRM5,AC109782.1
LINC02567,TRGV9,NBPF15,SLC9C1
AP001554.1,MAGEC1,AC107032.3,IL18
AC087392.2,AC026736.1,BANK1,HEPACAM2
DAO,INHBC,SPIDR,TAF1A-AS1
AC012358.3,AC129915.3,AL353600.2,P2RY8
GLG1,AL122018.2,C19orf73,BTN3A1
SCRIB,OR52N2,LINC01919,SLC10A6
AC008443.3,IL18RAP,AL354754.1,CCDC60
AC005070.3,AC068946.3,AC106736.1,THEG
HTRA2,AC006483.2,FAM242E,DSG2
NTNG2,C9orf64,AC004943.3,AC005358.1
HEY1,AC111170.2,AL357146.1,AP003501.1
CCDC9B,AC110772.1,AL356134.1,VIL1
SYT10,AL158847.1,PDZRN4,AL365272.1
AC243830.3,AC104463.1,IGFLR1,ZWINT
AL160153.1,VAV2,TBC1D17,AC018643.1
AP002765.1,AL355990.2,AP001059.3,RGPD6
CSN1S1,LINC02800,CDC14A,GNMT
OVAAL,TMEM190,AL451166.1,AL357568.2
AC140168.1,AP006248.4,ADGRF2,AC012313.6
DGAT2,FOLR3,AC011451.1,FAM209B
C11orf45,NADSYN1,AC010196.1,AC007389.3
YBX3,TP53TG3C,SLC9A2,AC009102.4
Z82243.1,AC093278.2,AC117394.2,BSN-DT
AL354979.1,PRR20D,IL1A,PSME1
AC093295.1,TP53TG3B,AP005131.3,AL359813.1
LIAS,IGHV3OR16-13,AC003988.1,KLRC1
LINC02402,AC135776.1,SLC15A3,UBE2L5
OSGEPL1-AS1,IGHV3OR16-15,AC138089.1,VEGFA
AC069549.1,AC112198.3,AL683887.1,POGLUT3
AL035106.1,OR10G2,ARHGEF7-IT1,CFAP77
AL357172.1,IGHV3OR16-6,RHOT2,AC018695.6
TTTY4C,RNASE12,AP001029.2,AC022306.3
AC011840.3,AL022312.1,EMP3,C3
PRAMEF12,AC015911.5,AC068282.2,PABPC5
AF015262.1,AC239585.1,USP27X-AS1,PKP4-AS1
OR2A1,AC010733.2,AL513523.3,CCDC13-AS1
OR52B6,UTP14C,AC008870.2,RFX8
AC003992.1,PRR20B,MRGPRX3,AC005381.1
PRAME,LINC02114,AC087883.2,AC011978.2
AL512413.1,FAM236B,NID1,AC242988.2
AC025465.4,HIST2H3C,AC098484.2,AC009303.2
AC110769.1,PRR20A,TRPC7-AS2,PYCR3
OR6C4,PRR20E,SPINK4,LYPLAL1-AS1
AL162574.1,IQCF6,AC068205.2,GPR171
AC006249.1,LRRC30,CROT,AL603832.1
CENPS,TRAV1-2,CARNMT1-AS1,AL132775.2
LINC00524,TRAV9-1,AL451105.2,ACOXL
HPGD,AC010177.1,PACERR,TYMS
ARPC5L,AL136982.7,AC004528.1,AC010336.1
AC008892.1,FAM187A,NOXO1,HR
PINK1-AS,AC006455.4,AC068193.1,SLC7A9
AJ239328.1,IGKV2D-38,AC022467.2,AC112484.5
LINC00639,KRTAP12-3,LINC00851,AC009754.2
AL121956.4,AC006455.5,AC098617.1,OOSP4A
TAGAP,TRDV1,CAVIN1,C4orf51
HELQ,H2BFS,AC022150.2,AL121977.2
TCF24,PPIAL4E,AC004908.3,ENTPD1
AL359233.1,AC079031.2,PAN3-AS1,NEUROG3
KIAA1614-AS1,TRAV23DV6,AL078604.2,AL137802.2
ZEB2,AC003688.2,PRR26,AL033543.1
AC010601.1,KDM4F,AC004946.2,INPP5D
AC090386.1,TAF11L7,AC005076.1,UBQLNL
AC091059.1,AC044873.1,MCM5,AL024498.1
HMGB2,AC245036.5,RIPPLY3,AC130466.1
AP000470.1,IGKV1OR-3,C12orf71,AL512343.2
TSTA3,AP000812.4,AC018845.3,AC018946.1
AC006116.5,FTHL17,KRT80,MATN1-AS1
AC097504.2,AC006037.1,AP003557.2,COL10A1
AJM1,LCE3D,AC090337.1,AC010776.3
AL133279.3,UGT2A2,AC012499.1,AC144836.1
AC020908.2,PRR23D2,MUC16,AC003988.1
AC137590.1,DEFB105A,GRK6,AC087482.1
AL121603.2,DEFB130B,AL356417.2,LINC00907
AP000322.2,OR6K2,C9orf62,AL157388.1
LINC00347,IGHD3OR15-3A,PXN-AS1,CCL28
AP003469.1,OR10X1,LINC02006,AC008443.8
AL390236.1,LCE3A,AC012464.3,NAGA
CCDC57,CSH1,RGMA,LINGO1-AS1
AC103879.1,AL157394.1,AC023669.1,CATSPERD
AL078600.1,KRTAP15-1,TEX43,AC232271.2
IL17F,IGKV2D-18,AC093838.1,DENND6A-DT
AC009242.1,IGKV2D-19,AL589745.1,AC105339.6
ACTL10,TRAV10,SYNPO2L,LCMT2
AC097381.1,TRAV8-4,AC006460.1,FBXO5
AC013437.1,AC134981.1,RERG-IT1,AC005264.1
AC091173.1,IGKV1D-12,AL390066.1,FADD
BEAN1-AS1,IGKV2D-14,AC131011.1,AC132153.1
AC099506.1,IGHD5OR15-5B,AC005606.2,INE1
AC018692.1,IGKV3D-15,AL354794.1,ALYREF
PMIS2,IGHD4OR15-4B,LEF1-AS1,AC009035.1
GUCA2A,IGHD3OR15-3B,AC104024.4,RASGRP4
AP002505.3,IGKV1D-16,AC137630.3,ZNF541
AL139035.1,IGHD1OR15-1B,MMP20,AL078587.2
RASGRP2,IGHD2OR15-2A,RAB41,KLC3
OR6J1,IGHD1OR15-1A,AC011450.1,AC069503.1
SNRPF,TRDD2,AC099791.4,LINC02060
NCBP2-AS1,TRDD3,BGN,CTSV
ARRDC1,PIGY,AL596202.1,LINC02840
C16orf71,IGHV1OR15-4,AC125807.2,KTI12
UBXN10-AS1,USP17L11,TANC2,CNN1
AC108479.3,USP17L24,LINC00350,VWA3B
AC022201.1,AC135068.7,AL512643.2,CLDN9
LINC01995,USP17L23,AL731702.1,ALPL
AC009743.1,AC135068.2,AC011484.1,AL589826.2
LINC01046,AC135068.8,AP001468.1,AL133338.1
AL136141.1,AC135068.9,TRIP13,RAP2C
LINC02533,IGHD2OR15-2B,CSN1S1,WDR24
DIAPH2,AL161908.2,AC015819.5,EVI2B
TUBA3C,IGKV6D-41,AL590440.2,STK17B
AC005076.1,IGKV1D-17,SIM2,AL022157.1
COL23A1,TRIM64,PODNL1,MUSTN1
AC018926.1,AL451081.1,EMILIN1,TMEM95
NLRP4,AL627230.3,AC009230.1,AC092118.2
LINC00899,AC087190.3,ZFHX3,PMFBP1
LINC00563,IGKV1D-27,AC026979.3,KCTD12
AC087683.3,AC007952.1,TGM3,AC211476.6
AC130456.1,AC245128.3,AC008443.3,IL13RA2
DNAL4,IGKV3D-25,ACAP1,CASC18
CYB5R2,MBD3L2,NOP53-AS1,AL109947.1
AC104260.3,AL359091.3,LINC00892,METTL1
GRAPL,AL022100.2,AL359962.3,AL590560.2
AL138478.1,AC023301.1,PHLDB2,TMEM221
AC008738.3,AL137001.1,AL953883.1,AC080112.4
AC025946.1,U62317.2,AL136526.1,ZBTB20-AS2
HS1BP3-IT1,Z82202.1,LINC02511,ZCCHC18
AL031963.2,TAAR5,AC022001.2,AC009974.2
SLC22A24,IGKV1D-39,SMIM11A,AL133297.2
Z97653.1,DCANP1,AC244472.1,FZD1
UBE4A,AL691426.1,APOH,FCGRT
AC092825.1,RNASE8,ATOH7,AC084357.2
AL162727.1,LINC01505-1,IGHEP2,SIDT1-AS1
ADH1C,TRDD1,CLEC14A,MTFP1
AL356309.2,KRTAP20-1,SIX5,NEURL2
PPP4R1-AS1,TRAV8-7,AC139720.2,KRT8
TXNIP,TRAV18,AP000345.1,PPP1R13L
AC068831.6,TRAV22,TAS2R60,LYZ
AC022655.1,MCTS2P,AL157394.3,AC022916.1
AC113410.4,IGKV5-2,AC011815.1,FER1L6-AS1
NDUFA4,IGLV10-67,AC022167.2,CD151
AC010745.5,IGLVI-68,AC123768.2,CLEC4F
AL357140.2,IGLVI-70,COL2A1,AC092017.4
ELL3,IGLV8-61,AC106820.4,CDK15
AC136297.1,IGLV1-62,CMIP,AL135791.1
AL356134.1,IGLVI-63,AC096586.1,AL355312.2
AC093422.2,IGLVIV-65,AC131235.2,RFLNB
NAALADL2-AS2,IGLV3-29,LINC02111,LMAN1L
FAM122A,IGLV3-17,AP000542.3,HIPK1-AS1
TM9SF3,IGLV2-18,AL160035.1,AF131215.3
Z92544.2,IGLVI-20,KCNK15-AS1,AC009716.1
BACE1,IGLV3-21,SMAD1-AS1,SMTN
LINC01666,USP17L17,FAM83A,ACOT2
AC027130.1,IGLVVI-22-1,C19orf12,LOR
TXNDC12-AS1,IGLV2-23,AC102941.2,AC127070.2
FCER1A,GAGE12E,AC005837.1,AC139491.3
AP006437.1,GAGE12D,CRABP1,AC093821.1
AL031710.1,AC245177.1,TBC1D8-AS1,AC011498.1
AC012366.1,IGLVVI-25-1,AC009102.1,HES1
UBAP2L,IGLV3-26,SIGLEC5,COPZ2
AC009396.1,IGLV3-27,AC110792.4,AC012513.1
SET,IGLV2-28,AP001922.6,AC091982.1
ZNF835,MAGEB6B,AL022323.3,MPV17L2
AC008759.3,AC119676.1,TRIM63,AC003684.1
LINC01689,DUSP21,AC079466.2,VEPH1
AC016888.1,GAGE12H,AC079465.1,SHMT2
AL359380.1,IGLV3-22,AC117461.1,RUNX1
PDZD11,AL390294.1,MIS12,AC008119.1
AP003065.2,TRBJ1-6,KLHL10,C10orf113
INTS2,TRBJ1-3,LCN6,AC005523.1
C6orf163,TRBD1,AC022087.1,AC083880.1
CSF3R,TRBJ2-2,AC156455.1,AC024475.3
CD33,TRBV6-5,AC010327.4,XG
AC020980.1,TRBV6-8,AC016820.1,AC020908.1
RNF111,AC093726.1,AC007637.1,DUSP9
AC010524.1,DEFA1B,LINC01206,RDH16
TMEM271,DEFA1,AL592309.2,SLC1A7
AC004877.1,DEFA6,PPIE,GAU1
ZMYM2,IGHV3OR15-7,AL162456.1,DACT2
CEACAM19,IGLVIV-66-1,SMIM25,C1orf105
LINC01705,TRAJ44,FAM72A,LINC02361
GRB14,TRAJ30,OVOL3,FIGNL2-DT
CPT1B,TRAJ32,ZNF674-AS1,AP003062.2
AC122719.3,TRAJ25,DEFB131A,AC011751.1
ATMIN,AC008525.2,TGIF1,MPST
AC010245.2,HOXD12,RBL1,AC099661.1
AC067930.4,OR10A7,AL022326.1,AL118511.1
JRKL-AS1,IGLV3-32,DLG2,LRRC75B
TMEM61,IGLV2-33,HYAL3,AL109627.1
USP2,IGLV2-34,AC017015.2,TMEM251
AL590027.1,OR2W1,PLD1,CLNK
AC092894.1,AC022506.1,OPN1SW,AL139424.2
MAP1B,AC091179.1,AC018878.1,AL133216.1
RNASET2,IGHV1OR15-2,AC068025.2,VAV1
CTXND2,BPY2C,CDC42BPG,ACSBG2
AC009686.2,CDY1B,CTSV,KIF25
CNTNAP3C,TTTY3B,AP002478.2,U73166.1
BLOC1S4,TGIF2LY,LINC00686,AC132938.6
RBP3,BPY2B,AC109460.1,PICART1
AC118469.2,TSPY8,MLN,LINC02125
AL360182.2,TTTY5,LINC02608,IGFBP7-AS1
IRX3,TTTY6,HIPK1-AS1,MALL
EPHB3,MAGEA2B,AP002449.1,LINC00354
LINC02572,TTTY17A,MMP28,ADIRF
CEP78,TRBV6-1,FARP1-AS1,AC004917.1
AC093904.4,TRBV2,AL034550.2,AC000113.1
CLEC4F,GAGE12G,AC244093.5,ANGPT1
OR52A5,RBMY1D,LINC01455,LINC00491
MIR2117HG,AL031386.1,FLT1,AL663058.2
AC083843.1,TTTY12,GATB,AC068389.3
CSMD2-AS1,CXorf51B,PALM3,ERVH48-1
ILVBL,AC244250.1,BSN-DT,AC009137.1
NDUFAF3,AC092327.2,Z83745.1,LINC00886
METAP1D,TSPY4,LINC02724,NLRP14
LINC02571,TTTY19,AC010547.3,CCDC8
LINC02531,TTTY23,AC009652.1,AC005865.2
AC008250.2,TTTY8,AC010181.2,HIST2H2BE
OR1S1,CDY2A,AC110285.3,AC010320.3
AC215522.3,PRAMEF13,MKX-AS1,LINC01324
AL356234.3,AC245056.1,MMEL1,PRXL2B
FAM138C,TRBV5-2,BATF,CDHR1
AC011333.1,AC025465.3,AP000487.1,ABCC9
AC027088.3,AC008669.1,AC009299.3,CENPBD1
CCR2,AC116362.2,HCG27,PCDHA11
AC021683.6,AP000552.2,AC034102.3,AP003557.1
MAGI2-AS2,IGKV3OR22-2,ASF1B,TRMT61A
ADIG,IGKV1OR22-5,PPIAL4G,AL772337.2
CAPN12,IGLV3-25,LINC01019,ZDHHC19
AC090398.1,AC026464.2,AC096746.1,SEMA3E
UMPS,AP000550.2,AC004692.2,AC112206.2
AC004771.5,AC011718.1,AL357507.1,AL050338.1
LINC00917,AL132855.1,FAM167B,NPIPB7
AC136443.4,TRBV12-4,AL022345.4,FBXW10
AC006064.3,H2AFB2,AC093459.1,TLE6
AC002072.1,IGHD4OR15-4A,AL133467.4,AC012485.3
LINS1,IGHD5OR15-5A,ANKRD20A1,AL356740.2
COPZ1,AL139237.1,AC093627.5,MISP
AP000763.4,TRBV10-1,AC079949.2,ZNF792
AP003696.1,TRBV8-2,C9orf152,AC021683.2
AC027702.1,AL355376.1,TPSD1,BNC2
AC090517.2,SMIM39,AP003392.4,AL035587.2
AC018628.2,OR4F3,AL359511.2,LILRB3
RBM17,GAGE12B,AC018690.1,LINC01159
ZBTB49,AC084365.1,C17orf113,DMRTA2
AC007349.2,AC078776.1,FAM3B,AL135818.2
AL512306.2,IGLVIV-53,RGS10,ABT1
AC008659.1,IGLVI-56,HPDL,TP63
ODF2-AS1,TRBV12-3,AL355075.4,AC005280.2
AL512634.1,USP17L27,IHH,P2RY6
AC090519.2,USP17L5,AC015982.2,ZNF579
AC010536.3,USP17L26,AL512303.1,ARSI
AC110609.1,USP17L25,PRPS1L1,MMP11
AC093382.1,TRAJ41,KLHL35,MEOX1
ABHD4,AL359094.2,AC006538.1,AC092353.1
APLN,USP17L21,OR2A1,AL451047.1
LINC01152,USP17L20,AP001178.1,PRELID3B
AP005137.2,USP17L19,AC007496.2,RSPO4
AC091180.4,UGT1A5,GPR87,PSTPIP1
AL009181.1,USP17L30,AC016727.3,LINC01309
AL133230.1,AC011998.3,AL139819.1,NPFFR1
AL390962.1,AC104619.2,DRC7,LHCGR
ASCC2,TRAJ58,DSG1-AS1,AC008735.2
VGLL1,TRAJ45,PRRG2,AC012464.1
AL357075.4,TRAJ49,AC021188.1,AC026471.2
SLPI,USP17L12,FAM230A,AC127496.5
MIR3150BHG,CT83,LINC01537,CMPK2
GSTM1,IGHV3OR16-9,AL078587.1,STXBP2
AC010982.2,AC138907.1,ARHGAP30,AL359715.3
MVB12A,IGHV3OR16-8,TMEM147-AS1,AC006511.6
TRDC,IGHV1OR16-2,SIM1,LINC02709
TRAV5,CT47A8,ZNF683,AC104072.1
ERCC2,CT47A9,AC103810.5,RBP1
GGT7,KRTAP10-8,BTN3A2,MYH6
TTC28,AP001615.1,ARFGEF3,AL162385.1
AC021422.1,TRAJ57,KLKB1,AC010729.2
AP005900.1,IGKV3D-31,CLEC10A,NARF-IT1
LINC01706,IGKV1D-32,ANKRD62P1-PARP4P3,AC124242.3
AC008060.2,IGKV1D-35,ZNF500,ANGPTL6
TEX41,IGKV2D-36,AC097713.1,LINC02739
U91328.2,IGKV1D-37,DPP10-AS3,AC010280.2
Z82214.1,AC055720.2,LINC01746,AC100779.1
OSR1,IGKV1OR2-3,INTS7,CCDC190
CCDC182,IGKV2OR2-1,FER1L6-AS1,CCDC78
AC126696.1,KRTAP9-4,AC099684.2,AC036214.4
AC023824.3,KRTAP9-3,LINC00928,AC073592.1
CYP7A1,KRTAP9-2,SPATA41,AC017071.1
GIMD1,KRTAP9-7,LMF2,AC008507.4
ZNF37A,USP17L28,FAM86C1,DSC1
LINC02573,CT47A1,AC010531.4,PACERR
PRG4,CT47A2,PRB2,TIGD3
Z98752.4,CT47A3,ABCC12,CBS
AC007682.1,CT47A4,TAPT1-AS1,LINC01908
EIF4E,CT47A5,AC069287.3,AP5S1
GRHL3,CT47A6,FAM13C,CMC4
LINC02445,CT47A7,CD28,AL731567.1
AC007387.2,CT47A10,SMPDL3B,FOXP1-AS1
KRTAP12-2,CT47A11,AC114954.1,AC008972.2
TRAV17,AC008162.2,AL450992.1,OR51I2
TRAV31,AC035139.1,AC093752.2,AL161449.2
TRAV19,IGKV1OR10-1,DEPTOR,HIRIP3
TRAV20,USP17L29,XKR6,SPATC1
FAM41AY2,CT45A9,PCDHGB6,AL356094.2
FAM236A,IGLVVII-41-1,MRPL48,AC010941.1
TRAJ35,IGLV3-30,AC012236.1,SLC49A3
TRAJ33,IGLV2-5,AL358472.2,AP001922.6
TRAJ29,IGLV3-6,UBL4B,PRDM1
TTTY21,IGLV3-7,SPATA4,MORN3
AP006748.2,IGLJ4,THRSP,RARA-AS1
AC122136.1,IGLJ3,AL357141.1,AL121900.1
AC012462.2,IGLJ2,AP003351.1,ORC1
HIST1H4G,IGLJ1,AL583722.3,IMPA2
AL590378.1,IGLC7,PCCA-AS1,AC012313.8
OR2B3,MAGEA2,ZNF414,AC092718.2
FOXI1,KRTAP10-12,ERICH6B,AC004839.2
IGKV2OR2-2,AC092325.1,AP002075.1,MGAT2
OR51S1,IGLV3-12,AC106801.1,OVCH2
AP001189.3,IGLV3-13,LINC02739,BTBD18
IGKV2D-29,IGLV3-15,LINC02411,AL035252.2
AC106872.9,IGLV3-2,AC084824.3,AC008496.2
AC135012.2,AC109462.2,AL442128.2,RASL10B
