earlyAD,lateAD
AC092747.1,AC087260.1
AP000265.1,AP001198.2
CASC9,AC100791.3
AC011124.2,AC004012.1
AC009053.3,AC008549.1
AC019294.2,IGKV1OR2-1
LINC02214,AL356130.1
AP000542.2,KRTAP19-8
CYP4F22,AC011446.3
AC003986.2,UGT2B11
AC005041.3,KRTAP5-4
EVPLL,AC087518.1
AC015909.2,AL389889.1
AL022326.1,HIST1H3B
HLA-DRA,GJE1
GRB7,AMY1C
LINC00701,AC007728.3
PTK2,AC037459.3
AC093627.1,AC025576.2
AC055807.1,TRAJ48
C10orf62,OR4C13
SERPINA6,SSX4B
GSTA1,AC090753.1
APOBEC3A,OR2T35
AC109460.4,AC012060.1
LINC01177,AC011840.4
AP003027.1,AL590381.1
FOXL2,AL033381.2
AL135960.1,LINC02619
LINC01361,FASLG
AP001010.1,AC068135.2
AL355483.1,AC007283.1
SLC9A8,AC147067.2
AC118658.1,AL121902.1
TMPRSS2,AC093585.1
CD83,BX005040.3
LINC01478,AC016383.3
ODF3,AC013401.1
AC022405.1,AL357874.1
AL162726.1,LINC01589
AC091564.2,TRGV9
PRG3,AC103563.2
AC004692.2,AC083801.2
AC105219.4,AC004448.1
DDO,AC093281.2
ATF6,AP001972.2
HTN1,LINC01300
PKD1L3,AL078623.1
WFDC8,TRIM49
AP000547.3,TRIM15
PACRGL,HIST1H2AL
AC093525.7,AL136528.2
TM4SF19,FRGCA
AC114956.1,HELLS
TDRD6,PARP3
ZNF292,ICOS
AC123912.2,AC091180.3
AC079298.2,SLC6A18
AC008406.1,AC064799.2
AC095038.4,LINC01532
AC025442.1,IDH1-AS1
AC140118.2,TERB2
AL512444.1,OR2C1
AL157886.1,LINC02122
AL049557.1,GJD4
C11orf98,LINC01762
PPTC7,AL139246.3
AC025272.1,PTGER1
CPA1,LINC01297
AC026765.3,SPATA9
AC020900.1,RAB11B
AC115220.1,LINC01020
AC011726.3,AC006116.9
AC005823.1,AL390037.1
LINC02637,P2RX3
SCEL-AS1,CYP8B1
AC012456.1,SLC4A4
AL928596.1,ICAM2
PLAT,AC231981.1
AL365181.1,PHF10
LINC02238,LINC02498
TM6SF2,AC006460.2
AL731553.1,DOK7
AL512380.2,ARAP1
CELA3A,CCDC42
FOXN1,AP001107.5
PLCE1,ZNF831
AC015983.2,AC016831.6
MAGEB17,BOK-AS1
GYPA,AC093772.1
ACBD3-AS1,AL807752.5
AC008972.2,ITLN2
AC127024.6,NDP-AS1
LINC00323,PRRT1B
AP000944.1,FAM230B
HIST1H3A,AC096631.1
DZIP1,AL109837.3
JPH1,CAMTA1-IT1
AC007349.2,AL807757.1
OR2T2,AL139327.2
AP001350.1,HPN-AS1
AC114808.1,PLAC8L1
AC093909.2,GIMAP7
PIGY-DT,AL355481.1
AP001120.5,AC089984.1
LINC02031,IGHV1OR15-6
RETNLB,AL162384.1
AC010974.2,CIRBP-AS1
LINC01873,LINC01259
AP003385.3,OCSTAMP
AC090692.3,LINC02364
AC239804.1,AL355613.1
AL121832.1,LINC01644
IGBP1-AS1,AL356952.1
AC103876.1,IGHG4
AC109449.1,TPPP3
TCP11,AC090971.5
AC021915.1,AC007952.9
AC092687.2,GOLGA6L6
TRPC7-AS2,AC090044.1
AC017037.5,LINC00160
AC087439.1,LINC02287
AL592466.1,AC022558.3
CTSE,AC000065.2
AL121601.1,KIAA0930
IL32,RALGPS2
CD3D,BTG4
C3orf22,APLNR
AC012451.1,AC017099.2
AC087260.1,MPP4
RPS4Y2,GYPA
AL136038.2,LINC02066
AL136528.2,LINC01254
AC083801.2,AC021188.1
AC084781.2,AC112504.3
AC007552.2,AC068831.4
AL357874.1,EREG
TRAJ31,IL2RB
BPIFA1,MYL4
LINC00837,C8G
TRBV19,AL731571.1
AC008753.3,LINC02776
AQP2,TNFRSF17
AC078880.5,GP2
AC008878.4,AC010601.1
AL359547.1,AC243585.2
TRGV5P,AC010329.1
AP000943.1,DGCR10
AC016383.3,LINC02548
AP003031.1,ADIG
LINC01300,C20orf173
FBRSL1,AC104634.2
AC093274.1,ADRA2B
LINC02213,AL353774.1
CEP83,AL355531.1
LINC02365,LINC01247
AC020658.4,AL049536.1
AL359880.1,AL161752.1
BX927359.1,AC093330.3
AC105227.1,LAD1
PCYT1B-AS1,AC008060.2
GNRHR,GRAP2
WFDC10B,SLC2A5
VCAN-AS1,AL031674.1
HBD,AC131211.1
MICU3,FGF23
AC009652.1,GPR137
GOLGA6D,SULT1A3
ADGRL1,BTNL8
SLC22A25,ATXN8OS
RAB11FIP3,AC092625.1
TMEM244,HIF1A
AC005538.1,AC010245.1
OR11G2,AC096637.1
ZNF423,SNHG1
BX571846.1,AC006008.1
AC009120.5,AC008703.1
CYLD,AL592431.1
SAP30,LINC02643
BLK,AC003043.2
AC021321.2,RHOJ
HSPB6,C10orf55
AC004817.1,HOXC6
AC087362.2,AP000866.1
C19orf85,KCNJ2
NPIPA8,AC068196.1
EPSTI1,LINC02707
AC073569.2,LINC01929
AC012494.1,ALDH3A1
AC090186.1,AC244093.4
GAPT,LINC02546
GRM6,SPACA7
AP002807.1,AL034417.3
ICAM4,NBAT1
AP000471.1,AC079790.2
NCAN,FP565260.5
SATL1,AC145285.2
AC139792.1,AC063938.1
RGS5,AC006040.1
UTF1,SUN5
AC005100.2,UBE2D1
LINC01827,AL589182.1
RAB27A,AC003035.2
ACKR2,NCR2
AL139246.1,AC022400.1
AC092819.1,AL137005.1
MINDY4B,AC007848.2
CCDC17,MRGPRF-AS1
AC096554.1,NMBR-AS1
AL449403.1,AC027607.1
AC133634.1,AL355312.4
THRIL,AC109464.2
RASA3,LINC01070
AC025614.2,AP005264.1
ADAMTSL1,AC087855.2
LINC01254,AC069307.1
AL590666.3,AC116609.2
LINC02394,TBC1D3I
AC108053.1,AC079907.1
AC024592.2,ARHGEF26-AS1
CYP1A2,NR2C2
AC009133.2,AL590399.3
AGXT2,LINC01845
AC005703.2,KRT40
AC107032.2,ICAM3
AL450345.1,AC004067.1
AC112250.2,AL096677.1
AC092574.1,AC087269.1
AL354811.2,IL4
CRADD,HSFY2
NARF-IT1,CYP1A2
AC097375.2,GP5
ACRBP,AC068700.2
ST6GALNAC3,AC022001.2
AL731575.1,PCDHGA5
LINC02569,PURPL
AC012038.1,HLA-DQA1
TLE3,AC022150.2
AC004231.3,AP000766.1
AC007879.3,AC092332.1
TAB3-AS2,AC100810.7
LINC02494,SLCO4A1-AS1
RNF223,LINC02159
OR2B6,AL356218.2
AC046129.1,MAST3
AL139130.1,AC007938.2
AP001107.1,AC021546.1
GSTA2,LARP1
ANP32D,AC007491.1
AC093583.1,CCDC39
AC092384.2,AC092115.2
AC092757.3,AL110115.2
AL160396.1,MYOM3
EPHB1,AC091891.1
MCM3AP-AS1,AC118755.2
IFNA13,AC010745.2
AC055764.2,LINC01232
CCDC172,AL353147.1
TRHR,AC093817.1
AC015712.1,GPX8
DTNB,IGLC2
STAMBPL1,AL356134.1
AL592463.1,AC122694.1
CLEC4E,IATPR
AL359851.1,C2orf66
AOPEP,PGA5
HMSD,FP326651.1
AL365361.1,GNGT2
AC090692.2,RAD21-AS1
C7orf33,AC004908.3
AP002892.2,RNASE10
PPFIA2-AS1,LINC02039
MCCC1-AS1,AC097065.2
AC009065.1,AC092134.1
AC108704.1,RAET1E-AS1
RFPL1,OR12D2
CCDC102A,AP000402.1
RAMP3,LINC02063
SLAMF7,AL512652.1
AL357127.2,LINC01639
MAB21L2,AC092376.3
AL591503.1,ARRDC2
AC010468.2,FMOD
AC003101.1,AC019257.2
HIST1H2BH,UTF1
AC007327.2,ARHGAP35
AL133475.1,AC112512.1
MYOZ2,AC090116.1
AP001972.4,AC012676.1
PRODH2,AC107074.1
HHIP-AS1,AC073641.1
TMPRSS6,AC084116.2
AF131215.5,GRAP
AC074366.1,LINC02570
AC092117.1,KCNK1
MARCH5,PERM1
AC034228.3,AC078852.1
AC112504.3,PATE4
LINC02201,TMEM200A
NEUROD2,ZSCAN20
AC105402.4,AC004490.1
TRIM63,AC105345.2
PPP2R5C,AC022447.2
PDLIM3,AL031656.1
AL359922.2,AL355677.1
AL512310.10,AC009123.1
HIST1H2AH,LINC00261
LINC02229,AL118505.1
LINC01148,AP000864.1
C1orf158,B4GALT1-AS1
LINC02534,TTC37
AC004522.5,CCDC155
AC004593.1,AC046168.1
AC217774.1,LINC02513
AC104012.1,LINC02293
AC026320.1,AIF1
AC084756.1,ZFC3H1
PLA2G3,ATP1B4
AC025575.1,AC113192.3
AL354726.1,AC005358.2
AC025437.4,NLGN4X
AC025423.4,AC069410.1
TTTY2B,AL359921.2
LINC01248,AL035078.2
LINC01944,USH1C
AP005131.4,AL139801.1
LY86-AS1,KDM6A
KRT15,AC004895.1
AC092755.1,ZNF614
TBX3,EPS8L1
OR2V2,AC005594.1
AC005841.1,AUP1
NEUROD4,AL807776.1
AL355388.1,OOSP4A
AC009878.1,GAL3ST3
AC008170.1,CLPSL1
PRKN,C5AR1
AC113391.2,GRHL1
SH3PXD2B,NAA50
AL109614.1,BHLHA9
AP001269.1,AL035045.1
AL122020.2,AC133485.5
Z97192.1,AC138028.6
AL591135.2,AP005137.2
CLDN12,CU633904.1
AP001037.1,AC023128.1
NELFA,AL033527.3
AL138963.4,AC019069.1
AL136115.1,LINC00316
KIF23,AC136618.1
AC012462.1,HSFX2
AL162717.1,AC021594.1
AL590764.1,AL355997.1
RNF175,MRC2
AC005703.3,AC005993.1
AL451137.2,AC006013.1
AC005005.3,GHRH
CSDC2,AC090607.5
CBX2,CORIN
PLAAT4,CREB3L3
MYCBP2-AS2,AL139274.2
LINC02485,APOA2
TPCN2,LRGUK
LST1,LINC02086
ODF3B,SLC10A5
CD80,CCDC39-AS1
AC009054.2,LINC02725
DAB1,AC006027.1
AL121829.2,AC011484.1
AC010300.1,AC009102.1
HS6ST2-AS1,AC133961.1
AL929472.3,PAWR
SLC35G3,AL391294.1
AC090692.1,ZBTB46
AC011505.1,AL590490.1
TGFB3-AS1,AL049825.1
AC119150.1,GFY
AC006027.1,AL355102.1
AL359732.1,LINC00102
LEFTY2,ZPBP2
SMAGP,AL157932.1
GPR151,LINC02189
AC113361.1,AC034102.7
ACADL,SPATA13-AS1
AC139768.1,AC132938.2
AC245884.1,AP001007.3
AC004584.1,FAM230G
IRAIN,AC097478.2
CXorf66,DDI1
AC092723.4,AC008103.1
AC025947.1,RTP2
AC110767.1,PSMB11
AL139280.1,RIMBP3
AP006287.3,LINC02561
LINC02186,AC136352.3
FEZF1,AC016240.1
AL356311.1,AL354743.1
CDRT8,OR51T1
AC127496.6,GPR142
AC112491.1,GNG14
AL157831.2,C17orf112
Z82180.1,PMIS2
CSHL1,AL356234.3
C10orf71,AC097637.3
AP005329.3,AC007686.5
AC016949.1,AC007529.1
F2RL1,HIST1H2AM
SLC23A1,CNPY1
AC109462.1,AC090679.3
CDH26,AC090049.1
AC034228.2,AC104758.4
AC011726.2,AC016588.1
NEK10,AL844170.1
AL359894.1,AC010969.1
PYROXD2,AC010319.5
GOSR2,AP000808.1
AC104561.1,ZNF705B
AOC2,LINC02032
AC099811.4,LINC01915
AC012186.2,OR11A1
BX088723.1,YBX2
C1R,AC103808.4
AC135457.1,LINC02219
AADAT,AP005436.3
CLIC3,AC106799.3
AC016885.1,CTSE
S100A7,LINC02367
FNDC8,AL133355.1
AC084824.3,AKAIN1
AC215522.2,AC005332.3
AC009560.1,OR7D4
AC010335.1,CCDC197
LINC01299,AVEN
AC006566.1,AL049765.1
CDK2,AC114550.3
MS4A6A,ADH6
TNRC6C-AS1,CATSPERZ
MIR381HG,AC115485.1
CD28,HCLS1
AL356259.1,AC026523.4
AMPD1,AL158832.2
AC005342.2,SLC22A16
AC091153.4,AC091691.2
TRIM77,AC104819.3
AL133387.2,FAM245A
NPBWR1,AC019118.2
OR9G4,AC093796.1
AC097375.4,AC141586.3
AL365184.1,CLDN14
AP001107.3,LINC02053
AL356515.1,FAM83G
AC011095.1,AC009019.1
AL354712.1,C1QL4
AL035691.1,AC117373.1
AC027290.1,BAD
AC009093.1,AC010880.1
HNRNPA1P48,AC010727.1
AL023803.1,RTL8B
IL7R,LINC01050
GNAI3,AC010149.1
ARMC2-AS1,LINC00381
STAU2-AS1,LINC02730
AC006538.4,RHOXF1-AS1
MAGI2-AS2,AC078882.1
SAMSN1-AS1,AC093677.2
AC099565.1,HMGB1
Z97205.2,AL365229.1
AC010998.2,SHANK2-AS3
AL121908.1,LINC02499
PLRG1,AC022898.1
AC023866.1,Z97056.1
AC107391.1,AC008870.1
AC074389.1,LINC00945
AL133279.3,AL138930.1
OR1B1,LINC01910
AC005008.2,NFE2
AC106742.1,AC012301.1
AC068535.2,HOXD10
AC026950.2,KLHL33
AC092435.2,AC004231.3
AMTN,ADGRG4
OR6N2,AL133279.2
AC110285.4,GMEB1
AL592424.1,YJU2
AL596247.1,SASH3
IL31,AC002465.2
AC018682.2,SUSD2
LINC02706,AC021321.2
AL355103.1,AC005034.2
AL139161.1,AL020997.2
AL445931.1,MEX3A
OR2W3,TLE7
AC015802.7,AP001830.2
KRT78,AC109630.1
AC136698.1,DNTT
LINC02216,ODF3B
AL162585.1,SPPL2C
SLC5A1,WFDC6
ABCA12,AC026401.1
AL512308.1,SIGLEC11
TMEM202,SLC6A3
AC114977.1,SPINK13
TTTY10,AC083843.3
AC025839.1,LINC01099
AC090283.1,AC011451.4
SNAP47-AS1,FAM230F
AL137017.1,AC092800.1
AC087490.1,TEX37
TCF3,DDX11-AS1
GPR75,AL451166.1
AP001092.1,AC111149.1
LINC01699,AL360169.3
AC097505.1,AC093582.1
AC135050.3,LINC02621
AC093909.4,MS4A15
AC093639.2,AC093788.1
IL33,FHOD1
AL355482.2,LGALS12
SOX3,AC010336.2
LINC01627,KCNK15
AC074194.1,COL14A1
DPYD,LMNTD2
FAM66B,AC010547.3
DRP2,OR4E2
AC023632.5,AC083806.3
AC109635.7,AC004147.5
AC069444.1,CSF3R
AC005019.2,AC128687.2
AC007431.2,AC007652.3
LINC00604,HNF4A-AS1
COL4A3,AC009159.2
CD46,HNRNPA3
AC024267.6,AL034550.1
AC006111.1,AC079298.2
AL353704.2,CEP55
CDK11B,AC022325.2
AL590440.2,AL008638.6
AC020928.2,RERG-AS1
AC084116.2,AC011483.1
AC007314.1,ALDH1L1-AS2
HYI-AS1,SLC13A2
LCP2,SPINT1-AS1
AC019257.9,NBPF20
AC010240.3,LINC01753
CD27,CEACAM5
AC093458.1,AL442067.1
AC090559.2,AC016995.1
ZFAND6,SLC17A1
MFAP5,AC013470.2
SNPH,AC012313.5
TMEM200C,AC012653.2
PROZ,AL355102.3
FITM1,GOLGA8O
INCA1,MAFG
RHOA-IT1,MYL1
PEX5L-AS1,AC105271.1
MUC16,AC114980.1
NMS,CARMN
SNX6,AC016168.1
FOXD4,AC111170.2
AC114550.3,AL022310.1
CCDC188,AC018413.1
LINC01509,CLEC7A
WWOX-AS1,JPH4
LINC02607,COLEC12
RSPH3,POTEJ
LINC01474,AL034348.1
MTRNR2L7,AC010157.1
AC090503.1,AL157936.1
LINC00293,AC023300.2
AC009145.3,WARS2
AC108727.1,AC091965.4
EHHADH-AS1,FLNC
AC109349.1,MSI2
SLC4A2,AC097521.1
ADCY1,MANCR
LINC02128,AL691403.2
SMYD3,OR2J2
MMP1,AP000654.1
AL356417.1,AP000894.3
AC084724.1,LINC02741
MUC17,ALX1
LINC02312,NR3C1
DYTN,TFAP2C
LINC01213,AP005210.1
AC018445.5,AL354950.3
AC005842.1,AC067930.2
AL451054.4,AC012413.1
AC107973.1,GASK1B
NCKAP1L,AP005242.3
PCCA,CXXC5-AS1
SIGLEC8,AL391811.1
PHF20L1,AL445123.1
HEPACAM,LPAR4
AL512358.1,OLR1
SNAI2,AL645944.2
AL359220.1,AC008121.3
AC025576.1,AL162408.1
VAMP4,AC026785.2
AL589743.4,AC026786.2
AC233976.2,ATG10-IT1
ABCG2,ADGRD1-AS1
LRRC74A,LINC02124
AC140121.1,AC012500.1
TMEM252-DT,TGFB3-AS1
AC011445.2,AC025259.3
AC098679.6,AL360006.1
ASB14,AC009970.1
FNDC11,Z82202.2
CENPL,ISX
LINC02595,SLC18A3
HLA-DRB1,AC025287.3
CRYBG2,LINC02663
AC117509.1,AC099554.1
STX7,AL031055.1
SPAG17,AL034546.1
PRSS3,AC139019.1
AP000944.6,AC073172.1
LINC00395,AC106871.1
NKX2-1-AS1,MIR670HG
AL132657.1,AC108477.1
AL512791.2,AC005906.3
AL445193.2,AC016866.1
ESCO2,AC129915.3
AC013402.3,UPF1
LINC00276,NMI
AC012555.2,AC093911.1
AC006557.3,AC015688.6
CYP3A7,AC004921.1
SMTNL1,AC133485.7
AC092384.3,FER
TMCO1-AS1,ZC3H12D
PPP1R13L,AC136431.1
LINC02438,AC105290.1
AP006284.1,TRAV24
RAB13,AC096554.1
HMBOX1-IT1,AL355314.1
MMP11,AC006116.10
FP700111.1,LINC01243
CAPN15,AC084740.1
AC079467.1,ANKK1
LINC02039,GCNT4
AL139193.2,AC078950.1
AL357375.1,SIPA1
AC026367.2,LILRB1
AL355490.2,ZNF488
AL353052.2,GBX2
OR10AD1,AL451054.4
AC008406.3,SERPINB12
LINC02059,LINC01028
AL392048.1,AC008378.1
AC093627.7,AC004466.3
S100A3,AC005832.1
AC024270.3,CLDN19
AVPR2,AL158198.1
KLF14,AC017083.2
AL606970.1,LINC01733
AL357558.2,LINC02388
SLC22A12,OR51I1
LINC01143,AC025918.1
AL590644.1,LINC02529
HOXB8,AC135012.3
AC011525.2,AC109517.1
BNC2-AS1,AC007601.2
AL357558.3,GOLGA8G
AC010478.1,IL36G
LINC00052,AC243830.3
AL592182.3,CPZ
AL160408.4,OR10D3
TRAJ27,KRTAP19-7
OR13J1,AP002856.1
AL450468.2,LINC02372
TBATA,AL449983.1
CST9,OR8D1
AP000997.2,CD40LG
TRAJ58,AC096708.2
AL157402.1,AL359538.3
AC103564.1,RASSF1-AS1
LINC00424,AC022392.1
AC011396.3,SMIM5
SIGLEC12,HMX1
HOXA9,LINC00911
RAX,TSPAN15
DEFB104A,AMN
AC008663.3,GABRP
CLYBL-AS2,AC005972.3
TRAJ34,AP5M1
AC007879.1,LINC02558
BGLT3,AC111182.1
AC018761.4,DHRS3
AL132655.3,AC108517.2
AC114291.1,USP45
AC242022.1,PDE4DIP
AC111182.2,SLC25A39
OR14K1,LINC02408
AC005160.1,C7
CST1,LINC01634
LINC002481,LRRC15
AC007535.1,LINC02243
AC005332.1,KCNH1
AC002044.1,CCDC114
AL161785.2,SMAD9-IT1
GTF3C1,AL049871.1
RAET1G,AC025674.2
AC093019.2,AC008743.1
AL358216.1,AL031733.2
AC127496.5,L34079.2
AC022601.1,ZFHX4
SLC22A13,NMS
FO393415.1,GOLGA6A
SIRPD,AC005479.1
AC008395.1,PASD1
SCN5A,AC025244.1
AC132153.1,LINC00698
AC092910.3,KLHDC7A
GALM,LINC01832
ZNF410,ITGA2
ABCC1,GGT1-1
GOLGA8J,LDLRAD2
AL137001.2,AC006063.2
NRF1,AC118344.1
AC096992.3,AC068413.1
IGSF21-AS1,SMYD1
COL4A6,MED12
AL445309.1,SAMD11
AC007787.1,SELL
LINC02756,ZNF25-DT
AC012558.1,AC012358.1
AL034380.1,ERVE-1
GGTLC2,LINC01124
AC037487.1,LINC00484
AL354950.3,LINC00352
AC090771.2,LCT
AL021807.1,CD28
FBXO36,HLTF-AS1
BCL2A1,SP100
ZNF638,LINC02346
SRRM3,GPR160
SIGLEC1,AL589787.1
LINC01943,MRGPRE
LINC02860,ERMP1
AL157762.1,FAM133A
EFCAB3,AP005482.2
AC116616.1,OR4K17
LINC01271,CCDC110
AC122129.1,AL049794.2
AL136181.1,GIMAP6
ABI3BP,POU4F3
MMP10,AC027702.1
AP002833.2,PRSS41
OR4F17,AC007953.1
OSMR-AS1,KLK1
LINC01793,AC068616.3
INHBC,AC004542.2
BX284613.2,PEX12
ZNF695,AC007326.5
AC023302.2,AL009181.1
MFSD8,AC087242.1
CDK13,AC011524.2
ZNF341-AS1,TMEM204
AL353693.1,ETV3L
PCDHGA8,AC022809.1
TMEM170B,OR2AK2
RSF1-IT1,ADAMTS9-AS2
IL10RB-DT,AMELY
RAB31,LINC00355
AC044839.1,AC012322.1
FAM9C,RSPO3
OBI1-AS1,AURKB
AC079601.1,SLC34A1
EML2-AS1,LINC00572
ZNF780A,AL031600.2
AC020718.1,AL160408.2
AC106858.1,AC090204.1
LINC02323,AC131235.3
MIR29B2CHG,AL136181.1
CFAP65,CCL3L1
OLIG3,AC004706.1
AC023825.2,DOCK8-AS1
AIRE,ZC3H7B
AC104985.1,SLC13A5
AL031666.3,AC009035.1
AF196972.1,AC074029.3
AC073848.1,AL591069.1
AC005293.1,AL049543.1
PAX5,AL359233.1
AL355297.2,TNNT3
FO680682.1,LINC00385
AC021744.1,AC100808.1
AC004775.1,TECTB
AP002755.1,AC010387.2
SMARCA5-AS1,AC104304.3
AL353612.1,AC021701.1
CENPF,TMEM82
AC108925.1,SHPRH
LPXN,AC097528.1
SAA4,LINC02149
LY9,FGB
TLCD1,FOXA2
LINC02192,AC009506.1
LINC01929,AL590764.1
AL356421.2,LINC02657
TTC39A-AS1,AC079385.2
AP003557.1,CDH1
GRAMD2A,CT66
CXorf21,AC091488.1
NSA2,KCNC3
RBPMS2,CCDC13-AS1
PPP4R1,AC091544.5
TTC24,AC078777.1
KIF21B,CHST3
C1orf226,AC012123.1
AC116362.1,AP001468.1
AC023503.1,PCDHA8
PATE2,AL360175.1
LINC00160,AL589863.2
AL512638.3,CLIC3
TEX28,AL158834.2
AC005914.1,AL390760.1
OR8G5,CCNB1
SIK1,CBLL2
OR2AJ1,TXNDC2
AL161941.1,AL035250.1
AC006581.1,SERPINA9
KLRD1,AL365215.2
NNAT,AL450344.2
RMND5A,KRTAP7-1
NRCAM,AC091951.4
LINC01958,OR6C6
AC099791.4,AL162151.3
AC104938.1,AC004947.1
AC009107.1,SLX1B
SAMD12,AL390791.1
AC027088.2,AC123777.1
AC011997.2,LINC01717
PRDM16-DT,AL118522.1
AHSG,AC025871.2
ALCAM,AC097520.2
AF165147.1,TGIF1
ELF3,DCAF4L2
AC005393.1,AC108721.1
AC007271.1,AC027688.1
PDILT,AL627443.3
SHROOM4,AL445985.1
AC093158.1,AL161782.1
C1orf87,AC024610.1
LINC01822,AC104232.1
AC010420.1,AC012170.2
OR5A1,AL139397.1
AL683807.1,DMBT1
AC013714.1,AC079248.1
TMEM41B,AC010307.2
AL355607.1,CCDC187
ANKRD20A3,AC009682.1
FMO2,NRG3-AS1
AL023806.2,AC105389.3
AC021269.3,GLYATL3
AL606834.2,AC007950.2
LARP4B,FUZ
OTX1,AC073349.5
AC005730.3,AC138854.1
GPR65,AC007879.2
AC004936.1,AC023794.6
AL358333.2,SPACA3
AL022337.1,AC008622.2
AC084880.2,AL358787.1
AC004889.1,AC011465.1
LIMK1,LINC02509
SLC8A1-AS1,AL831784.1
CRYBA2,LINC01582
MTRNR2L5,LINC01162
AC114803.1,AC068385.1
FGFR3,AC134349.1
LINC01554,Z84484.1
HOMER3,AC022440.1
AC016821.1,Z97353.2
LINC00662,AL008582.1
BX324167.1,AC020905.1
LSR,LINC02179
AC104809.2,AC005909.1
LRRC49,P2RY4
AP001626.1,AL356157.1
AC011479.2,AL109837.2
AC090541.1,TBXT
AC010941.1,AC007731.5
AP002884.1,AC109133.1
PP2D1,LINC02121
PHF21A,LINC01255
AL121906.1,LINC01264
LNX1-AS2,CDRT15
AC021594.1,AC133865.1
IGHD,AL356259.1
AC136618.1,AC020663.2
MAGEB2,AC114689.3
AC013549.3,KCNA2
MYRF-AS1,CACNA2D4
UMOD,AL138708.1
AC064852.1,GSDMD
AC021087.1,AL033519.5
AC096921.2,AC130710.1
AC217774.2,AL355922.4
AL445363.2,TK1
AC007298.1,CLDN3
AC005906.3,THBD
AC010163.2,AC110619.1
CLC,AL078605.1
EGFLAM-AS1,ULBP3
AC138207.4,STK11IP
AC026740.1,GLUL
AC104574.1,AC005100.2
AC093904.2,AC005899.3
AP1M2,LINC00705
FGL2,AP001619.1
DUSP23,MYH4
AC116351.2,AC037198.2
AC025180.1,AC110813.1
ST13,LINC02249
AL589684.1,SLC25A53
AC097512.1,AC110014.1
PTGER2,LINC00272
AC024937.3,LINC00368
NR4A2,VGLL2
LINC02154,HTD2
AC024028.1,AC006059.4
Z98259.3,LINC00330
DHRS2,LINC02383
SPATA2L,LINC02605
AL732323.1,AL670729.2
AC244100.3,ECSCR
CNTNAP3B,MARVELD2
AC131097.1,AP3B1
MMP20,AL365394.1
CLEC7A,TEX26-AS1
ZMIZ1-AS1,AP005357.1
CIPC,CDH2
RHEB,AC022167.4
RBM41,C8orf48
AC244093.4,AC007655.2
MFSD1,AVP
AC068196.1,AC073534.2
AC008581.1,AC006369.2
AC078842.2,OTOP3
AC068025.2,LINC00392
AC037441.2,AC008705.2
LRRC41,AL122008.3
AC100771.2,POU6F2-AS2
ZNFX1,GSTM2
AL137182.1,GBP5
TNFRSF13B,ALPK1
ACAP2-IT1,HLX-AS1
SLC10A6,AC007126.1
SKOR1,LINC01558
AC104088.3,TAS2R3
LINC01423,AC107918.5
LINC00677,AL512408.1
SPATA17-AS1,AL450426.1
TMEM247,TMPPE
MAGEA8,SIGLEC7
AC009119.2,CHD5
AL136221.1,AC024575.1
AC073127.1,C3
AC094104.2,KLK5
HIST1H2BO,ZNF613
OR6Y1,AL138724.1
LINC00708,FITM1
FAM230D,AP003774.1
PLCXD2-AS1,LINC02846
OR52E4,CFAP157
AL365440.2,AC021915.1
AC113608.2,AC093765.5
AC090912.2,RNF113A
AC011893.1,UGT1A1
AC092623.1,CACFD1
CCDC37-DT,SHANK3
FOXP4-AS1,AC027514.2
SLC37A1,AC110790.1
AC016722.2,OR52I2
AC002465.2,AC096540.1
AC090651.1,LINC02444
AC009229.1,SHISA3
ESPN,AC090774.2
AC097372.1,NEUROD4
AC103808.5,ADGB
AC092723.5,ODF2L
FAM230E,AL121603.2
TRGV3,AL359436.1
GOLGA8G,FZD7
AC011396.1,AL589923.1
AC018904.2,AL078612.1
CCL23,HIST1H2BJ
LINC02529,NCF4
AC090587.1,AC005803.1
EFCAB6,ZNF816
BEND6,AC027335.1
UGT3A1,PCSK9
TGIF1,C8orf49
GAL3ST1,AL358333.1
AC008957.2,PIP5K1C
AC007223.1,KLK13
UGT3A2,AL157414.4
AL359182.1,AC108467.1
AC010387.2,AC135388.1
LINC02635,LINC01922
IQCJ,AL132982.1
LINC02220,LINC00376
ZSCAN22,TM4SF1
NREP,ALG1
AL136301.1,LINC02748
AL121904.1,ST8SIA6
AL355974.2,AC068707.1
AC116366.2,GSTM1
AC010251.1,KLRF2
AL451123.1,AC107918.6
PRRG4,E2F8
TRIML1,AL135937.1
AC135388.1,AC009971.1
LINC02584,AC138904.1
CDH13,AC067930.4
CCDC160,TKTL2
AC079584.2,LGALS2
LINC02799,CCDC86
AC093904.3,MTA1
FTCD-AS1,MIR2117HG
SORCS3-AS1,LINC01539
AC108516.1,AC109642.1
NEUROG2,GPA33
AC087468.2,ELF5
AL121772.2,AEN
AP002761.3,IRS4
AC110769.1,LINC02369
COL5A1-AS1,KRT80
IGFL2-AS1,GLRX
AC051619.11,KRTAP10-4
LINC01489,AC093515.1
AC090589.3,ARSD-AS1
OR8G1,LILRB4
AC073115.1,AC092440.1
AL139316.1,SIRPG
LINC01259,PLEK2
AC009117.2,LINC01792
SEPTIN11,SMIM24
LINC01569,AC127894.1
SUCLA2,AL121897.1
AP002478.1,LINC02390
AL356124.2,AC099685.1
AP005121.2,LALBA
AL023653.1,AC026803.2
TXNDC2,KIR2DL1
