bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
CYP4A22,GATD1,AC011383.1,LEPROTL1
MAGEA11,ZNHIT6,AC006206.1,GPR89B
LINC02843,CHCHD7,AC005180.2,RPS24
OR2T6,DENND11,AC092100.1,SLC6A15
Z69733.1,SACS,C16orf78,ZNF420
RNFT1-DT,BTBD6,AL590282.2,NUCB1
APOF,PTPRA,CYP2A6,SPATA5
AC023796.2,COMMD5,AP002907.1,EFHB
CRABP1,AP3M2,AADACL4,ANKMY1
NEUROD2,STAM-AS1,KRTAP6-1,SMIM19
AC080132.1,DHRS4,AC016738.1,ZNF770
AGBL5-IT1,TMEM170A,DEFB119,INPP4A
AC008780.2,RNF26,LINC01583,PPP1R2
LINC02218,MARS2,AC098679.6,C5orf15
NOP14-AS1,MAP1LC3A,AP000892.3,AP1S2
AC093824.2,LEO1,AC040174.2,CEP126
SERINC2,AC005393.1,ATP5MGL,TIGD7
AC116337.4,IARS2,LINC01994,TMEM140
AC034234.1,AL157786.1,STAU2-AS1,ZKSCAN8
AC027801.3,AC100810.7,MCM8-AS1,NES
BEND6,VBP1,AC027335.1,SYP
PCED1B,PDCL3,MS4A7,ADPRHL2
LINC00926,CAPN2,AL807776.1,RAD51-AS1
AC104561.1,STARD13,AC009032.1,GPAM
AC013270.1,AL121987.1,LINC02468,RING1
AC092375.2,EFHD2,PRRT4,LEMD3
PAK5,PDK3,OR1A1,PYROXD1
AC007003.1,EEF1G,AC055854.1,TFRC
LINC01643,AGO3,OSBPL6,SMPD1
LINC02042,NAXD,OBSL1,GLRB
AC022031.2,CENPJ,BANF1,PRCD
AC025366.1,PLEKHA8,TNFSF15,UQCR11
LINC00485,NSRP1,RPRM,GCNA
AL596442.1,DEPDC5,GZMB,ZNF177
NOL4L-DT,ANKRD27,AC009365.4,IKZF4
Z95114.4,FBL,AC119673.1,TRAFD1
AL158175.1,BRI3BP,LINC01683,LINC00265
VENTX,DNAJB9,AL139317.5,AC096711.2
DLX2-DT,AC105345.1,AP004608.1,PODXL2
AC091163.2,ZNF83,AC092287.1,RIC1
AL158198.2,COPZ1,LINC02387,TIMMDC1
AC007663.2,EP300,AC093772.1,TSC22D3
LINC00955,WASF2,KRT18,AL078587.2
AC026991.1,SRI,AP001020.3,CNBP
TSPO2,CCDC191,TBX10,AC108721.2
EDDM3A,ITIH2,CCDC8,DIMT1
AC087379.1,GLA,PLAC9,OTUD5
CCKAR,CCDC125,AC016292.1,RPS20
AC013549.4,WFIKKN1,ERVE-1,PSRC1
AC093904.1,ATRAID,AL391056.2,MYLK-AS1
LINC00102,SH3TC2-DT,AL354813.1,BAMBI
C17orf113,TOR2A,AC087269.1,LZTR1
AC093802.1,TBC1D8B,FAM3D-AS1,MAP6
GACAT3,GTF2A1,AC024597.1,L3HYPDH
TDRD5,MED27,AP003071.1,FZD3
AC093791.1,SCLT1,AC231759.2,ACOT13
AL627309.3,SUPT7L,AC007906.1,UCHL5
PPARGC1A,AP000688.3,ACPP,ELL
CHST11,MTRNR2L12,AC010654.1,TSPAN14
AC073539.3,TFE3,OR52A5,TADA1
AC114488.1,HIPK1,EPAS1,COG1
LHX5-AS1,CMTR2,DEFB134,KHDC1
AC003092.2,PAIP1,AC016888.1,AC063944.1
ZPBP2,ANKRD36B,LINC00690,AARS2
AC008703.1,S100B,KRT78,ZNF460-AS1
LINC01029,ANAPC15,AL138902.1,DCLRE1C
LINC01143,AP001269.4,AC144831.1,TBPL1
OR13G1,PHACTR4,SRC,HEPH
MUC15,PPP3CB,AL133338.1,FMO4
AL590677.1,IL12RB2,LINC01571,CHMP6
AL445228.1,TTC7B,AC130324.3,C21orf91
LINC02314,TAOK1,CYP51A1-AS1,LINC00342
AC108105.1,MAFF,AC112236.1,ZNF771
PAEP,AL161457.2,SDHAF3,EIF3D
SLC6A19,KIAA1191,GKN2,TRHDE-AS1
DSN1,GPAA1,AC024941.1,ISCA1
AC131254.1,ZNF25,AC105020.1,IFITM10
LINC01571,RFX2,LINC01870,MORC2
AC108935.1,RFT1,AL079304.1,C12orf73
AC091917.1,RRH,AC000124.1,NDOR1
NANOG,LACC1,AL138812.1,ARL6IP6
C7orf57,LINC00877,HS3ST3A1,EXOC3
KCNJ5,SLC45A2,AC004825.3,ZNF429
ITGAL,RNF166,AC080005.1,CCDC25
LINC01054,SPRY4-AS1,AC106820.2,VAMP4
AP000290.1,AC002310.1,AC091057.6,SHROOM1
GNG2,BNIP2,RPL18A,CMPK1
ZNF831,QRICH1,AC136475.4,AC008438.1
AL354919.2,PRADC1,AC013509.1,BET1L
AP000472.1,RPP14,AC063952.4,SEH1L
C3orf79,SOGA1,AL713868.1,NCLN
AC145212.1,DYSF,ARL14,NDUFA6-DT
AC093503.1,SMCHD1,OR1L1,MDM1
AC100861.2,BRMS1L,AC010761.6,TNKS1BP1
AC104076.1,PLPP6,TRBV23-1,FAM182B
AC130343.2,PPME1,OR52N2,PURG
LINC01392,MED6,AL133499.1,SHC2
AL160291.1,TFAM,AP001063.1,SOX8
AL353626.1,PCMTD2,LINC01855,LRCH2
AC066612.1,YEATS2,AC136475.3,SRD5A1
AMMECR1-IT1,IMPA1,OR10H4,MTPN
AP001330.5,VPS26C,IGF2-AS,AC016027.2
GLRA4,GALE,AC106882.1,NAT8L
RBM20,ERGIC3,AL391422.3,AC009404.1
AC120049.1,SLC26A2,KRT36,DISC1FP1
CNKSR2,RTEL1,AC121338.2,TPT1
AC108457.1,TFRC,AC209154.1,AC068308.1
AC093730.1,SNX17,AC090539.1,ZFAT
VCAN,SNRPF,AC026336.3,TMEM177
LINC02487,ELOA,AC068135.2,ABCC5
LINC02147,SNRPD3,AC083864.1,CACNB4
ZIC4,EEF1AKNMT,AC012506.1,EIF2A
Z98885.2,AEBP2,PLA2G2E,ALG11
AL450384.2,ZNF786,AL136961.1,POLR3H
LINC02520,PEX5,AC091133.3,SMIM4
PLA2G7,MPPE1,HOXC5,ELMOD2
SYNPR-AS1,TRIOBP,FOXR2,IMPAD1
DEFB119,TRAM1,CRP,AC008825.1
AL117379.1,LXN,AC104002.1,GNAI2
KIAA1522,ME1,OR5H1,PITPNC1
FAM225B,KCTD10,SSX2,SLC41A1
SAMD12-AS1,CALM3,KIF2B,C2orf27A
AL049794.2,EGLN1,FAM223B,ZFP30
AC093390.2,FBXO5,AC010987.1,GOLGA8B
AC009097.3,PI15,OR2D2,MFSD12
GPR84,TMEM81,AP005121.2,AAMDC
C1orf137,ALG12,LINC00919,HMSD
ITIH3,TMEM183A,AC009121.4,PLAGL2
AL450345.1,POLR3C,AC096677.2,CUTC
OR51D1,ELMOD2,LINC02420,POMP
Z82196.2,MPV17,AC244035.2,KCNK15-AS1
LINC01911,LEAP2,MRGPRX1,PCYT2
AC107918.5,GLIPR2,AC090707.1,P4HTM
AC002375.1,COQ5,AC008250.2,LINC01409
AL691515.2,PLEKHM2,AC136424.2,ATP5MC2
AL355512.1,RALA,TRBV29OR9-2,DNAJC27
HLA-DOA,PAIP2B,AL133268.2,C1orf50
AC021733.2,LYG1,AP001021.2,DDX24
KCNA7,SFT2D2,AC010608.1,MIER2
AC006116.6,AADAT,BPY2,CPT1B
AC009107.1,MTM1,AC136616.3,AC007389.1
AC022007.1,ZNF780B,BX005132.1,POC1A
AC020687.1,MED15,AL136524.1,RER1
TRPM5,RAD51D,LINC02011,PAIP1
PABPC5-AS1,CCDC106,AC012615.4,ANLN
FAM242F,FAM185A,AC126768.3,U2AF1
AC005329.2,TIPARP,AC106875.2,SNF8
AC093582.1,NIPBL-DT,AL512484.1,MAN2B2
PATE2,POU2F1,LINC02247,SNAI3-AS1
FOLR1,RUBCN,DEFB104A,ZGRF1
AC016597.2,PLAA,AC242022.1,ARL6IP1
AL132712.1,MLIP,CCDC103,SNX32
AL157935.1,FILIP1,LCN9,CACNA1D
LINC02695,LINC01010,AC005324.2,HSPA4L
AL021707.9,TMEM147-AS1,AC074135.2,SLC66A3
TMEM121B,AC017074.1,AL606519.1,EFHC1
LINC01550,AP002498.1,REG1A,AADAT
CYP26C1,AC007221.1,KIRREL1-IT1,TDRKH
SHCBP1,MAMLD1,LINC02555,CPB1
AC092819.3,FAM3A,IGHE,ZP3
DCTN1-AS1,AP000892.1,AP005131.2,MEF2B
PRDM1,WASHC4,AP001120.2,RNF213-AS1
AL121759.1,AL136418.1,OR2T3,ARHGEF1
AC103843.1,MED21,AL355990.2,C21orf91-OT1
LINC02319,PPP2R2D,OR13F1,CRTAP
MYOG,IP6K1,AL590381.1,PARK7
TMEM63A,STT3A,ACTL7A,PROX1-AS1
COL6A3,QPCTL,AP007216.1,YPEL1
OR2H2,TGFBRAP1,AL606490.3,AC007878.1
ASIC5,GBA,TRERNA1,NARS
LINC01569,AC139795.3,AC011676.4,ECHDC2
AL133259.1,AL162385.2,TCAF2C,SCML2
AL445465.1,MRPL52,AC105343.2,KCNMB2-AS1
BCL3,COQ10A,AC078942.1,DIAPH1
SP7,AC104984.5,AC100871.2,FUCA2
AC012513.1,MBLAC2,AC066595.1,HNRNPLL
AC025754.2,DNAAF2,MAGEC2,ZNF260
AL359095.1,TRABD2A,AC106739.1,FSD1
AL139351.2,C10orf67,PDX1,RPS6KA4
AC078909.2,IKZF2,LINC01867,BCORL1
PPP1R1C,KIAA1328,AC091117.1,PTS
Z92544.2,MRPL45,AC009487.3,SLC35E1
AL139287.1,GZF1,TRAV24,BAALC-AS1
NCF2,C2orf81,AC098680.1,FARSA
LINC02477,HADHB,HOXC-AS2,AGAP5
AC118553.1,ZNF250,AP005899.2,QTRT2
AC124861.1,SEC63,TAF11L2,DAZAP2
FLNB-AS1,ZCCHC2,AP000432.1,MTHFD1
AC008938.1,SETBP1,AL021026.1,C1QTNF3
TEX38,AC005695.2,SSX1,SNAPC4
AL139220.2,LACTB,AL139230.1,RMDN1
AL355490.2,MRPL36,AL390835.1,RIPK2
TNFAIP8L2,TIE1,AC007278.2,ZNF282
LINC02719,RPS6KA4,APOA4,CHMP4A
AC011373.1,MYOM1,AP001625.1,KRTAP5-AS1
IL22,BBOF1,IL3,HDAC5
CALHM3,TIMM13,AC084291.1,MIR9-3HG
AC004846.2,STAU1,AL355097.1,ATP5MPL
AC009271.2,POLR1B,OR4D11,NCAPD3
LINC00841,ZNF770,ADAM30,VIPR1
AC015660.2,ACOT13,AL138885.2,ZNF35
ODF4,WDR90,AC074389.3,MVK
LINC02063,MRPL51,AC091027.1,SPAG16
AC015969.1,RECQL5,AL132990.1,AC016831.5
AC133540.1,MFSD14C,AC004080.1,STS
GNGT2,C14orf178,SPATA31A5,ACBD5
AC092933.2,FLYWCH1,AC104462.2,BAHD1
CYBB,CUL7,AL731684.1,AP003469.4
LINC01913,PTPRB,AC008753.3,AP3M1
VASH1-AS1,FBXO3,AC008601.1,VAMP7
AL136528.2,AC004812.2,PIK3CD-AS1,KDSR
AC073896.5,MCRIP2,AC171558.1,TRIM58
LBHD2,DARS2,TRAV26-1,CSMD1
AC145285.6,KCNC1,AC004944.1,BECN1
IGHA1,THAP12,TRAV5,RBMX2
AL356481.2,PTPRS,TLX1,ETFB
CHD5,APBB3,AC064853.1,LYPD1
FGF10-AS1,BCLAF3,IGKV1OR1-1,HARS2
LUARIS,SLC30A6,RNASE9,TTLL1
AL132718.1,ZNF576,AC015936.2,TOR1B
GDPD4,GFOD2,GCG,AC005400.1
AL117344.2,FBLN2,AC068580.2,NDUFV2
AL392048.1,CLPX,AL109828.1,WIPI1
AL355075.3,PIN1,KRT85,TMED4
AL162872.1,ZNF646,KRT4,TBCEL
COLQ,CORO1B,DEFB127,GLIPR1L2
AL139099.2,SH3BP5L,AC087399.1,ZNF26
SEC16B,COX5B,AC078880.5,CD27-AS1
TAF1L,KLF3-AS1,CSN2,TPD52
TMEM221,PAXBP1-AS1,AL445238.1,RETREG3
FGF14-IT1,STARD7-AS1,AC006970.3,SCO1
LINC01857,PIBF1,AC039056.1,PSMD12
LINC01237,TIAM2,AC005999.1,TMEM163
TAT,FYN,TEX47,RBMS2
CALHM6,ARL6IP6,KRTAP19-6,CRKL
AC113418.1,AC023590.1,TREX1,KDM5B
AP000821.2,MAP6,AC089998.2,HSD17B1
AL031668.2,WNK3,HCAR3,SOCS4
TCTE1,AL355488.1,TEX50,PPP1R12C
ADORA2B,ABLIM2,AL391336.1,LAMP1
LAMC3,MPST,AP005137.1,KIAA1191
TVP23A,KLHL36,AC119428.1,POLA2
SCGB1D2,FAM193A,AL160391.1,ALG14
STRA6,NOP58,AC105219.2,AFAP1
AC011824.1,CBY3,PANDAR,FAM192A
AC112482.2,CPPED1,AC092325.1,RORA
PHEX-AS1,ZNF432,AC103808.5,TMEM127
AC093639.1,GEMIN7-AS1,AC024270.3,OGFOD1
AC073539.1,MRPS31,PRAMEF12,TCTN2
CAPN1,TRIM37,OR51G2,KCNC3
SLC11A2,SPDYE5,Z82185.1,ATP5PB
DOK4,OCEL1,Z94160.2,ZC3H10
ADAMTS10,DUSP9,FDCSP,STRN4
FO681492.1,C7orf61,LINC02164,GBA2
LINC01602,VIRMA,SPATA17-AS1,FAM162A
CEACAM21,FANCM,IGKV2OR22-3,AC096564.2
GALNT9,PES1,AL133493.2,CCDC32
PECAM1,KDM1A,LINC01737,AL157392.3
CCDC8,RNF139-AS1,AC122134.1,POLE2
AC009318.2,PEX12,KRTAP5-6,ARHGEF28
LY6H,GCNA,HYPM,AF001548.2
VWA5B2,CBWD1,AC126323.5,GSDMB
LINC01644,CPSF3,OR8K1,SAMM50
AP000547.4,POLR3H,CST9,EXOSC3
AC024559.1,DGKQ,TRIM64C,DDO
AC005740.4,PACS1,RTP2,ERCC4
AP000879.1,CAPZA1,LINC02448,SIM2
LINC00430,BECN1,TUFT1,APOOL
LINC01940,DPH5,RHNO1,RAB11B-AS1
AL161912.1,FBH1,CALHM4,ZFP36L2
SLITRK6,CCDC14,SNPH,SNRPA1
AC009019.2,SMS,BHMG1,ATOX1
LINC01123,GREM1,ZNF547,TBC1D8B
AC107081.4,FANCA,LNCPRESS1,PTBP3
EMB,KNSTRN,LINC01611,MACROD2
AC005144.1,DMAC2,LINC00613,TNFAIP1
TRIM54,SLC37A4,RANBP3L,EMG1
LINC00411,ASB13,AL450992.3,FAM131B
AC009435.1,BUD13,AL365205.4,NAXD
AC010463.3,SPATA5L1,KLHL30,METTL21A
AP001020.1,MTERF3,OR6J1,CS
KRT80,SAV1,SHANK2-AS1,TMLHE
AC010997.2,BOLA3-AS1,AL731574.1,CCNT1
LINC02212,KANK3,LINC00381,LINC01877
AL353689.2,C6orf226,AC092119.3,UBE2A
LINC00901,EFS,LINC01303,C9orf72
AL109806.2,KAT14,LINC01585,EDEM1
LINC01833,AC006480.2,AC104076.1,CASC2
AL358292.1,AC010632.1,CTXN1,PTDSS1
LINC01700,AL512328.1,MIR3142HG,BOLA3
WEE2-AS1,FIZ1,AC083855.2,FPGT
TMEM239,NFATC1,AP001464.1,CNOT7
AC019055.1,MTRR,AL353593.2,RBM41
BX284668.1,BCKDK,FCRL4,FAM210B
ZNRF4,ESYT1,AC096736.1,LINC01358
LINC01048,C6orf136,C2CD4A,A1BG
AC090812.1,TINF2,IGLV1-50,BET1
MUC5AC,OPA3,DERPC,MID1
AC040169.4,CTTNBP2,EGFLAM-AS4,DUSP12
OR1L4,RPS3,AC092112.1,TOR1AIP1
OR5C1,BX088651.4,AC093390.1,CTC1
AQP2,SLC2A4RG,AC104564.1,GORASP2
AL162724.1,AC008676.1,CSAG2,ZNF70
AL773545.1,RACGAP1,LINC00261,XYLT2
AL954642.1,SNUPN,KLK13,GPR37
AC122683.1,RPS3A,AC116003.3,ZNF484
ISM1-AS1,ANAPC7,BX072579.2,ATMIN
AL513422.1,DHX33,ZNF256,MEGF8
AC082650.1,AL133325.3,LINC01063,AC004918.1
AL449106.1,CDC26,STEAP2-AS1,SMYD4
AL391883.1,ERICH3,CRYBB3,C9orf153
LINC02782,KPNA1,AL121790.1,RPS10-NUDT3
KRT71,AC068389.1,AC092069.1,ZNF607
LINC00602,AL391261.2,TMEM252-DT,DLAT
AC073257.2,AC083880.1,MSRB3,MIB2
AL135790.1,PHF8,DRD5,RABL3
AC016822.1,HERC5,IFI27L2,ITGB8
FAM205A,USP34,AC097713.1,CCDC117
AL079307.2,CHPF,ANXA8,IDI1
AC015818.2,KIF1C,AC078816.1,SLC9A1
AC114741.1,MKRN2OS,PTPRO,CMTR1
AC006478.1,ZRSR2,AC005614.1,PDPR
AC133637.2,AC020594.1,KCTD12,TBC1D24
AF067845.2,TASOR,Z98949.1,POMK
AL008638.2,NECAB1,AL450345.1,POLR1D
AC138420.1,CENPBD1,AL137798.2,SZRD1
AC099684.3,SLA2,OR51D1,TBC1D10A
AC084262.1,YWHAH,AC027612.5,ZNF567
KRT82,GSDMB,AC004908.1,GPR37L1
AC004066.2,PKD1L3,AC012186.2,COQ9
AC020658.4,SWSAP1,MMP26,BRAT1
AC009081.1,GRK5,AL357556.4,OCLN
LINC00967,AC116565.1,AC011481.2,TPMT
AC018767.1,NME6,AP001267.2,MBOAT1
AC093154.1,AL049869.2,AC087645.2,GTF3C5
AC007656.1,RBMXL1,AC027607.1,NEK11
AP001625.3,BAD,LINC02737,TRAM1
AC006557.1,TMEM69,AC027811.1,ARL14EP
LINC00208,ECH1,AC079610.1,AP001528.1
AJ003147.1,SNHG16,AC021979.3,FBXL3
MAGEA8,ZNF789,AL355578.1,GMEB1
AP003071.4,FRAT1,FOXS1,COQ10B
AC024270.2,ITPRID1,SRSF12,TMED5
LINC01022,CYP4A22-AS1,AC109925.2,RILPL2
AC005544.1,CLHC1,AC007014.2,HAUS2
AC133106.1,TMEM266,AL021878.2,RPL31
PAQR5,ZNF777,AL031123.1,TXNDC12
AC116914.1,AC109454.2,SLC13A5,PRKAB2
FBXO41,PIGV,AC011455.1,AKIRIN2
CYP4F8,ZNF264,NRAP,CUL9
TMEM72,AC007106.2,SSBP2,EIF2B4
OR2A42,KDM2B,AL008719.1,TNXB
TBC1D13,RPF1,HUS1B,SNRNP48
KRT79,AC093323.1,IGSF6,POLRMT
MBNL1-AS1,TMEM147,AC015522.1,SPG21
AL353151.2,SLTM,C1orf229,GORAB-AS1
LINC02607,TOX4,AL121821.2,KRI1
DEF6,MICALL2,HIST1H2AD,SORD
AL354726.1,MMP17,NKX2-8,POLR1B
AC087190.2,C7orf25,AC020900.1,TRMT10B
ANHX,HCFC1R1,AL392024.1,LINC00513
AP000808.1,AP4E1,AC011445.1,HSPG2
AC018682.2,SH2B3,C2orf83,RFT1
LINC02131,PXN-AS1,NR2F2,FAM199X
AP002478.2,CABIN1,YAP1,DNAAF5
AC015819.1,KIDINS220,AC025465.4,SPTY2D1OS
AL450442.1,THAP9-AS1,LINC01645,TTC5
AC116609.2,RPS6KA1,LINC01410,LMCD1
LINC00479,DOCK10,LINC01972,PPM1K-DT
AL844170.1,PCNP,AC239585.2,ZNF514
AL161628.1,SMAD1,AC006538.4,AC093849.4
AP003071.1,DTNA,AL022067.1,JUP
LINC02253,SYNE2,PARAL1,HELLS
LINC00426,PJA2,LINC02612,CCDC47
LINC02781,AC010642.2,LINC02845,LINC01725
AC004988.1,PARN,KRT3,AC005740.5
AL162171.1,UPF2,AC105460.1,NLRP1
AL096794.1,CRYBB2,PRR35,SCRN3
GSTCD,ENHO,AC124067.2,IQCG
FLVCR2,AC099343.3,LINC02379,AC110285.2
BFSP2,AC015726.1,AC012462.3,ANKUB1
AC090519.2,SLC50A1,PCOLCE-AS1,AC005332.6
AC015943.1,CLN5,AC116903.1,YKT6
ANKRD20A3,NTPCR,AC073046.1,TMEM161A
AL133279.1,AC084036.1,AC023302.2,DAGLB
AC091729.2,SPAG5,PATL2,LETMD1
MIR137HG,CCDC121,BSPH1,RBM18
AL161669.3,WDR54,AL139130.1,CETN3
CDC42EP5,ZNF525,WDR93,NRL
MMP15,TIMM23B,ANKRD33B,IFNGR1
AKNA,FIGNL1,OR4F15,ZNF234
LINC01634,ATG16L2,APOL3,TBP
AC026748.3,TMTC1,AC091062.1,AC009102.1
DAND5,ENPP5,NOG,SPINDOC
ADCY2,AP3M1,AC008464.1,RRP8
AMIGO2,IGFBP2,DAZ1,PDE7A
PRRX2,SP2,DPEP2NB,EMC1
FUOM,HAGHL,AC087664.1,MPHOSPH6
RAB25,ZNF141,AC008149.1,IPO9-AS1
AC073210.3,RAB30,AL121581.2,IFT122
AP002008.3,REX1BD,OR13C9,WASF3
INHBB,SDHB,EPO,PSMD8
GPR101,MEF2B,CRISPLD1,SPCS1
AL731537.1,EIF2S1,AL590714.1,GNPNAT1
PGAP3,NSMAF,AL008582.1,MOBP
AL357552.2,AC002465.2,AQP5,NUFIP1
AC018410.2,IGSF9,AP001347.1,PCED1A
OVCH1,INTS5,AL731557.1,NUBP1
SMTNL1,AL513550.1,AC023644.1,PCDHA9
ADAMTSL4,CEP83,ENAM,MIGA2
CLEC3B,CFAP53,AL157904.1,ZNF75D
AC104958.1,ADPGK,AL121904.1,CYB561D2
AC012668.2,ZDHHC13,GPBAR1,ISY1
AC109462.1,DNAJA2,AC005863.1,PRKD2
AC021698.1,AL020996.1,AC022445.1,OBI1
AC091885.2,DDA1,CLDN23,APOL2
AC008551.1,COA7,AC093734.1,HAUS6
CFAP97D1,AL133227.1,AC104653.1,RMND5A
LINC02221,SLC6A6,AC136469.1,GCA
PLA2G4B,USP50,AL589794.2,TMEM9B-AS1
TOGARAM2,CCDC196,TMEM200B,GPR89A
LINC02712,ARSA,MARVELD2,LAPTM4A
F2RL1,IMMT,AC069280.2,SLC3A1
SLC6A2,AL160171.1,LINC00989,ZNF480
AP005209.1,PARK7,FOXL2NB,SMAD1
TMEM210,UCP3,AL355075.3,DUS2
AC024933.1,KLHL18,OR3A1,TRADD
AC022433.1,RAMP2-AS1,C12orf42,TOPBP1
AC008549.2,UROD,AL035603.1,ZKSCAN5
AC092120.1,ZNF395,ANG,TARS2
AC016705.3,THUMPD2,AC147067.1,NDUFA5
MORC1,ELK1,AP000793.1,PRIM2
CYP2B6,DNAJA3,AC008434.1,MTRES1
LINC01685,AL356417.3,ZNRF3-IT1,BRPF3
SNTG2,EEF1A2,SPAG6,AKTIP
AC092979.1,RNF31,ITGB5-AS1,RORA-AS1
AC069280.2,SH3PXD2A,LINC02319,PIK3R2
AL031291.1,LRP6,FLG,RTRAF
AL158013.1,ATP2C1,LINC02453,CSF1
LINC01609,ZSCAN5A,THRSP,RPUSD3
AP005432.2,CFAP69,AC244035.1,DECR1
FGR,POMGNT2,SORCS3,LINC-PINT
PEAR1,DESI1,CAMK4,AP001442.1
LINC01013,SPOP,SOX4,CFL2
LRRC15,MRGBP,HEBP1,C1orf43
STEAP3,CRKL,LINC01891,SH3BP5L
AC100822.1,SLC16A8,AC011477.3,COL11A2
CENPH,SERPINB6,KLF1,VRK1
AC092902.4,AP1S1,DBI,SRP68
AC004817.4,AHCTF1,AL445647.1,ADARB2-AS1
ACTN1,HEATR6,OR2A1,SPIN3
C16orf97,VPS45,AC026954.3,UVSSA
SULF2,UBE2R2,AC104453.1,VAMP1
APOC4,CACNA1D,AC104809.2,FBXO33
RGS11,ATP6V0E2-AS1,AL512785.1,RAP2A
OPLAH,AL121929.3,AC073257.1,LINC01572
LINC02751,AC008771.1,AC018521.3,FAM234A
AC105265.4,AP000317.1,LINC02322,BTN2A1
AL354702.2,PORCN,BHLHA9,LINC00251
WNT5A,AL355999.1,AL357513.1,LINC01002
AQP5,AC145124.1,LINC01747,CNOT8
AC087276.3,HTR3E,AC007922.3,FKBP3
HGFAC,HMGCS1,AC012076.1,MBNL3
CD3G,ZNF107,AL158055.1,PPP3CA
AL020996.1,AIP,AP000146.1,ARF1
AC007922.4,MIS12,AC006441.4,MMUT
AC068506.1,ELL,AC078962.1,NSUN5
SLC13A2,C3orf38,Z82244.2,TRAF1
AC090673.1,MAPK8,KLB,TMUB2
AL161725.2,SETD2,OOEP-AS1,MZF1
AC011478.1,INO80C,SNCB,HGS
ZNF114-AS1,DUSP22,COL26A1,METTL9
TTL,NKAPD1,ZBED1,ZNF780A
TMEM52B,PSMD10,PRG4,SMOX
AC006116.11,TADA2B,AC012501.2,EEF2K
AC012213.4,NUP85,IGHGP,CCDC142
U52112.1,CCNG1,AC118755.2,CZIB
AC021683.1,GPR89B,LINC01020,MIOS
AL365258.1,UBE2A,AC020915.1,PDE12
AL133538.1,LBR,KCNA4,DESI1
TNRC18,MRPL50,CLEC4M,NOP56
AC084871.3,MIR181A2HG,LINC01796,RHOA
RASAL2-AS1,H2AFJ,LINC01149,AAR2
AC106028.4,TWSG1,FASLG,TXNDC9
LMOD2,DNAAF5,AC097532.1,PIGT
AL121933.2,PRDM4,XCL2,COPE
AC051619.7,BLMH,AL133553.2,LSG1
AC108718.1,CTRL,AL627309.4,ARID3A
DPP10-AS1,NAV2,AC010547.2,ABHD10
LZTS1,MYL12A,PRSS58,HEPN1
AP000356.1,AL035587.1,BX640514.2,LIPE-AS1
AC010913.1,UBXN7,AC007557.1,MYPOP
HLTF-AS1,GOLGA6L7,LINC02599,RBMS1
IRAIN,PDCD2,AC010776.1,TMEM8B
WEE2,GMNN,AC040914.1,ZNF710-AS1
AC018541.1,ZNF460-AS1,AC008736.2,SELENOH
MYL3,HP,AC109824.1,SNHG4
AL049829.2,FAR1,SMIM2-IT1,ZNF805
AL512347.1,SPAG5-AS1,AC114802.1,ERVK3-1
ATP13A5,ACTR8,AC120042.2,GOLPH3L
OR2T33,SMIM11A,AC008743.1,ZNF280B
LINC02005,AC010331.1,LINC02203,TOMM7
OCM,CDR2L,AC097504.2,RNPEP
GSG1L2,PSG8-AS1,OR52N5,TRIM69
AC009021.2,CSTB,AL606970.2,MIS12
AC099850.3,RPARP-AS1,AC004477.2,PIGQ
AC084167.1,DNTTIP2,AL133481.3,RCC2
CD200R1L,PRKCQ-AS1,AC243585.1,LNX2
SLC17A4,ASH2L,Z98880.1,TCTN1
AL365204.2,KIAA0753,AC015911.6,SLC2A1-AS1
AC244034.2,CYP4F26P,AC011632.2,LLGL1
LINC02833,UQCC2,AC091889.1,BCL7B
HIST1H2BB,CCDC88B,SMIM34A,PPTC7
AC243571.1,CDKL3,AC007656.4,ADGRF3
AC021506.1,ISY1,AL031726.1,BAG2
AC105046.1,EEF1B2,LINC01745,MPST
GPR158-AS1,WDR45B,AC130467.1,ZNF709
AC060234.2,CEP164,TMOD4,AL591115.1
LINC00433,PPIB,FCN2,DZANK1
AC012593.1,CCDC86,LINC02727,MREG
NOTUM,MICAL1,AL035604.1,KRR1
AL589765.5,FAM3C,AC107464.2,CDC23
MIR3976HG,GATC,BX255925.1,ZBTB2
AC024560.1,AC024060.2,AC092059.1,PELP1
AC005699.1,AC109597.1,AC093904.1,LLPH
PLCXD2,CBLL1,SBK2,AL592295.3
BACH1-AS1,ITGA9-AS1,PRR23C,ZNF112
OPCML-IT1,SOCS7,AC022695.2,CROT
LINC02532,CEP19,TRPM2-AS,NEPRO
AC114928.1,ANKS1B,LINC01124,CCNF
AC008667.2,FAM161B,FP325330.3,HCG27
AC092368.3,AL353796.1,AC104365.3,ATG12
LINC00861,PEX19,LINC01490,IFFO1
RNF144B,AC140168.1,FO393415.1,TMBIM6
AC007998.4,LINC01561,AC018653.3,NCOA7-AS1
AC090844.3,HYLS1,AC116096.1,TXNRD2
AC139491.3,ANKRD34A,LINC00964,QRICH2
AC019131.3,ERV3-1,AC079248.1,LINC00665
AC090503.2,ADAM12,AL110292.1,AL365295.1
CYBA,ARMC5,AC079601.1,LCA5
AL451074.5,DNAJC14,C22orf31,ZCCHC4
AC117382.2,POP7,AC019193.4,MRPS18C
FLT3,MTPN,LINC01653,MON1A
