bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
LINC02765,CLSTN2,ALX3,MBNL2
IRGM,KIF3A,RASSF5,MSRB3
PCK1,ERICH6-AS1,LINC00922,DNAH3
COX4I2,BCAR3,CTH,TMBIM6
DUSP8,BAIAP2,SETDB2,NDFIP1
CEBPD,CDHR4,NCOA1,KIAA0355
AL137186.2,AC097713.1,GAS1RR,CDH6
EIF4E1B,CNTRL,TBX18,PARP14
CDK1,AK1,AC107223.1,EFCAB1
LINCADL,AL391840.1,BEND6,FANK1
DACH1,ZNF487,AIFM3,DPP10
CDK5R2,EFHB,SLC6A13,KCNMB4
PLLP,SRSF5,GALNT10,NMT2
S100A4,LINC02224,RBMS3,NTN4
AL137786.1,FZD3,ZC3H12B,CTDSPL
ISM1,IFT46,FAT4,PTPRZ1
LIN7A,LINC00571,ARRB1,RABL2B
FOXF2,HMGN3,CDC25B,LIMK2
AC125807.2,SLC1A2,MAP3K13,ATP9A
MAGEA12,ARMC9,INVS,RPL41
KCTD12,HSPA12A,CEP152,CCT4
LINC02450,RPGR,RBBP7,MYCBPAP
AC007608.3,PREX2,XPO1,DTNA
CCK,EPM2A,HSPA1A,BCL2
SLC2A4,SMC6,ZRANB1,FTH1
AC005725.1,AC009244.2,WNK4,DENND5B
AC012409.2,AC026704.1,RAI14,UBB
FAM162B,GPI,ARL17B,IGSF9B
PLEKHG2,CUEDC1,TSBP1-AS1,RGL3
ZDHHC22,CRYBG1,MEDAG,SLC66A2
Z97192.1,AC242022.2,ZNF37A,AK8
STAT1,DPF3,KSR1,KIAA0556
SFTA1P,STOX2,BNIP3L,EPHA2
TMEM51,AC105916.1,RARRES1,BCL2L1
AL118558.4,PKIA,ZNF208,CSMD3
AC024337.2,DNAH1,AL353572.4,IL4R
IFIT1,AF165147.1,TFCP2,TMEM231
AC097459.1,AP001831.1,TBX15,HNRNPK
FBLIM1,AGBL2,DDX17,TMEM163
SMOC2,ANKRD26,IKZF2,WARS
CPLX2,INTS6L,MGAT3,DYRK1A
NOS3,PPP2R2B,PPP2R1B,DDX58
HRCT1,MYLK3,SETBP1,TTLL10
CHRNB2,C8orf34,PI4KA,STRAP
AC097059.1,IFT81,NRG1,NEDD9
SVIL,LINC00881,PLEKHA6,EXOC2
TSPAN15,BMP7,KLF3,SMYD3
SEMA3G,MSRA,RTN4RL1,KIAA2012-AS1
PLAT,SMYD2,CEP57L1,SPAG1
SAGE1,KIF1A,AP000547.3,TMEM67
ZBTB38,FBXO36,TXNDC16,PAFAH1B1
DACT3,SORL1,ZHX3,TEAD4
PPP1R16B,SGK1,UBAP1,ZNF473
PON2,TMPRSS5,ZBTB8OS,AGO3
DUSP4,BARX2,RANBP17,AL078604.4
TRNP1,AC002451.1,FOXO1,TMEM87B
AC100803.3,AC069228.1,ASXL3,GAPDH
KLHL5,DCLK1,PBX3,RFX4
LINC02185,AL162511.1,BAZ2B,AAK1
ELOVL1,CCDC24,AC092958.1,PHKG1
AL357033.4,DIPK1A,TCAF1,SLC25A29
TBR1,FAM81A,ZNF638,PTPRN2
GDAP1L1,KIF17,IGHG4,LRP6
TRPM2-AS,NIPSNAP2,RELN,ORAI1
KCNJ2,CLSTN1,SH3RF1,CDK6
POP7,ANKDD1B,SLC26A6,DRC1
KCNJ6,LINC02340,FMOD,LUC7L3
HELZ2,BTC,NECAB3,SMURF2
ECT2,CCDC138,SPTBN4,ACTR3
MT1X,FREM2,ENC1,TPST2
BTN3A1,COLCA1,MAVS,DNAJA1
HAR1A,CAPS2,PTGDR,BMPR2
AC008966.2,BEST4,SLC25A43,SLC4A7
RBM20,TTC39C,PTK7,RSPH1
AP005900.1,PHTF1,FGF13,NSUN7
BRINP2,SAP30BP,INPP5B,TEAD1
GZMM,OGDH,PCMTD2,BMP2K
FZD10-AS1,CBX5,QRICH2,AZIN1-AS1
GPCPD1,DYDC2,CLIP1,BAIAP2
TSPAN13,KCNJ13,FAN1,MT-CO3
NOTUM,MYEF2,SLC38A10,EXOC5
AGRN,STON2,TNFSF14,CABIN1
TCEAL6,GTF2F2,AC114763.1,KLHL32
AC099517.1,CCDC65,RPS4Y1,UTRN
NEFH,RPE65,PDZRN4,GALNT16
Z99289.3,PSD3,OLFML2A,FGF1
INA,PAGR1,PANK1,SLC1A3
NEFM,OSBPL11,ADRA1D,MRPL33
ADGRE5,HK1,ATP8A2,SCO2
CPNE6,CFAP161,GOLGA6L10,TBCD
AL136171.2,TTYH1,R3HDM2,AL645937.2
CA5A,SFTPD,RUBCNL,TASOR2
CCDC85B,AKNA,SLC7A11,IKBKB
PDE4C,CDKN2B-AS1,PATJ,NBAS
C20orf27,SYTL3,CYP4Z1,PIK3R3
GABRA5,PCDH17,TGFBR2,NNAT
AL136146.2,FAT1,GREM2,TNFRSF12A
AC037198.1,IGSF9B,LINC02853,ARGLU1
ALDOC,SPA17,ATP10D,FBXO11
CCDC141,TMEM59L,FSTL3,TP53BP1
AP000915.2,AC002460.2,CDH1,ZDHHC17
CNP,PTPRC,MBP,ARMC3
MS4A8,SFRP1,GPR137C,ATG4B
ANPEP,AL133304.3,LINC02542,MORF4L1
HIST1H1D,TCP11L2,CCDC144A,PRKY
IL15RA,UNC79,EPHX1,MAP3K19
AC107918.6,CHCHD10,PAPLN,CRLF3
PML,KIAA2012-AS1,FBXO42,TJP2
PTPRK,WDR19,MN1,ETS1
SIRPB2,LINC02660,CUX1,DGKB
ATP1A3,AC137810.1,L3MBTL4,SPEN
AC116667.1,OTX2,UBTD2,WBP2
AC012603.1,DNAAF3,AC061708.1,LRP2BP
AC007099.1,MIAT,ZNF609,ADAM17
FLT4,RORC,SLC27A1,ANKRD11
IL1RL1,C8orf37-AS1,TMEM241,HLA-C
RBM34,P3H2,HMGB1,FBXL13
TCF15,PPL,EFEMP1,PTPN12
GNG3,MFAP3L,C5AR2,FRYL
FOXS1,CCDC153,RAB11FIP3,STXBP5
KLF7-IT1,SLC15A4,TMEM135,SRSF10
AC064799.2,AC004052.1,PRKY,MAP1B
GNG4,RALGPS1,ADRA1B,ILK
CNTN6,PIH1D2,HNMT,DNM1
SCN2A,SGSM1,CDH7,C11orf58
AC116345.1,TUBA4B,KIAA1671,LRRC23
AC011503.1,AZIN1-AS1,DIP2B,LUZP1
ADAMTS8,KIAA0556,CCDC18-AS1,LPP
TNFRSF4,TMEM254,RHBDD2,PPP1R42
THSD1,SLC24A4,ACOX2,IFT122
EPOP,NIM1K,AC136285.3,TESC
IGFBP3,CHRNA7,EVA1C,UBR1
AC026369.1,ABAT,COL5A2,ARID1B
AC004556.3,MT-CO3,AC009055.1,ANKFN1
AC116049.2,SLC18B1,MPHOSPH6,ARFGEF3
C2orf80,CCDC148,ACAP3,MTSS2
AC007546.1,LMO3,BTG2,NEK11
TRIM3,RTCA-AS1,SFRP2,NR3C1
GJB3,CFAP44-AS1,PLPP3,ZNF565
AP001092.1,MPDZ,STEAP2,DRC3
DAB2IP,TRIM2,SESN1,RPGR
FAM131B,GDA,CA8,AC005261.1
SPTSSB,CDKL3,EXT1,ITGA6
LINC02043,LINC00513,MVP,TCF25
AP001610.2,HEPN1,LMO7-AS1,BAIAP3
PPARD,GOLM1,PIK3C2B,LAMP2
PIK3R6,CHD7,GTF2IRD1,ABL2
ANKRD34C,WDR27,AOPEP,GABPB1-AS1
PPFIA4,NTRK2,CACNB2,JUN
TMEM130,TPD52,RIN2,KIAA0319
AC078883.1,FBXL2,PARD3,LINC00632
AL133163.2,CORO2B,AL359555.4,BCR
BEX5,BCO2,CERS3-AS1,HNRNPA2B1
CKMT1A,PRDM16,UBE2E2,TTC6
RFPL1S,TAPT1-AS1,SLC13A4,LIMS2
CMPK2,GEMIN8,STX8,PPIL6
AL450332.1,SAXO2,MLLT10,CYTH1
VSTM2L,SLF1,KANK2,DNAH2
GPR85,OR5V1,DOCK5,NRG2
HAMP,SLC14A1,LINC02112,TMEM47
DBNDD2,MYO3A,WASF3,NUDC
GPR20,AC005332.4,SLC38A2,ARMC4
TFAP2A,XACT,NCOA2,SYNE2
STMN3,RIBC1,SULF2,TRAF3IP2-AS1
ICAM5,CELSR1,ALDH6A1,MTHFD2L
MGAT5B,PTCH2,SLC45A4,ST6GALNAC3
AL078622.1,ACSS1,APOB,NPAS2
AC148476.1,B9D1,KLHL22,AC012404.1
CREG2,HEPACAM,CABLES1,KIAA1257
DPYSL4,SPECC1,SETD2,ITPR1
AL445423.1,LINC00882,CAMKMT,VWA3B
C3orf22,PRLR,CDON,LINC00511
NLRC5,SLC44A1,CRABP1,MCL1
TBX2-AS1,LINC02416,STAT6,RASSF8
FLNA,AL391840.3,MARVELD3,WDR49
SCG3,ITPRID2,AC026992.2,FMN2
C15orf39,NME7,ST3GAL4,TBL1X
AP003501.1,FAM122C,TDRD12,AC005410.2
GAPDH,FAM27C,DST,HEG1
ITGA7,HRK,DUT,PUM2
AL139147.1,ZNF584,DBN1,PPP1R12B
AL356495.1,SLC27A6,HP,AC092902.4
DACT2,SLC22A15,GPRC5D-AS1,OGFRL1
SPOCK2,FOLR1,LARP4,ENAH
KCNJ8,AIM2,PPARA,AP005329.2
AP003555.2,FAM174A,RASAL2,MTM1
NPIPB13,ARL13B,TMEM100,SEC16A
AC073840.1,AC016745.1,PCGF5,PACS1
ASRGL1,ATXN1,PAWR,DNAAF4
MT1A,AC018730.1,HIST1H2AC,P4HA1
AP000695.1,ZNF23,AC139099.2,RASA2
PLIN2,CDH2,PECR,C11orf80
ACTG2,MFHAS1,GALNT2,NME2
AL024507.2,ORAI2,GABRE,ATP1A1
AC064853.1,ZNF608,CHI3L2,AC012313.6
SAMD9,SLC29A4,AKAP13,MLF1
MYLK2,SFXN4,TTC28,CEP170
AC132217.2,HKDC1,PTN,CFAP299
SHANK3,MYB,GPRC5A,ZFYVE28
AC091053.1,MIR646HG,AHNAK2,SHROOM3
CFC1,UBASH3B,SOX2-OT,WWTR1
MAPT,GPR155,OTOG,GAS7
LY96,LINC00276,SOHLH1,KDM3B
AL133493.1,GNAO1,ERGIC1,KTN1
ELOVL2,NCKAP5,ENPP1,CFAP45
REX1BD,FAM47E,MME,TTLL5
AC138647.1,ARSD,FOXC2,RINT1
SLITRK3,PAXBP1,KREMEN1,BTBD3
LINC01290,ARMH4,GGNBP2,SSH1
AL161717.1,NRG2,LINC01504,ARHGAP31
AC015819.2,SMIM8,VPS13B,JPH2
OBP2B,SOX9,LINC00887,HMGN3
GPRIN1,ST6GALNAC2,ANK3,OAS1
STAT4,SAMD4A,CLK1,RIMKLB
SPRY3,BBS2,CCAR1,RSAD2
GRM2,NUP62CL,AL139379.1,LINC01122
HTR5A-AS1,TACC2,AL049830.3,ATXN2
ATP1A2,WDPCP,CPLANE1,LMO2
AC138761.1,IL20RA,SETX,RFX2
ANKRD34C-AS1,GPSM2,RBM6,PTCHD1-AS
CHRM1,CA2,CSF2RA,THRB
HOXB3,WDR92,ZFY,ID3
EPHX3,MAP2,LINC00278,CFDP1
Z99289.1,AC104827.1,STK39,PFKP
LINC02849,MYO5C,RNF217,FRMPD2
JAKMIP1,HSPB8,GADL1,CYFIP1
TAP2,PRDX5,KLHL14,TBC1D4
GATD3A,PER2,ZNF536,DOCK1
RFC2,ANKUB1,TUB,CACHD1
ABCB4,GABRA3,PAPPA,AC005920.2
NWD2,SLC36A4,BOC,VPS37B
C1QTNF2,FAM229B,UNK,PTPRQ
LINC00463,ATP6V0E2,PAX9,SPEF1
LINC01169,AL365259.1,C6orf62,ACVR1
AC009041.2,CRB2,WIPI1,CFAP221
AC021517.2,KIF19,GHR,YWHAZ
MYCT1,AC125613.1,TPCN2,KANK3
IL17B,NRBP2,ZNF518A,CLEC16A
AC108463.3,SLC4A10,LRRK2,AP1S2
AC018450.1,PKM,TANK,HMBOX1
SPNS2,SOX21-AS1,LINC00476,C5AR1
PTPRR,CACNB4,USP32,LMBR1
AC069234.1,NUBPL,KMT2C,CRIP1
AC010148.1,APPL2,SULT4A1,TANC2
AL137786.2,AC234582.1,BCL2L11,NEK10
KCNK17,AC079385.1,AL135910.1,TXNL4A
WIF1,CLYBL,MEI4,AC137810.1
Z97192.4,AL137009.1,TRIB2,CD46
KLF11,KCTD16,ZSWIM6,ARID1A
KCNS2,MKRN3,CEACAM19,DNM2
AP001924.1,MRPS30-DT,DSC2,NUP153
LIF,AC008957.2,MBD5,ITGA3
CA10,FTCDNL1,WNT4,HLA-A
ELAVL2,ATP6V1D,TMEM150C,LINC01902
AL359513.1,MUC20,SCUBE2,SORCS3
LINC01679,MYO1E,SLC35D1,AL109930.1
TPO,SAMHD1,AL592156.2,AC104781.2
MB,EFCAB11,LINC02432,PTBP2
IDH1-AS1,BMP2K,OGA,NUMB
BRINP1,ZC2HC1C,FOXD2-AS1,BIRC6
AC008742.1,KIF1B,AC109466.1,DPP6
BCAN,GALNT11,ZHX2,SPRY4-AS1
TMEM272,TRAK1,GPATCH8,AC008957.2
AC005845.1,GRAMD2B,CITED2,STIM1
C6orf47,AL137100.3,GOLGB1,CCDC40
PARP12,ZFHX2,AHNAK,ACTN1
AC096733.2,AC008771.1,TBC1D2B,DCLK1
CHD5,PLD5,RB1CC1,TNKS1BP1
SIGLEC5,SLC25A13,GXYLT2,COBL
LINC02202,C9orf72,C2,ANKRD42
PYGM,AC113349.1,LITAF,ARHGAP44
ANGPT2,ARHGAP32,ZNF804B,RELL1
PERM1,ACOT11,TRIOBP,EFHC1
AC103702.1,GPT2,MOV10,CDK13
ADARB2,NIN,TRIP11,GSPT1
PCDH11X,PGM2L1,POLR3B,KIF5C
THY1,MARC2,BPTF,FCHSD2
TEK,FADS2,AC022523.1,SLC5A3
PSMB9,GPR39,ELMSAN1,MPHOSPH9
VN1R2,TCF7,MAPK14,BTAF1
ADCYAP1,MSI2,ITPR2,DYNLRB2
ETV1,RGS7,ZNF33B,NELFA
AC087392.2,LINC02345,FHIT,NPC1
OPN4,HCN1,REPS1,ACTR1B
C19orf48,SPDYE2,MGP,RERG
SLITRK2,CPEB4,TSPAN4,TUBB6
MUSTN1,MFSD4B,UBE2QL1,INPP4B
CNTNAP2,IQCD,CES4A,MSMO1
AC002480.1,AXDND1,P4HB,DAAM1
DPPA4,CC2D2A,CYP39A1,SMG7
STS,BAALC-AS1,ITSN1,PLXND1
IGFBP1,BCL2,EZH1,NPAS3
TCAF2,GNA13,KCNK6,CEP41
PRX,KATNAL2,ACIN1,IFI44
TRIM49,MTUS2,CCNJL,DNAJB13
SCAND1,UPF3A,ZFYVE9,JUND
HMGA2-AS1,AC079142.1,TCF7L2,WDR63
SUV39H1,MT-ND1,SLC33A1,SPATS2L
TBC1D21,RASSF8,CFI,MDM2
LINC01065,FAM181B,KLF2,SRGAP3
NOL4,AGAP1,CERS4,CHCHD2
HPCA,LINC01708,ERICH1,MT-ND3
AC120498.3,ACACB,SLC2A10,CFAP58
CA2,HULC,BST1,ATP5F1B
AC073270.2,TOB1,EMX2OS,EEF1A1
FKBP1A,RHPN2,ADTRP,FYN
LAMA2,MTSS1,ERRFI1,CCDC200
AC145212.1,KCNE1,ZNF117,STK35
AP003392.4,CETN2,FRMD4B,MNAT1
AC090337.2,KDM2B-DT,CPEB2,ARRDC3
ADAM11,TCTN2,GOLGA8B,APP
AL121832.3,DDB1,AL162231.2,NAA15
SPINK8,PACRG-AS3,SLC38A1,DIP2C
LINC01227,TMEM164,ADAMTS3,IFNGR2
OR10H1,RGL1,RHOU,CD36
TPM3,AC044849.1,MAGI2-AS3,RASA1
AL021937.3,FAM161A,MAN1A1,RBPMS
AL513210.1,FYB2,ALDH2,JMJD1C
AL731702.1,SLC16A10,AC119424.1,SHQ1
PANO1,ZNF521,PHYKPL,ASPH
CBLN2,ITGA6,PAX2,CNTRL
BCAM,NPHP4,USP47,TYMP
TMEM215,FAM135A,MTA3,STAT1
AC108517.1,AC020911.2,SLC47A1,LINC02698
AC013553.3,P4HTM,AC138123.1,DNER
PTGDR2,C19orf18,TAOK3,AC020916.1
AC005086.2,VDAC3,RBFOX1,FGFR1
AC097381.1,C3orf67,CYP1B1-AS1,LINC00173
SLC35G3,FLACC1,FMO4,AC005999.2
ETV7,AC097532.3,TNFRSF1B,CP
FBXL22,AC091826.2,GSTM5,MGAT4A
AJ239328.1,MOSPD1,AL049828.1,C1orf87
RTN2,DOCK8,KIAA1324L,ACAP2
CASKIN2,PLK3,EMX2,MAFF
ANO1,TYMP,BMERB1,CCNC
CC2D2B,DENND6B,NR2F2-AS1,EPSTI1
AC092969.1,LINC01006,LDLRAP1,DNAAF3
RMDN2-AS1,CCDC157,EIF2AK4,TAOK1
AL139385.1,AKAP14,SNX29,AC005041.4
MYL3,ADD3,MIRLET7BHG,MIAT
AL158196.1,MEIS1,TBCK,EDIL3
AC092384.3,PFKFB3,PRR14L,CST3
FBLN2,AC004158.1,AL162411.1,DLGAP4
AC092376.3,GALNTL6,ZNF516,NOS1AP
ADGRD1-AS1,COQ8B,EPB41L1,RBMS2
OAS1,ZKSCAN7-AS1,DENND4A,CCDC74B
SENCR,MT-ATP6,HIBCH,CDHR4
FAM170B,NFIX,IQCJ-SCHIP1,KIAA2012
GFRA2,PROS1,EIF2B3,DNAH9
SYNGR3,MT-CYB,KLK7,C1orf198
SYNPR,EMP1,AC010210.1,MINDY2
AC134407.1,FAM182A,VPS41,ELOVL5
LINC00940,ANKRD44,AC110992.1,HSPA5
NPY,HHATL,PTK2B,CCSER1
TMEM145,HDAC9,TCF20,RNF169
PRR36,XYLT1,RABGAP1L,TTC25
AC087636.1,AL391807.1,INSRR,SERPINB9
LRATD1,TCTEX1D2,WDR6,GSK3B
AC007493.1,BHLHE41,SLC26A7,GABRG1
AL513477.2,C14orf132,PDP1,TTBK2
GAS2L3,AP003393.1,OSGIN2,ACSL3
TMEM271,CFAP300,UBR4,CFAP53
AC010491.2,CLUAP1,ACKR3,PHTF1
CX3CL1,USP6,IGFBP5,GOLM1
CISH,PCSK4,SLC25A27,CCSER2
FARP1-AS1,DSCAML1,UBE2B,CFAP47
ARHGEF15,GRM8,MALAT1,SMAD1
LGALS1,LYPD1,EYS,RNF145
LHX6,GEMIN7-AS1,LINC00842,PDS5A
AC115485.1,BASP1-AS1,PVT1,TCHP
AC145207.5,APH1B,PRRC2C,TTYH1
ZP1,AC012313.6,ELP4,CFAP61
GPR153,GREB1L,AC073050.1,PNMA8C
AC239860.4,DZIP1,CPZ,CATIP
TRGJP1,MT2A,GOLGA8A,FTO
AC016821.1,RSPH14,SCARA3,TMEM59
GPR150,FABP5,ZNF155,FUT9
PLCXD2,AC068051.1,SESTD1,TTLL9
HOXB5,WSB1,APOE,ACTN2
AC245519.1,AP003500.1,ARHGAP21,TPT1
POMP,AL137847.1,GMDS-DT,HMGN1
LINC02009,MRPS6,SNRNP48,GPR107
FFAR1,AC093610.1,AC008269.1,GDF15
AC007342.1,IDH2,ARHGAP35,CFAP46
AC105053.1,CYP27A1,HAUS1,ARHGAP18
LINC01366,VCAN,PRKCI,NR4A1
SHISAL2A,BDH1,LINC01133,ADD1
RRAS,ITPK1,AQP7,UBE2D3
ABI3,TCF4,PNPLA3,CCNH
AC073862.1,ZNF98,SEC16B,PTPN11
SLC6A13,SREBF1,CYP26B1,CCDC146
AC079910.1,CPEB1,ITPR3,AC023509.6
AC069133.1,TGIF1,SERPING1,RPS27
CATSPER1,CLIC6,AHR,ATP6V1D
EXOC6,WNK2,WARS2-AS1,FAM227A
GNB4,DNPH1,NPNT,BCAS2
AC005180.1,CFAP20,ATXN3,AC008771.1
SSTR3,ZDHHC14,ZNF69,NPHP4
AP000911.1,AL356599.1,RNPC3,CDK5RAP2
SLC6A1,KLHL21,NSG1,TBL1Y
LINC00334,MICAL3,AC025283.2,CLASP2
EGFR-AS1,MAML2,NPFFR1,NME5
LINC02758,ZDHHC11B,GALNT12,RNF149
RUVBL1-AS1,SLC5A3,TTC14,ZC3HAV1
AC104564.4,ATP1B1,AC005996.1,RABL2A
AC012038.2,CSRNP3,RANBP3L,KIF13A
U51244.1,C11orf74,AMBRA1,PLXNA2
CDK5,SORCS2,LINC02511,CFAP298
BID,FOXG1,ZNF274,TINAGL1
AC012213.4,WDR17,MYO1B,NKTR
ITGB3,RNF220,TBL1XR1,MAOB
SEMA3F-AS1,CALB1,AC022075.1,KLF7
AL499616.1,SLC6A9,DNMBP,TRA2B
HCP5,IFT122,RHOBTB3,AMOTL1
AC123512.1,UBL3,SERPINB9P1,PPM1F
GALK1,KIAA1211,UAP1,KATNBL1
TAGLN2,AC096637.2,AL136090.2,SDC3
LINC01433,KCTD8,AC019205.1,PCSK5
AP000915.1,MRVI1-AS1,WDR70,BZW2
FAR2,MORN5,GATAD2B,ILF3
SGCA,AC138150.1,AAMDC,TBC1D14
SOX17,NAV2,OGN,SOBP
ANO3,LINC00467,AC239809.3,ZSWIM5
SLC10A4,PHKG1,AC092353.1,ASB3
AC124016.2,BMP3,HECTD4,TTC34
AL662797.1,CCP110,HSF4,AGPAT5
CXorf65,LMCD1-AS1,C11orf44,PTP4A2
AL158212.1,KCND2,CRELD1,CAB39
GCSAML,TEKT2,ENTPD5,CFAP74
AC018358.1,RGS6,DTNB,CERS5
CARMIL2,HOGA1,AL122014.1,SWAP70
AL133383.1,LINC01544,KCNH5,DOCK3
CD320,TEX26,GULP1,KLHL21
FGF1,PCBD2,AL008633.1,SPAG17
SYDE1,PAXBP1-AS1,RGS11,AC011444.1
AC112512.1,LRRC4B,CSAD,NTRK2
AC007406.3,LRRC8D,USP33,PKD2
AL450344.3,ZSCAN18,SUCLG2-AS1,KSR2
AC084116.3,RGPD2,AC093151.8,RALYL
AC092933.2,C1orf198,COPZ2,TPM3
VSTM2A-OT1,SPATA4,AC087588.2,CLU
AC120498.8,CAT,GPA33,NDUFS5
BX323043.1,DNAL1,CHRM3,RLF
AC131025.2,PPP1R1B,N4BP2L2,CAVIN1
VSTM2A,EVI5,FOSL2,SBF2
AC245123.1,RGS12,SRGAP2,ME3
AL162586.2,TTLL4,AMPH,ANK2
DPYS,RARRES2,SKAP2,ARHGAP29
AL109838.1,MAP4K3,AC026316.5,PLA1A
AL096772.1,C4orf19,FGFR2,EIF4A2
AC017076.1,ROBO2,PDIA3,SNX14
SLC9A3R2,AL354733.2,SMIM14,TTLL4
AC137834.2,LCLAT1,HOOK3,EHD4
AL133516.1,NBEA,PKNOX1,ARHGAP42
GATA2,ARL17B,PHIP,TTC29
SPRY4,CERS1,UBE2G2,RYK
AC147651.3,PHYHD1,HELZ,TMSB4X
SMAD6,CA5B,MICU1,WWC1
FUT1,SAXO1,OSMR-AS1,SQLE
LUADT1,AC016745.2,UBR5,GRAMD1C
AL354696.1,GNA14,DNAJC3,COX7C
HS3ST2,PTPRK,PRDM5,LINC00571
PRRX1,GOLGA6L9,EFCAB13,CFAP77
AL162713.2,ABLIM1,PLIN5,AL133297.2
VNN3,RBM47,ADAMTS1,SMARCC1
AC245140.1,IQCE,ABHD3,ROR1
L1CAM,AC053513.1,PIWIL2,NT5DC3
LGALS9,KCNMB2-AS1,MDM4,UQCRB
HSPA12B,FOCAD,ARHGEF37,CDC42EP3
CALCA,TMEM116,MTHFR,TRAP1
AF131216.1,ZDHHC11,ZFC3H1,TRIM47
OR10G3,CDH12,COL9A3,TMEM123
CYTIP,GALNS,KLF12,DUBR
LINC02037,DIAPH3,SLC6A1,FAIM2
HSPB3,SUN1,NPM2,DPYSL2
LINC01723,HNF4G,TOX2,KHDRBS1
TNIP2,AC016705.2,AC096642.2,IQCH
FAM78A,AL139142.1,EMILIN2,CPNE2
AL031728.1,CDKL2,TMEM132C,EFCAB2
AL353576.1,NDRG2,ECE1,ARID5A
TRHDE,ECT2L,EVC2,MARCH3
TMEM262,DPP7,ABHD6,SYT4
AC011511.3,SF1,CYP7B1,IFFO2
LINC00336,AL133372.2,CPXM1,TEK
AC233992.3,KCNQ4,SCFD2,ASCC3
AP000696.1,SPPL2B,OBI1-AS1,RYBP
AC027607.1,PRSS12,GALNT14,AC007566.1
AC018926.1,AC016576.1,JAZF1,ARNTL2
CEACAM20,TC2N,TANGO6,MOK
AC073578.2,ZDHHC2,AL158152.1,PTCSC3
TRPV6,KCNN2,PTDSS2,ZCCHC14
AC080188.1,TDRP,PHYHIP,IER2
KLRC3,PTCSC3,ERC2,PODXL
AL365181.4,FAM167A,SYNPO,SLC6A16
KIRREL1-IT1,MYCBP2,XIAP,ITIH5
APOL3,HIP1R,AC010230.1,S100B
OVCH2,MYO5B,ZNF721,DOCK9
ELAVL4,TRIM36,N4BP2,KIF17
AC008649.2,POU3F3,NPR3,NFIX
LINC02408,AC034268.2,EPC2,LINC01138
NUDT1,CASC19,AL078600.1,IER5L
KLRF1,DPP10-AS3,CNNM2,AP2B1
GRAPL,LGI1,RAMP2-AS1,DICER1
EFNA3,MZF1-AS1,CASP8AP2,STX12
LINC00211,AC127526.2,VPS35L,SCN9A
AL445623.2,ANKRD6,PLD3,TTC21A
DISC1-IT1,MT1E,ERCC6L2,SPIRE1
AC005332.2,IL7,POLK,ZCCHC2
BSN,IFT80,PRKAR1B,PGK1
KHDRBS2-OT,EPHX2,IL1R1,TMEM191B
AL357054.2,MT-ND3,AF279873.3,CUL1
AL109807.1,COLQ,ARNT,HKDC1
VWA2,PARD6B,TIAM2,CFAP54
TRPM6,SOX9-AS1,BCAS3,DNAJC1
FADS6,TMEM219,AC090993.1,TOX4
AC019270.1,CMTM4,TXNRD1,KCTD8
CPLX1,TMEM254-AS1,NFIA,PCNX1
AJ011931.2,GOT1,JAK3,STRBP
AL109910.2,ZBTB20-AS5,CREBBP,CHN1
AC025031.3,LRTOMT,MARK4,TRA2A
AC015961.2,SLC25A18,FAM3D-AS1,SERF2
DIO3OS,ZNF337-AS1,DTWD1,CD24
SAMD9L,TCTEX1D4,LINC01508,AC104827.1
AC026495.2,C2orf81,CNTLN,TOMM7
CYP4B1,CD36,ANAPC16,SPAG8
TUBB6,GINS3,FAM120B,SKP1
AC090907.3,DLGAP1,SAMD5,CFAP300
CT45A10,ZNF709,ST3GAL1,TRIM13
AL031429.2,MT-CO1,AC009093.2,MRPS6
AP000879.1,LINC01896,TTC27,CAMK2G
GPC2,PDE4B,GPR173,MMP24OS
AC011472.2,SINHCAF,AC026992.1,IGFBP2
NETO1,STPG1,FBXL5,C2orf72
CCKBR,TP53BP1,MLXIP,AC105916.1
DMRTA2,SCPEP1,PDE5A,TEX15
DDX60,PALM2-AKAP2,AKAP9,GDA
LINC02358,PHEX,CDK19,CNGA4
HAL,DIP2C,DSCAS,UBE2J1
LINC02610,MTG1,DNMT3A,LRRFIP2
SH2D2A,SVOPL,VEZT,SPON2
AL365181.2,TP73,SIL1,ADAM10
AC009021.1,DDR1,BOD1L1,AC068051.1
LINC00868,REV3L,STYXL1,AC004949.1
DDN,MAP9,KLK8,GALNT3
TPTE2,AHCYL1,GPAT3,UXS1
NDP,FBXO2,ARL4D,PPP1R12C
AL109976.1,AL110114.1,IL1RAPL2,KNOP1
AL161640.1,CREB5,RBL2,RAD23B
SLX1A,ABCB11,AP3B1,IQCJ-SCHIP1
AP002383.2,MT1G,HSP90B1,GUK1
LINC01252,SIRT3,NCOR1,TCTEX1D2
AC090971.5,DOCK7,AC092100.1,NDUFB2
CDC42EP1,INTS10,ZNF655,PDLIM3
C4orf17,MGAT5,JAML,CDS1
MAG,CRPPA,AC245041.2,RARS
CCDC116,AL157388.1,SFXN2,LRRC8B
AC025569.1,FAM13A,TMEM9B-AS1,ATP5MD
AC007278.1,OSBPL1A,AL139383.1,RHPN1
IGBP1-AS1,AC245297.3,FAM133B,PLEKHB2
AC016571.1,SAMD15,COL7A1,EIF3J-DT
AC116563.1,MOB1B,SORBS1,MAATS1
