bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
NKAIN1,NDST1,HRH1,CHFR
KIF20A,AC004797.1,SCAPER,KDM2B
CCDC89,PPIB,SSBP3,NCKAP1L
COL9A3,TMEM208,CDK14,ANKRD17
TMEM237,HDGF,CTSD,AVL9
AL360181.1,NLRP2,SATB1,AL353138.1
XIRP1,GAREM1,BMF,SKAP2
AC073578.2,NAT10,MAP4K3,PITPNM2
FOXG1-AS1,NDUFS6,EYA2,SEC31A
RSPH4A,UTP14A,SRRM2,ARPC1B
PLXNA4,MBD3,PPID,PIK3AP1
SLC9B1,CSK,ANKRD37,SAMD9L
DDX58,ITPR1,DENND5A,PHF20
FAM225A,THUMPD3-AS1,RPL17,AC009950.1
AC009269.4,PDCD11,STX6,NAA15
PLEKHG1,PPFIA4,LINC02207,P3H2
LINC01807,MRPL20,SPTAN1,SLC25A37
AC025539.1,EIF4G3,STXBP3,TRPM7
AC124319.1,B4GALT6,RASSF4,MIR222HG
UNC5D,PYGL,GBE1,NOS1AP
MMP11,AC006504.5,PABPC1,IRAK3
KCTD16,VAMP8,GMDS-DT,ATP10D
AC012174.1,ZNF276,ZBTB25,S100Z
FAM241B,KAT8,IMMP2L,MYCBP2
RIMS4,ARF1,CLNK,DNAJC10
SLC26A4-AS1,SMC1A,NR2C2,ANXA4
LINC00907,LRP8,RNMT,CAMK2D
TECTA,MRPS25,STIM2,NF1
SEZ6L2,UPF3A,CD151,LCP2
AC116563.1,DPY19L2,AGPAT5,SLC15A4
FAM229B,DDIT3,CYLD,AC002480.2
SIK1B,VASP,GALNT10,LINC00649
SELENOV,FCGR1B,ARHGEF12,USP4
LINC01001,DUS3L,SGPL1,ADAR
AC068279.2,NOC2L,FOSL2,MAST3
PKIG,MTCH1,BPTF,SLC4A7
LINC02300,AC027031.2,SNX3,CUEDC1
LINC02666,C1QB,MINK1,TVP23C
PRB1,DCLK2,SLC5A4-AS1,TCF25
AL117327.1,P4HB,RGS12,LARP4B
IL17B,P2RX4,CDYL2,TSPAN14
AC113386.1,INO80,ACIN1,YARS
CABLES2,KCNK13,KDM3A,TTC14
AK8,SPNS3,WIPI1,CDK12
AC010997.3,SPI1,SLC43A2,FBH1
AC012236.1,ARHGAP1,CXCL16,ARL15
CHST13,TMEM243,TOP1,GLCE
LINC00539,ADAMTS3,DNAJB1,PNISR
AL442636.1,LMAN2,RPS5,CRK
SH2D4B,AC006160.1,GAB1,TBC1D12
NPNT,VARS,KLF7,ATP2A2
GPRC5C,RFX3-AS1,FNIP1,NFX1
SYT4,COL8A2,GAA,IFIT1
LINC00395,LIX1-AS1,ZNF100,MFSD14C
LINC02405,SUPT6H,CDH23,AC044781.1
AC083862.2,ST6GALNAC3,STAG2,FYB1
AC006111.2,XPOT,TANK,AL034397.3
DACT3,IK,HLA-F,KAT6A
ANO4,PAXX,CASP10,TPM3
LINC00853,PNKP,TYROBP,RBMX
STC2,CALM2,HOTAIRM1,AC139887.2
VSTM2L,PDIA4,MIR100HG,RPTOR
AP002851.1,LINC02397,RB1,MNAT1
FRY-AS1,AC138649.1,TNFAIP2,BOD1L1
LINC02701,ARHGAP45,DPEP2,MARS
AC114971.1,TMEM173,HIST1H4C,RABEP1
MIR193BHG,GGA3,CEP85L,GATAD2B
AL513323.1,SCYL1,RPS3,EXOC6B
DBNDD1,AC011476.3,FGL2,SPECC1
ELOVL4,TRAPPC5,EIF1AY,VPS53
AC007432.1,ZBTB7A,MORC3,ADAMTSL2
AC107373.2,PDSS1,NR3C2,DST
SPAAR,PTPN11,CCDC18,SCAF8
CACNA1H,UNC5C,PADI2,PARP9
CDH7,MPG,ARMC2,STEAP1B
AP002008.1,PRKCA-AS1,MYO5A,BDP1
AC004690.2,ZNRF1,CYB5R4,ZFR
BX640514.2,ABHD15-AS1,AKAP10,HNRNPH1
PARP10,SCN9A,TVP23A,NEMF
LINC00898,SLC15A4,CEP152,PDE3B
AC090044.1,EPCAM-DT,CCNH,HECA
AC092819.1,GANAB,COMMD3,SF1
QTRT1,BLNK,PAPOLG,EMB
AC117490.2,WDR4,IL15,RAB11A
CCR6,HDHD5,CCNI,FAM53B
LINC01948,SEMA4C,HCP5,TMEM106A
FAM226B,PDCD7,NRP1,GALNT11
ZNF385D,SLC24A3,AC005562.1,THRAP3
RHOB,SMARCA4,C6orf62,TTC7B
RIMKLA,MAVS,SDC2,STK4
AC091946.1,B3GAT3,AC005165.1,IL13RA1
AC087883.2,HSPA9,DPH6-DT,CREBBP
AC116158.1,SNHG3,RAB1A,ZFC3H1
AC108452.1,FADS1,CHN2,ERBIN
TCEAL2,PIGL,CNOT6L,VKORC1L1
AC078883.2,SDF2L1,NAGK,SIPA1L3
AC093607.1,SLIT1,ZNF638,SRSF5
AC099518.6,PRKCB,MYO1D,NDE1
TMEM212-AS1,ADA,LINC00865,USP42
MAGEE1,KBTBD11,RBFOX2,ANKH
TREML1,SNX17,IL16,PIEZO1
SCN2A,NOL6,MDH1,NCOA1
C20orf203,PRKDC,P4HTM,LENG8
AL162274.1,TRPV4,RPS26,PTPRM
BANF2,VPS4A,RIPK2,UBR3
AC092681.2,RASAL3,C2CD2,QSER1
LINC00842,EXOC7,DSTN,CAP1
GCM1,SNX19,IQSEC1,AHDC1
AC244034.2,MPP7,MAX,SPRED2
EDNRB,SASH3,HEXB,NUP160
AC093673.2,SLC31A1,SHOC1,KCTD7
ARNT2,COL4A5,HLA-C,MOB1B
LEP,STAMBPL1,HSD17B4,MAPKAP1
MYOG,PPAN,LMBRD1,ZCCHC2
TRAPPC3L,DDX51,CRIM1,HPCAL1
FAM66D,TUFM,KAT2A,SYT6
AC007993.3,AL589645.1,SAP25,NPHP3
AC004585.1,GUCY1A1,SMARCA2,GCNT2
CD200,FARSB,IQGAP1,RNF38
UCKL1-AS1,UROS,RSF1,IKBKB
ROS1,MIR503HG,RHBDD2,SH3BP2
RAB42,VWDE,TRPS1,ZFP36L1
TRERF1,RHOBTB2,ARID4B,AARS
AL591896.1,CIAO2B,ARID5B,SLC25A29
AL161756.3,BRD9,WAS,NCOA5
CNIH2,RCC2,DGLUCY,FAM107B
LINC01905,RPL7L1,MALT1,PACS1
SOHLH1,SPAG7,RGL3,PRR5
FAT4,SCML1,VCAN,EP300
AC093159.1,PPP6R1,HEXA,PPP2R5C
SKOR1,MYO1F,CRTC3,TASOR2
AL353732.1,RAB29,MRPS6,HECTD4
C9orf131,POLD2,PLEKHA1,MX1
AC098969.2,CKMT2-AS1,BX284668.5,FOXK2
SIPA1L2,WDR81,RELL1,DDX17
AL031283.2,AC068888.1,NBEA,SCRN1
AC008127.1,ELAVL1,STK38,CMTM7
CACHD1,NDUFA2,PHF20L1,SETBP1
KRT31,ING5,OLMALINC,WDR33
AC017007.5,TRUB2,TMEM65,ITPKB
AC005534.1,RMDN3,SOD1,TAOK1
S100A2,AC097448.1,SLC35E3,DENND1A
AC018653.3,NOM1,AC011043.2,IRAK2
KCNK2,SMUG1,NBPF1,SYNRG
ERICH5,C5orf30,JAK1,WDR37
NOX4,TRMT1,MBTD1,RBM39
STEAP1,MRPS34,SNX27,SLC22A23
KCNC2,DENND4B,CERS6,C2orf27A
AC105219.4,SMARCB1,GDI1,ETS2
AL359987.1,FERMT3,C5AR1,ICA1
AP001107.6,RNF175,ENO2,WASHC4
EPYC,TSPO,CAPN7,ATRX
PROB1,TFDP1,GSAP,KIDINS220
LINC02552,SEC13,SLC44A1,PIWIL4
ARFGAP1,DHX37,LINC02698,TAF3
CSMD1,INF2,TUT7,FUT8
RAB33A,KCNQ1,TEX41,ENTPD1-AS1
AMOTL2,AC131568.1,MKNK2,FLCN
ENPP2,ULK3,GAS7,RAI1
RAB3A,ORAI2,CTSA,SETD5
SYTL5,FNBP4,SATB2,PLXNA2
PTPRD-AS2,DAZAP2,LOXL3,NCKAP5
LINC02649,GPN3,TMEM255A,MARCH7
AC243829.2,MLYCD,AC022730.4,AGO3
TCF24,RALGDS,MALRD1,INO80
JUNB,CITED4,SQSTM1,TMOD2
ZNF728,GTF2I,HSPA4,MGRN1
FAM87A,PALM2-AKAP2,ANO6,FOXO1
AIF1L,PSMA5,CCDC88A,AP3B1
AC078909.2,AC012150.2,GATM,STK24
PARM1,SUGP2,TCAIM,HMGA1P4
AKAP12,EIF5,ERICH1,FMNL1
ZMIZ1-AS1,LINC02762,LY86,SLC25A13
SNTG1,CGNL1,HSPD1,ACBD6
LINC02327,QPRT,AC245060.5,CLIP1
SLC9C2,PNN,ZFHX3,FSCN1
PCDHA9,AC004951.1,IPMK,FAM172A
DACT1,ZHX3,MAPRE2,CXCL12
AL359732.1,DLGAP2,SIPA1L1,CALM1
OR52H1,ERC2,TUBA1B,MARK3
PRDM12,TP63,ZC3H6,CCDC66
Z94721.1,SRM,SNX2,TRIP12
PDE10A,SPG7,MAT2A,NPTN
AC004797.1,UBE2O,LINC02611,TRIM44
GALNT17,MRTO4,MTM1,FAF1
AL049594.1,AGPAT2,ROBO1,HECTD1
TUSC3,PAM16,FBXO33,ITPRIPL2
GABRA3,IPO7,AGO4,CUL5
AL592402.1,SCAMP3,PDE4A,AMBRA1
LINC01664,CCDC130,IFNAR2,TNFRSF11A
MYL1,RFX8,LPAR4,CDC14A
TMPRSS11B,DUS1L,SUMF1,SERGEF
AC025839.1,OSGEP,DIRC3,RCSD1
AC078850.2,CHD4,PTMS,CAPN2
ATP8A2,TMC7,PHF10,MTDH
TMEM231,SLFNL1,ULK2,SYK
AL662797.1,ZNF135,RPL3,KDM5D
TELO2,GTPBP4,PWWP3A,AC092535.4
AC013265.1,ATG4B,SMS,AL390800.1
F13A1,NARS,ACTB,OSTF1
AL683807.2,FDFT1,TTC14,TMEM131
PCDHA10,FPGS,GALNTL6,PPP3CB
LRRC17,CD276,ARRDC2,MAP3K20
AC124254.2,LARP1,LINC02432,TTC3
DIRAS2,AC104170.1,PBX3,SUFU
PCSK1N,VDAC1,ARHGAP18,WIPF2
LINC01405,ATP2A2,ZFP36L1,SMCHD1
DEFB123,HM13,MARF1,ATXN1
INSM2,KMT2B,MCUB,PDE4D
GNA14-AS1,AC083862.3,MEGF9,SAT1
TMEM246,MORF4L2,PLXNA1,DDX39B
PYDC1,STEAP1B,SPOPL,SIGLEC11
AC006974.1,HNRNPA1,TNFRSF25,CAMK1D
BTC,DNM2,RASGEF1B,CUL3
AL590560.3,CHCHD7,TLR4,REEP5
STAP1,OSCAR,FARP1,CEP170
FIBCD1,SLC7A5,ZNF862,MARK2
AL121761.1,LUC7L3,MAP3K3,GBF1
AC008397.1,KCNC3,AC011029.1,LINC02649
SHISA9,POLM,SERF2,PPP3CC
PSD2,USP5,AP001977.1,ATP11A
SEZ6,CD53,SGPP1,EHBP1L1
AC099681.2,NCL,DNAJB4,NPC1
LINC00342,TIFA,HGF,MED15
AL355810.1,TAL1,CD59,SFSWAP
AL008718.2,ALAS1,MNDA,IFI44
AC104823.1,ALG8,H1FX,IFI16
MYT1,TBC1D16,ERBIN,ARIH2
AXIN2,AC005670.3,INAFM2,CATSPER2
AC097382.1,LRPAP1,AC093849.4,DIDO1
AC097015.1,KIAA0100,FIG4,ST3GAL2
AL138708.1,LINC02246,SLC24A4,VPS13B
AC025810.1,POFUT1,CTSH,YWHAZ
AC100835.1,NUP42,TBC1D2B,UNC5B
C3,MT-ND5,AC034268.2,METTL16
AKR1C2,GABPB1-AS1,AC009119.1,REV1
AC090510.2,FCGR3A,PLAUR,U2SURP
CNNM1,NDUFS8,SLC46A3,MCF2L2
TPM4,IFNLR1,PLAGL1,AOAH
AC087645.2,EMC10,MAP3K8,YWHAG
C17orf102,ZC3H7B,CDCP1,PLCG2
AC097468.2,SLC35B1,CAPG,SLC15A2
LINC01608,SEZ6L,HMOX1,EHD4
AC092757.3,TADA3,EMSY,BID
NANOS3,NHSL2,AL049828.1,PPFIA1
AC008897.2,PEX6,LPCAT1,TNRC6B
CDCA3,AC023282.1,LRRC37B,UBE2G1
LINC02173,PSAT1,HSPBAP1,HERC6
AC026495.2,LINC01736,NFIL3,LARP1
SLPI,RBM19,AC093459.1,METTL9
PTPN3,PTPRB,AL162253.2,GRAMD1A
LINC00440,HSPA8,UBN2,CNOT4
SMKR1,VLDLR,FOS,TPST2
MKRN3,HRH2,KHDRBS1,ANKFY1
CACNA1E,TARBP1,HIST1H1C,EXOC2
MIR2117HG,SLC16A3,TCP11L2,GAL3ST4
AC012417.1,SSH1,HPS5,RAB6A
AC133785.1,AC021613.1,MSH4,PARP12
INPP5J,DDX39A,NHSL1,MIR99AHG
AC078788.2,TSR1,SESN1,VOPP1
AC122688.2,UQCRFS1,SELENOP,NAP1L4
TREX2,NKRF,CLASP1,AP2B1
AC097505.1,C1orf54,CD68,SLC44A1
DDX60L,PSTPIP1,RPL10,SP100
BCAR1,AKR1A1,FLI1,AFAP1
AL513523.3,CFAP161,EIF2AK4,KIF21B
AC006213.4,LINC01909,NBPF10,PRKDC
RHOH,SIGLEC7,SNAPC1,ZBTB46
FST,CLTA,LARGE1,DDX60
NTN4,ITGA5,CAPS2,PIBF1
TNFAIP6,AC007100.1,EPG5,ZNF644
LGI3,EFTUD2,ARID2,WAPL
ENTPD2,GLYR1,BMPR2,PHACTR2
BTNL9,LINC02256,ULK1,RBM26
GRM5-AS1,LANCL2,WWOX,SNX6
GALNTL5,ZFX,SMIM14,SRSF11
PIF1,ZSCAN18,IRF2,C17orf67
PRSS23,RHPN1,TENM4,PLEKHM2
GCH1,AC084871.1,KIF16B,ATP9B
FAM167A,ELL,ANP32A,PPP2R2D
SYT7,ZNF565,CHMP1B,HGSNAT
GRIA2,RFX2,UBE2D3,MICAL3
AC126178.1,TENM3,PDK1,CKLF
AC008840.1,GYS1,SPINT2,KIF13B
LINC01114,ARHGAP27,TAX1BP1,RALY
GALNT18,WDR43,IL6ST,TAOK3
AL008729.2,OS9,KIF1B,ADCY7
LINC02006,MYBBP1A,DOCK4,TMEM156
CHN1,CCT8,GRAMD4,PCNX2
AC138819.1,SDF4,COL9A2,CCM2
LRATD1,PPP1CA,FES,RFFL
AC131274.1,CS,PGM2L1,PKD2
LINC01282,C19orf25,GOLGB1,LINC01268
AP001893.3,SLC39A11,SLC36A1,ATXN10
LRRC3B,WDR49,SCARB2,ZMIZ1
AP003121.1,WT1,MIR29B2CHG,COP1
AC005740.4,PPT1,ZDHHC2,GDI2
AC064834.1,PIP5K1A,TRIO,ITSN2
GK-IT1,SRSF10,ANKRA2,OFD1
LINC02721,SNCA,ATP5F1B,HERC2
PIK3CD,RAD50,ACSM5,EXOC6
PLK3,PPM1G,MBP,MRTFA
NPTXR,ARFGAP2,RPS27L,NUP50-DT
DLGAP3,PMM2,TBC1D12,PTTG1IP
HSF2BP,ZNF580,CDKN1B,CHMP4B
TYMSOS,GASK1B,AC064829.1,NR3C2
LINC00383,ALG3,TNPO1,BTRC
FAM189A1,AC066613.2,NEDD4,PRPF4B
AC008079.1,UBA1,WBP2,CPEB3
AC002465.2,KAT5,MARCH8,TAF4
AL360270.1,AKAP17A,ACYP2,RNF111
AC083862.3,SYT17,WARS2-AS1,USP32
SPATA9,PLEKHO1,VENTX,ZNF638
LINC00839,MRPL4,RBM47,LONP2
OR2A7,CNPY2,KMT2A,RASAL3
TCEAL6,SHLD2,PDE3B,XRCC5
NKPD1,TLE3,ARL6IP1,ADNP
ELOVL7,ASPHD1,MLLT6,SEPTIN7
AL139246.1,LINC00051,DEK,TM9SF3
AC140125.2,JTB,PAN3,URI1
AC009271.1,ACADVL,SUGT1,UST
C8orf31,RILPL2,CEP128,PHF14
CLCA4-AS1,HSPA1B,AL138756.1,ADAM9
ARHGAP29-AS1,HARS,AP001636.3,TBCA
AC015563.1,MFAP3L,LINC01678,MDM2
ITGB7,PCBD2,COX10-AS1,DAP3
AP000322.1,TOMM40,LENG8,SNRK
ZNF256,RAMP1,MERTK,GLS
ITPKC,PRRC2A,RUFY3,SMARCA2
AC021979.3,RPN2,EFCAB2,PCBP2
AC004832.6,RASGRP2,ZBTB44,ARMH3
AL355838.1,USP10,TESK2,MSI2
DTX3L,NAGLU,MIR99AHG,CBFA2T2
VCX3B,UPF1,LINC02008,VTI1A
MORC1-AS1,CA5B,CCSAP,SRC
AC119673.2,EIF1AX,NFAT5,SALL1
GCNT4,FOXRED1,RPL28,TCF7L2
ASPM,Z83844.2,ZNF706,MGA
CLSTN2,SPG21,SPPL3,ICE1
AC010280.2,NUCB1,TRAF3,RASSF1
AL645634.2,CCDC85B,FRMD4B,GSK3B
KRT23,FAM174C,BASP1,PLEKHA2
BANCR,ZFAND2A,VPS45,DDX10
MYMK,RNPEP,TBX19,TAL1
LINC00538,DDB1,CCDC91,PTPRA
LINC02235,REXO1,KCTD12,MSL2
AC093151.8,CYTH3,AKR1B1,PRKCD
AL121790.1,CYC1,APBA1,RBMS1
IGHD,AL356740.3,TNFRSF14,SYT17
HK3,PTGES2,FBXO32,RAB2A
ACTL7B,HOMER1,MAP2K5,LATS1
AC097381.3,TLN2,TACC1,TMEM131L
AC096736.3,ZNF7,SGK1,SLC41A2
LINC01432,INPP5B,ENOSF1,AC113133.1
AC018553.2,PLCXD3,SEMA3E,PRRC2C
AC083864.3,SOX4,AL391152.1,ZNF532
AC092110.1,SH3BP2,SNRNP48,TSPAN5
AC006042.1,LINC02228,BSCL2,KDM3B
NEURL1-AS1,HDLBP,AC240274.1,ANKS1A
FAM110D,SLC25A25,IL21R,B4GALT1
AL353052.1,AP000331.1,MYOM1,RORA-AS1
AC016042.1,LIN7A,EPDR1,SPIRE1
OR52N4,SLC35C2,UNKL,TNFRSF1B
SLC35F1,POMT2,ENGASE,ALOX5
VWA5B2,ZNF598,ELF1,DGKA
LINC02492,FMNL1,PTPN12,DIS3L2
FMR1-AS1,UNC13D,NEK1,MAN1A2
GPR22,PLEKHH2,SPAG9,NRBP2
CDON,SF1,PPP3R1,ARHGAP20
FGF12-AS1,SURF4,DNAH14,POGZ
AC002378.1,AC253572.2,RPS9,NSD2
LINC01270,DCAF1,CRYZ,SNX14
TAB3-AS2,TANC1,TBXAS1,DDX46
AL512604.2,RPS6KB2,CHD3,FBXL5
CFHR2,TPM4,AFMID,BMPR2
TTC39A,PPP5C,RPL41,CNTRL
NTNG2,NFATC2IP,TBC1D22A,SLC25A25
AC008764.7,EIF3C,ADAM2,CARD8
S1PR1,CCR1,UBA6,EPS15L1
UBXN11,PPA1,GPBP1L1,EPRS
AC010148.1,CCDC65,PCGF5,TBXAS1
ITIH4-AS1,RER1,AC246817.1,SNX2
TRPV6,NUP160,MAGI3,DCAF5
C2,SEH1L,SLC35D2,NAV2
CX3CL1,ADAM15,GNAI2,KLHL5
ADGRL4,CYP19A1,ATP8A1,CERS4
CKAP2L,AC023480.1,TBCK,SLC16A1-AS1
LINC02561,TSPAN33,RNF213,KIAA0355
AC073172.1,ANK2,POLK,ABL1
SPSB4,PKM,AC010210.1,MSN
TENT5C,HDDC2,ST13,CALM2
C2CD4D-AS1,DACH1,UBXN7,ANKRD36C
TLCD4,AL020995.1,DAB2IP,ABCC4
AIRN,FTL,MAML3,SMC5
HIST1H2AE,RCL1,ATP6V0B,PMS1
AP001341.1,DDOST,PDE8A,GTF2F2
CMTM8,AP2A1,YPEL5,MTURN
LINC01068,PRKACA,AC009974.2,SYNCRIP
AC073091.3,CHPF2,NR4A2,ATRN
CYGB,QSOX1,ABI3BP,AP3D1
AKR7A3,NOS1AP,AC096667.1,ERI3
STMN2,TMEM109,HSPE1,COG5
AC020637.1,DNMT1,WDR26,TMEM63A
XBP1,TSPAN3,NR3C1,CSNK1G1
HGC6.3,NDUFS2,RAP2B,ZDHHC14
HSPB3,LIMK1,MAP4K3-DT,ZHX2
AC007277.1,MIB2,NLRC4,SEC24B
C10orf105,PPFIBP1,LTC4S,CARS2
BOK-AS1,FKBP4,UBE2W,NSMCE2
COL11A2,TXK,DYNC2H1,HAVCR2
RTP5,CCDC175,DRAM2,ZNF469
CCDC158,NASP,NEMP1,TEP1
XKRX,TSSC4,LNX1,FAM149A
AC096576.2,NCOR2,COX4I1,WAC
AL158065.1,AC066613.1,IQCJ-SCHIP1,PRKX
AP000255.1,JUNB,CCP110,PMM2
TRIM77,AC026124.1,RDX,ATP6V0A1
AC109131.1,SHLD1,OSBPL8,MEF2C-AS1
LINC01867,TCOF1,RIC1,SH3RF1
DKK4,USP6,GSTP1,BICRAL
LINC01929,MFSD10,SRP14,H2AFY
AC009021.2,LINC02627,GAS2L1,SMAD2
VSNL1,PTBP1,GTF2H2,TGOLN2
LINC02298,VLDLR-AS1,B4GALT1,PNN
AMPH,TLR10,ZRANB2,ARHGAP31
AC245033.2,CRISPLD1,CREBBP,HNRNPA2B1
LINC02652,GRHPR,AC016831.7,DYRK1A
SERTM2,GPATCH11,TMX4,FNDC3B
AL121781.1,MRM2,NHS,LILRB4
AC090709.1,TG,ARL15,WWP2
AL160313.1,STXBP2,HIF1A-AS3,TET3
ITGA9,GULP1,GABARAPL2,MBD2
LINC00920,SCARF1,EID1,PLA2R1
RASGRF2-AS1,S100Z,PKP4,NUDCD3
PTPRK,LRRC39,ATOH8,RPS27
SAMD15,AL359636.2,SLC38A9,ARHGAP21
AC021231.1,ANKRD27,GRINA,MTMR3
SYT1,FARSA,SAP30,DDX6
MKI67,SCAP,TAPBP,GCC2
SIX4,SSU72,ZCCHC14,YWHAH
LINC01992,RNPS1,EML6,NSMF
CDK20,RSL1D1,NPEPPS,SPPL2A
AC023796.1,MAP7D1,MED13L,KIF3C
LINC01378,PIK3R2,LINC02422,ECHDC2
AC020743.1,LSM4,LINC02125,PHYKPL
SMIM40,TNFRSF1A,BST2,RNGTT
AC013275.1,PAICS,MITD1,RPS6KA1
KRTAP19-8,R3HDM1,ANKRD10,TPM1
AC066612.2,C20orf27,ERGIC1,NRDC
AC011479.3,PPP1R35,VIM,RPL32
CD80,ACAT1,MIR3142HG,PUM2
IGSF10,RPS6KL1,ATXN1,YTHDC2
CD44-AS1,NAPG,AFF4,ARHGEF1
C7orf33,ATP5MC1,AL589843.1,CAMSAP2
LUNAR1,PCMT1,SH2D4A,CARMIL1
ADRA2A,DHRS13,GKAP1,DDX5
AC020900.1,PMVK,ANKRD44,SPAG9
CDC42EP2,TSEN2,CADPS2,EYA3
AL391988.1,AP3D1,RALGAPA2,FARP1
MAOB,AC023509.6,DLEU2,ARHGAP25
NCAM1,RPN1,AC087672.2,RBM5
RAP1GAP,CD38,SUSD1,TMCC1
ATCAY,AC127024.2,GARS-DT,N4BP1
GNMT,CARS,PDS5B,ARHGDIB
AC096637.2,C11orf44,PCED1B,ASAP1
AC093519.2,THNSL2,TBC1D9,GALNT1
AC007652.3,EIF2B3,RPS2,SLC11A1
AC016396.1,RANBP1,ZFC3H1,PPM1K
LINC00702,AC108519.1,CRBN,HNRNPD
GPR42,SBNO2,JAML,AC006230.1
LINC01763,CECR2,ABCA7,AFF1
MEIS2,RNF166,KMO,GARS-DT
SCN1A,MAPK8IP3,GRASP,ZC3H13
PLOD2,SLC2A3,ARHGAP21,SLC1A3
AC011474.1,AL121933.2,TMEM59,DISC1
AC010198.2,CRTC2,ADD2,CSF2RA
GLS2,C11orf24,AP1S2,ZMAT1
MYBPC2,AARSD1,LINC00847,CTNNBL1
LINC02145,KDELR2,PPP3CA,NSD3
TMEM130,PRRC2B,RASAL2,SNX18
ATG9B,CDK16,ACSL1,PTK2
LINC01018,HOXA10-AS,GTF2IRD1,CCAR1
SLC6A8,NDUFAF4,MICU1,MGAT4A
SCN2B,BRF1,AL118516.1,FEZ2
LINC01708,NDUFS3,UMAD1,PSMD1
ZNF415,AC068587.4,COP1,MPRIP
SGIP1,MAPK13,FTH1,RHOT1
FGFBP2,SNAPC4,AC079793.1,MECP2
AF123462.1,AGBL5,FAM25G,GAPVD1
AC025871.2,FXYD7,TPP1,RPS6KC1
AC022784.2,SLCO4A1,ZBTB46,AKAP7
AC022447.5,ARID5A,PHACTR2,GPAT3
DOK3,MTERF4,NLRP4,UBE3A
CLVS1,NAGPA,IGF1R,UBE2F
CHRM2,AAMP,PPP1R12B,FOXJ3
AP000936.1,ITPRIP,TMEM9B-AS1,ERC1
KIRREL2,AC092821.3,TPK1,AC024084.1
ATP2B3,ARHGEF10L,PLIN2,FAM222B
KIF18B,MYCN,AL138927.1,ITGA5
SMAD9,ELP6,TENT4B,SLC39A10
JAKMIP1,POLR1B,TRPC1,ST3GAL1
AL590428.1,AL513327.1,ZMAT1,CREB3L2
MRPL20-AS1,RMND1,TSHZ1,MAML3
IFIH1,DYNC1LI2,ATP6V0A1,UBAP1
AC130456.1,CD69,CBR4,IFIT2
AC016598.1,SNHG29,APOLD1,CHD8
EFNA2,PKN1,BTG2,DOT1L
GPR179,TBXA2R,OSER1,NUP153
XKR7,FGD2,PTP4A2,CCDC92
COL14A1,DACT3,JUND,DEF6
AC006441.3,C3orf62,RPLP0,TANC1
AC019257.2,AC011841.1,C8orf37-AS1,RAP1GDS1
AL445588.1,NOTCH4,CKAP2,SSBP2
FLT1,RUVBL2,CAST,OAS3
C1orf94,KIAA1958,RAB3GAP1,ARID4B
LINC00707,BTG2,SYNGR2,UBE2N
AC108448.3,RPLP0,DSC2,STRN3
AC109811.1,DNAJC11,NFKB1,RAC1
NXPH4,INPPL1,APP,STRADA
PDF,TNK2,ATP11B,RASSF3
CADM3,MTDH,MAP1LC3B,AC002480.1
LCN15,MAPKAPK2,MAST4,RHOA
GBX1,GDF11,HLA-DQA2,FBXW8
RXFP2,PELP1,MMP2,SH3GL1
PCAT14,UPF3B,AP001831.1,PRKCH
LINC01997,E2F4,RGPD2,PPP2R5E
AL445207.1,RMND5B,BAG3,KMT2E
NPR1,TOMM70,AC007389.1,ABI1
AC069540.2,SH3BP1,SLC22A15,PBRM1
FO393414.3,CASP8,CU634019.5,ACACA
SIGLEC5,TCEAL4,PRRC2C,CLASP1
CYP2C18,ARRB2,TCF7L2,NAA20
LINC02723,EIF5B,HERPUD1,LRCH3
AL139351.1,GPC4,KCTD1,AC025171.2
AC013403.2,GPR108,LRBA,PPARG
LINC01506,BICD2,METRNL,AKNA
VSTM5,FASTK,ESR1,GORAB-AS1
AC009226.1,KHK,UBE2H,SRGAP2-AS1
AP003108.1,C1orf21,RBMS3,DENND3
AC112484.5,GPS2,VPS26A,LUC7L
AP001605.1,TCEAL9,FGFR1OP2,HERC1
AC073091.4,NDUFB6,PRKRA,DDX42
FSCN1,FMNL2,MOAP1,TLE3
LINC01811,LDHA,CNTLN,SYMPK
ZBBX,ATF6B,ARL5A,MDN1
AC006960.2,CARD11,VMO1,VASH1
KIF25-AS1,LETM1,HIST2H2BE,TESC
ZNRF3-IT1,PWWP3A,ERO1B,ACY3
AC092620.2,CCT2,AVPI1,MAP3K7CL
GALNT16,GPT2,SERINC5,PTGES3
AL442163.1,RNH1,TSPYL2,IL3RA
TRNP1,UQCR11,PRMT2,E2F3
AL121894.3,NOC3L,S100A11,NAGK
SLC45A2,LPCAT2,ANKRD13D,MAPK8IP3
LINC01644,AC009505.1,TTYH3,FAM228B
ERAS,URM1,ARRB2,PHACTR4
CILP,TELO2,OMA1,ANKRD13A
LINC01361,SERPINI2,IL1R2,ANKIB1
GLRA3,AC016745.2,AL590617.2,RAP1B
AL359851.1,ZNF512B,RGL2,ITPK1
LRIT3,CCDC15-DT,FOXO1,CCDC84
FPR2,EEF1B2,ABHD2,CDC14B
APC2,GIPC3,KATNAL2,AC008105.3
CCDC8,BEND6,AIM2,MARCKS
AL450313.1,ACADL,KIAA0513,VPS35L
EPB41L4A-DT,COL6A1,KANTR,ADCY9
AL669841.1,GGT7,RFX7,TDRD10
LINC01029,EMC6,LPAR6,MAPKAPK2
