earlyAD,lateAD
NNAT,FOXQ1
PLA2G4A,RAC1
DYNC2H1,SLC16A3
DGKZ,CSRNP1
FBXO36,ETV6
C8orf37,ARSJ
AL355512.1,PDE2A
LINC02742,AC246817.1
LRRC8D,HEBP2
NLRP1,PPM1L
TP53AIP1,RPS4X
COL4A6,GRAP
CLDN5,RASSF9
MT-ND2,PHF19
ZBTB7C,SHROOM1
LINC01094,RUNX1T1
RNF144B,RESF1
NKAIN4,ARID5A
DALRD3,GPRIN3
WEE1,RHOG
AC020611.2,GRPEL2
AC118755.2,ANGPTL1
AC020916.1,DCTN1
AL160396.1,ANKS1A
AC021594.2,OSBPL6
AC010601.1,RBM20
ZDHHC11,TMEM44
GAS8,RPL36AL
MAP4K4,AC104695.2
LDLRAD2,COLGALT1
RPE65,RPS3
ASB3,MAP3K19
TVP23A,HEY1
PLXNC1,PNPLA6
BICD1,AL359546.1
RPP38-DT,RASA4
SPATA33,UPB1
C12orf75,CPNE8
FYN,ELAVL3
MKRN3,PDGFB
MGAT4D,ZNF718
AC068205.1,CTDSP1
ZC2HC1C,AIP
ANKRD53,MEGF10
AJM1,TUBB
DPP7,AC093689.1
ENOX1,PLEKHO1
ZKSCAN7-AS1,MNDA
FAM169A,PTGES3
AP001172.1,ADRM1
RIPOR3,GRID1
CEBPA,TMSB15B-AS1
PI16,TBX6
PLEKHA5,ACSM5
RMST,ZNF804A
PPP2R3B,PRELID1
AC097528.1,CHST7
WFDC3,RPS28
CHN1,TNFRSF6B
ANOS1,ERO1A
TCTEX1D2,FANCE
AC139100.1,HERPUD1
LSM5,AC002480.2
DCLK2,TNS2
C9orf116,STARD8
C2orf88,AC091826.2
AC003991.1,SPEG
ZSCAN18,KLHL32
EGFL7,B3GNT2
KCTD1,CD74
ZNF497,CD81-AS1
TCTN2,RPS18
CFAP20,MTFP1
AC018467.1,SIVA1
ADGRD1,RAP2B
MRPS30-DT,BEX5
TCTN1,CARMN
STMN2,CARD6
ANKRD42,HNRNPAB
ZMYM3,DEK
ADGRL4,RNF139
RBKS,C4orf3
LINC00381,MIF4GD
PPM1J,TSPAN8
SATB2-AS1,MSRA
AC060780.1,FNBP1L
PPFIA2-AS1,NXT1
MT1F,PRICKLE4
AC113349.1,AC087672.2
RASA4,CA5A
AC090617.10,GMFG
B3GAT2,C20orf27
FKBP1A,LRMP
HRK,ADD1
DNAJC9-AS1,MFSD10
MSRA,ADRA2C
IRS2,QKI
ZNF487,AC004949.1
SOX4,CCDC8
STPG1,CSTB
C14orf132,RHBDF1
AC011444.1,SLC25A5
GRAMD1C,PRKD1
FOXJ1,CD58
VWC2L,TRIM56
MT-CO1,SAMD9
DNAJA4,MRPL14
AZIN1-AS1,HLX
CXCL12,AC078788.1
MFSD10,CXCL2
CROCC,FYB1
SOX9,AC103764.1
RNF213-AS1,RPL8
WFDC10B,DBI
SLC37A1,CENPP
AL359317.1,FKBP1B
C11orf96,EIF3I
LINC00623,RPGR
AP001037.1,HES1
AL512422.1,GRIK2
UFC1,RRAGA
SALL2,MSL3
DZIP3,MTRNR2L12
RADX,AC021683.2
AL133257.1,GIT1
GAP43,PAGR1
LNCOC1,HIST1H1D
KCNMA1,SPC25
LRWD1,ANKRD18B
LIFR-AS1,SAMD3
GEMIN7-AS1,LINC02795
PPOX,HDGF
TMEM219,FOXL2
LINC00327,EPHB6
KCNG3,PCA3
TMSB4X,DYNLL1
GIPC2,SOX11
AF107885.2,ZNF511
PNMA1,CD46
LINC00910,AC078980.1
ERICH3-AS1,AP1S1
KIF3A,PDK1
MYH7B,DRAP1
MTHFD2L,STAB1
STXBP4,CDK17
LHX2,NR1D1
LRMP,SNN
RFTN1,MRPL1
WARS,C15orf39
AL137182.1,MOB2
LINC00707,HS3ST2
SYT12,RBFADN
CETN2,LVRN
MGST1,LY96
CCNA2,AGPAT2
HSPBP1,ARPC5L
CCSER1,DSEL
GNG11,WIPF3
AC090125.1,AC093772.1
AMOT,SHISA3
KANK3,SHE
IFFO2,AC106738.1
NTRK2,NLRC5
BASP1,LAMA1
TMEM151B,RPL7A
AP006284.1,AC107021.1
MKS1,TSSC4
MIR4500HG,MSC-AS1
LINC02056,DDAH2
AC012459.1,HNRNPA0
ZBTB20-AS5,LINC01252
USP6,SRPX
SPATA13,SOX4
SHROOM4,SLFN12L
PABPN1,C10orf90
ZNF84-DT,NKAIN2
WDR11-AS1,SPAAR
COL28A1,AC008875.3
NELL2,ELOB
LAMC3,ESYT2
EPHA3,HMGA1
E2F7,DDX39A
GPR158,LAPTM5
AC015813.4,BORCS6
DCDC2B,SIPA1L2
PTPRC,CHMP2A
ACBD3-AS1,G3BP1
S100A10,NPTX1
C10orf67,WSCD1
CALM1,MEPCE
PODXL,CCDC107
TTC12,AC025774.1
PRIMA1,GPRIN1
SLCO2B1,TSTA3
ENPEP,AC116345.1
TMEM123,LRRC66
LRFN4,MSN
GPC1,SNHG7
GPR162,ADM5
DOCK10,TBC1D1
LINC01630,TMEM159
HIGD1B,KCNJ2
LINC01551,ENPP4
AKNA,WNT6
AC093523.1,TMEM243
AP000842.2,RAB9B
MIR137HG,GRAMD2B
AMOTL1,DYNC1I2
INPP5D,PTGS2
ANKRD18A,DUSP7
DCN,BNIP3
TPI1,NOC3L
C11orf97,PRDM1
PHTF1,NDUFC2
BX255923.2,RPS11
CLCA4-AS1,KLF16
CCDC102B,LINC02188
KCNMB2-AS1,HLA-DPB1
SLC35F1,TEX41
LINC02578,RNF5
AC016716.2,ST6GALNAC1
GALNS,LINC02249
FOS,PSAT1
ENPP5,FBXL14
BCL2,HS3ST1
FAM27E3,IFI27L2
RNF43,DYNLT3
TAGLN2,MAP1S
COQ8B,ANG
DNAJC10,CAMK4
ANKRD45,NECTIN3
LINC01159,AHSA1
ERICH6,AC009154.1
RTN4,HECA
GFRA1,LINC01902
CAPN2,EPHB4
FAM229B,GALNT8
WEE2-AS1,RNASEK
INTS10,MYBPC1
AL357052.1,FUT11
PLSCR1,DPYSL3
CAMK2D,CXCR4
MEGF11,S100A13
ASTN2-AS1,STX7
AC009133.1,COBLL1
TSC22D2,FBLN2
KIF1B,NR4A3
SPIRE2,SALL3
MZF1-AS1,LHX6
CTNND2,CA3
AC002069.2,ENHO
TUBA1B,DNTTIP2
CABP1,TRIR
PMP2,FAM43A
C20orf85,C2CD2
NPTX2,FAM32A
AC068535.1,PDLIM3
CHST5,AGAP2
SLC36A4,AP000866.2
HDGF,MPG
NGEF,SERHL2
MISP3,CASKIN2
SPESP1,GLDN
DRAIC,KLHL2
CTXN1,NAGS
SAMD15,UBE2J1
C9orf163,HNRNPU
SATB2,UBALD2
AL121956.6,DEPDC1B
HSPA6,AP002026.1
SOX9-AS1,C2orf88
KCNJ4,LINC02610
UMODL1-AS1,TMEM87B
ZDHHC14,NPY1R
AC016907.2,MOB4
PGAP1,EIF1AX
AL121768.1,RNPEPL1
TELO2,PIK3CD
TBC1D4,MAP1B
CADM4,CFAP53
AC108519.1,UBE2L6
TP73,POP7
AC005821.1,AC012363.1
AL390208.1,ENDOD1
CCDC96,PRKCB
AC099792.1,BTBD6
FAM47E,GATD3A
EFCAB6-AS1,SMC2
KMT5C,CCDC69
AC108134.4,NEXN
GIPR,PGR-AS1
TSPOAP1-AS1,MAPK3
PRTFDC1,MAP4K2
HPCAL4,SP5
RBM38,ITM2B
MICALL2,LRRC38
CLCF1,MAP1A
TGM3,HAPLN3
GPR19,ZEB1
HPYR1,RNF112
AC097534.2,SNAP25
SYNGAP1,SHC2
ULK4,RPS19
LIPJ,AC097713.1
AL133482.1,PPP1R3D
AL603840.1,CXCL1
CEP128,FSIP2-AS2
AC112196.1,TRIAP1
RELL2,AC068205.1
TMC1,ASTN2
C11orf65,SLC3A2
ST8SIA6,ACTG2
PPP1R12B,NGRN
AC009312.1,AC092802.1
SAXO1,H2AFX
AC245297.3,CMTM8
WDR54,NHLH2
MEIS1,WFDC1
NPIPA5,SESTD1
AC020911.2,ASTN1
FBXL2,LINC02398
CTNNB1,PTPRQ
HEY2,P3H2
AL049838.1,USP2-AS1
AL110114.1,THBD
EGLN3,ITGA4
AC138627.1,PIK3AP1
RORA-AS1,RAD23A
RNASEH2B-AS1,AL158071.4
STIP1,CDC34
AC092849.3,DNM1
CAHM,PGRMC1
SORCS3,NHEJ1
RAD51AP2,EPS8
ZNF23,LSMEM1
CYB561A3,CDK5R1
PAPPA2,AC113386.1
AL157395.1,FAM182A
AP004147.1,TMPRSS5
AL354733.2,KIAA1211
MTA1,LSR
LIMS2,N4BP3
CCDC39-AS1,OVCH1-AS1
KIAA0895L,SPTSSB
AC233296.1,MAT2A
EPHA5-AS1,HLA-DRB1
SOCS3,RPS6KA5
ADCY8,NUAK1
AC005332.4,AL596442.4
GAA,THBS1
RP1,MEF2D
C2orf73,OST4
HTRA1,RCSD1
HBB,TMEM184B
CELSR2,DEGS2
AC078909.2,ZFAND2B
LRRC2,SYDE1
PSD,AGRN
SLC3A2,SELENOM
KCNJ10,AL024474.2
CA1,GAS2L3
AC105411.1,HLA-DQB1
LINC01164,LINC00862
MYCBP2-AS1,EFHD2
NDUFA4L2,ATF5
GABRA2,PPP1CC
SHROOM3,CXXC5
PAQR3,TSC22D3
CBARP,POMP
AC021127.1,AC104695.3
MCTP1,PTGES
DGKH,TEKT4
OLMALINC,RASA2
ACTN4,CADM1
TPBG,AL365259.1
LINC01358,GIPC3
AL356417.2,TNFRSF4
LINC01937,ADCY2
ZDHHC17,PHF23
STMND1,RHOB
SPATA22,ACTN4
TCHP,PPP4R1
RHPN1,PPM1E
MCAM,HS3ST4
AC010261.2,AP003469.4
MT-CO2,AC100803.3
TUBB2A,DNAJB6
TIAM1,PPID
PPID,LINC02182
APH1A,BMP2K
APLF,PTCHD1-AS
AC005520.5,CBX2
GAS2L1,AL390728.6
SP140,HULC
LINC01571,CDIPT
AK9,AC026369.2
CYB5D1,ATG101
ATP6V0E2,RNF115
GGT5,F10
KIF26B-AS1,LRRTM3
AC073941.1,THSD1
SPATA24,INKA1
SFRP4,RTL8B
LINC00513,AC078883.1
TMEM254-AS1,GABRA2
AKAP14,ARHGEF25
LMNA,VIM
RASD1,AC068643.1
GPSM2,PHF1
WDR38,ZNF704
PRRT1,GLA
BTG4,CCT7
AC137810.1,DUSP8
NR1H4,HILPDA
SMIM8,SPDYE2
TBX22,NDUFB7
AGBL4,RGMB
MEGF10,YY1
ANGPT2,DAB1
PPP1R7,FGD5-AS1
CADM2,LAMTOR2
MATK,LAMA5
GLB1L,RAB14
STK11IP,MRPL11
HMGA2,SNHG20
ANKS1A,ID4
LIPF,PABPC4L
AC010538.1,AL590226.1
LRMDA,RPS14
CATSPERB,PCDH12
KIAA1841,BBOX1
EFNB3,MZB1
GMNC,DHRS4L2
FHOD3,GABARAP
AC093577.1,POLE4
BAG3,RBM24
ABITRAM,PHACTR3
AL589765.7,LDLRAD3
AC023300.2,CDK14
IFT122,ZFP36
CHRNA5,RYBP
CDK6,RAP1A
DLL1,SF3B5
PARD6G-AS1,NPTX2
GADD45B,TMEM158
AC068587.4,PROB1
POTEI,EIF4G2
UCHL1-AS1,ZNF358
IGFBP7,PSMB10
MT-ND5,PIGA
SCG3,OSBPL3
TCF4-AS1,DOCK6
ERVMER61-1,PCK1
SFXN4,JMJD6
AL355312.3,AC074033.1
GALNT3,TNRC6C-AS1
GABRG3-AS1,ICA1
ERICH6B,RSL24D1
RNF227,KHDRBS3
AC010624.1,NUCB1
ARHGAP18,YPEL2
AL135978.2,ST6GALNAC6
FHL5,LINC00997
SLC22A4,AC139720.1
C16orf46,UCHL1
SYT1,CCDC88A
FNDC4,STARD10
MT1A,AP001636.3
PEA15,VKORC1
AC012291.3,AC008676.1
TSPAN2,LHX9
CCDC88B,OTUD1
POLE2,DUSP3
C22orf34,RBM15B
NHLH2,AC022217.3
AC018816.1,C6orf141
ADGRL3,TMEM115
MAOA,CNR1
AC068389.1,ASF1A
PCDH11X,RPS7
LRRC56,DNAJC8
CLVS1,AL445259.1
PTPRB,CMTM6
STOM,ASPN
HAS2,ARHGDIA
TNFRSF6B,AC004158.1
AC078909.1,CLEC1A
NLGN4X,SCN1A
SVEP1,MYH9
TUBB3,CABP4
CAPG,MGST2
LRRC43,SLC35F3
TCF24,AGAP2-AS1
AP003123.1,TESK1
AC015845.1,FCHO2
MT-ND1,DTNA
ADAMTS16,AL449043.1
TP53I13,HDX
EIF5,PDE8B
OR12D2,AP004609.1
CDC37,KNOP1
TAGLN3,TMEM203
PHF21B,LINC01159
PALD1,SSNA1
ESAM,COMP
ZSWIM2,AL355916.1
RERGL,PLCB1
KCTD8,HSPD1
KCNJ3,FXYD5
PDE4DIP,ZC3HAV1
LINC02191,ARL10
TOX,PPP1R14B
CNIH2,AKR1E2
AL590428.1,SPATA22
SLCO4A1,FADD
ALDH1A1,CDKN2AIP
PSRC1,AC011416.4
CNTNAP2,F8A3
ADGRF5,SLA
SPAAR,AC093673.1
CRIP1,ZNF469
AC107021.1,AC083862.3
OSCP1,AL109809.5
AC068724.3,NAA11
AC012178.1,RAP2A
NOTCH4,ING3
SEC14L1,CLCA4-AS1
PIRT,GRM5
SBNO1-AS1,FXYD2
SOD2,FOXL1
TMEM176B,OR12D2
SCPEP1,PKN1
AL355592.1,CALD1
GOLIM4,LAMC1
SLC44A1,SF3B2
ODF2L,AC019186.1
CAMK2N1,KLF2
KCNG2,C1QTNF2
ZFP36,RPLP2
SORBS2,POLR2E
MRE11,THAP11
FKBP4,NSMCE3
NOTCH3,DENND4B
RNF165,BRF2
NEFL,SERBP1
MYLK-AS1,AL121839.2
B3GLCT,DND1
NPDC1,SMIM12
TMEM138,PLSCR2
C9orf43,AC103855.2
PTPN3,RNF6
MYO7B,PCDH19
AC093512.2,AC025423.4
SCD5,POMC
AL021918.3,CASP10
NRARP,REEP3
RNGTT,EIF2B2
H2AFZ,TRIM13
CCNA1,ZNF799
RHOBTB1,TBXA2R
DNAAF5,IKZF1
ARNTL2,C19orf53
COL9A2,P4HA1
CNNM1,MEA1
PROCA1,GAP43
CRISPLD2,AL109976.1
AC016705.2,CARD8-AS1
PLEKHB2,MMD
HES1,RTL8A
GIHCG,MAPK7
OSTM1-AS1,HS6ST3
SLC17A8,TBC1D12
SFTPD,ZNF831
PMEPA1,HLA-F
ATP1B2,PFKFB3
MTM1,SIRPG
AC113349.2,RBM42
PKIG,ADCY8
HIPK1,STPG2
ZDHHC11B,BAD
SLA,PMP22
DIRAS1,ASCL1
GRM1,AL353780.1
CCN5,POLR3K
LINC02232,KDM6B
EPHA6,MIR137HG
ST6GALNAC3,ST3GAL6-AS1
CHKA,UBL3
LOX,CAPG
DIAPH3,SRL
TNR,KRT10
KCNH2,AC105206.3
C1orf100,MUCL1
APH1B,MKX
LGALS1,PPP1R3C
AC006064.2,TSPAN12
ICAM2,ETV1
RBM4B,AC006058.1
ENHO,LINC01189
SEMA6B,XAF1
SOX30,SLC1A3
ACER2,SUPT4H1
AC023510.2,PAQR6
AL360015.1,PPP2R5B
FENDRR,RPL38
RASL10A,P2RY1
AC005041.4,KLF13
PROB1,C2CD4B
DOCK7,PCDH17
EDN1,AC015819.2
BBS2,KCTD16
PHGDH,LINC01896
PSMG4,AC083862.2
AC073648.7,CCDC102B
LINC02526,ARPP19
OLFM1,CD177
LINC01102,RETREG2
SOX11,TBX2-AS1
NUBPL,AL354836.1
PCDH11Y,TNNI3
NME7,AC087627.1
IL1RL1,CAMK2D
WNT8A,ST6GAL1
AC005480.1,SH3GLB1
HNRNPF,RNF2
AC114757.1,FOXL2NB
AP002813.1,PNRC1
ROBO2,COMMD5
CLASP2,MCM3
CHD5,AC016700.3
MAT1A,AC090152.1
CNR1,GPC4
NMBR,TBX2
AC010273.3,KCNE4
PPP1R36,TCAF2
DDIT3,SEMA4C
IL33,OR14J1
AC015813.8,EFNB2
LRRC34,LINC02664
CD81-AS1,PPP1R9B
SRI,CCDC141
CPM,CDC7
IL20RA,NBPF1
WDFY3,S1PR4
CCDC74A,MYOCD
AL009177.1,FBXW5
JUN,GPC3
SNTN,MAPK11
AC068025.2,AC005746.2
KLHDC8A,UBQLN2
GRID1,PARP11
HIP1R,DGAT1
FNDC7,CRYAB
RIIAD1,INHBB
FAM198B-AS1,AC133485.7
CNN3,TESPA1
IER2,TSIX
TUBA1A,ITGA9-AS1
AC117528.1,GABRA4
FAM166C,PARM1
SRARP,LNX1
AL133330.1,TENT5B
TP63,ACKR1
AC010547.3,MIEN1
CCP110,AC022126.1
AC009955.4,DNAJC15
ZNF608,CADM3
AC010624.3,KIAA1549L
LINC00571,PARD6G
KCTD17,CD93
MT-CO3,TLR5
L3HYPDH,PLA2G4A
RASSF8-AS1,VASH1
RGL2,ZNF853
LRRC32,LSM10
AC087286.2,ABI3
MSH5,AC080162.1
SPRED1,TFEC
SLC7A5,OR7C1
AC138625.1,CCDC121
LRRC37A3,ISG20
AC022182.1,SLC25A1
AC022101.1,FAM181A
CWH43,MRPL54
CHAC1,PRMT1
AZIN1,ADA
LINC02696,SLC2A6
AC107464.3,NAV2
SMIM5,TXN
MYL6,AADAC
FGD3,AC019127.1
TMEM144,MYOM1
ADGRE5,ABCB4
CADPS,CCN1
C14orf178,AC004832.6
LINC02298,RUNX3
AC034139.1,MOB3C
MRTFB,NAB1
AL589935.3,CD302
GRM3,AC107464.1
CDK5R1,APOL1
NRGN,NKX2-1
CNDP2,EML6
ZEB1,AC010883.1
NPHP1,AC005393.1
TRIM36,FHOD1
LHX9,SMIM2-AS1
AL096706.1,RNF181
AP002448.1,AL133444.1
SNHG10,RASA4B
SMC2-AS1,ERICH4
IARS,ATP11C
ACVRL1,PSMB8-AS1
NR1D1,AC132872.1
SIAH3,UBE2M
AC092118.2,NPIPA5
DENND3,BIRC3
SLC6A16,NCOA4
AC004470.1,KCNJ9
AL512662.2,MLIP
CBWD6,FOXN2
SYNC,SERTAD3
GBP3,ZCWPW1
STMN1,LINGO1
HCN2,FOXS1
MAML2,KPNA2
DDB1,CXCL10
RIBC2,BTNL8
CFAP126,ZNF503
MARCH1,IFI44
AL109809.5,FGFR3
VSIG8,PLOD1
CASP9,LPL
AL353770.4,MKNK2
ZNF214,CCND2
AL138895.1,NTF3
LCLAT1,AC008264.2
SDCBP2,AP000769.6
TRMT61A,REX1BD
MTCH1,TRIM8
HSP90AB1,SLC25A24
PELI1,PLA1A
NSUN7,IL6R
CCN2,DNAJB4
IL6R,LINC00640
PCAT19,OCEL1
RUVBL1,GABARAPL2
SYT11,BANF1
PPP1R15A,KLF4
AC025171.1,CERS2
AC003035.1,ARHGAP26-AS1
GRIA4,MEIS2
ANKRD54,SLURP2
SYT5,BAZ1A
AC009754.2,TSR2
SWAP70,TLR2
AL139142.1,SOX1
AC114956.3,TFEB
NR4A3,FEM1C
MYORG,BISPR
GRIN2B,SH3BP4
AMT,AP000829.1
GSTT2B,ARHGEF17
GPER1,SLFN11
RHEBL1,TFAP2A
NIM1K,SCN4A
AL133372.3,GNG8
AC012101.2,SALL1
RNF32,SLC17A5
HLA-DRB5,AL442067.3
GEMIN8,SIX1
AC244131.2,B3GAT2
GRIA2,LINC02150
AC005632.3,HKDC1
GNA13,CDC26
AP000229.1,DOCK2
SLC6A17,ICAM1
AL133444.1,LINC01563
CIPC,ADGRB2
CH25H,RANBP1
GPR156,AL078622.1
TRAF3,DKK2
AC005753.2,CSNK2A3
ARHGAP4,GRAMD2A
KIAA0040,CDK6
AC004039.1,AL353653.1
FRMD8,ANXA1
LINC01151,TRIM28
CALCRL,HCFC1
SORT1,H2AFJ
CEBPA-DT,EIF1B
ASRGL1,PICALM
S1PR1,FZD10-AS1
DOK5,AP002807.1
LINC01091,PDGFC
AC002072.1,LRP10
CSRP1,EGLN3
LHFPL3,GADD45G
GCC2-AS1,FAR2
RBM17,CALHM6
TMEM234,FZD10
RPS6KA2,HAPLN2
WFS1,AC098679.5
QSOX2,PDCD2
AC130650.1,TTC29
AC008067.1,AP000793.1
CC2D2B,AC036108.3
HIBCH,JADE2
AP001025.1,AC117834.1
NPIPA1,NAB2
AC002460.2,ATP1A1
AL591043.2,TWIST1
SRSF5,HPS6
NLGN1,IRF2BP1
CNTN5,AC046143.1
CARMIL1,C9orf78
AC092919.1,Z97192.3
ZNF295-AS1,SCARF1
AC009495.3,NRK
CITED4,CPTP
TTN,KSR2
RBM24,CHST6
ANGPTL1,CCDC88C
AC002451.1,RTN1
MOGAT1,METTL14-DT
PEX5L,SWAP70
ASCL1,ELK4
MLIP-AS1,NDUFB11
AP001021.1,OR10C1
CCDC110,TECR
GAPDH,EMP1
AC026774.1,AC024996.1
RTN1,MAP1LC3C
IFI27L2,LINC02204
AC006059.4,TMEM160
STK36,AL357522.1
RASSF7,ITM2C
IQCN,LRFN4
COL6A2,CHRAC1
AXL,LY6K
GK,HOOK2
OR11A1,PPP2R5A
GRM7,KIAA2013
AC104078.1,ANKRD50
AC097448.1,CLIC4
AC093298.2,CASP1
AC092535.5,HMG20B
NSMF,RBM7
ARHGEF40,PLCXD3
AC079610.2,DCHS1
PDE1C,BACH1-IT1
DIRC3-AS1,CXCL3
DYTN,ATG12
PHF1,AC103810.2
AL022323.4,PRKCH
ATP2B1,TMEM92
LINC00313,PI16
NADK2,ALLC
PPP1R14A,MEF2C-AS1
LYZL4,TENT4A
SPPL2B,MFHAS1
RPS6KL1,COX20
AC136431.1,AC004112.1
DACH1,APC2
OR2H1,JAGN1
AC091214.1,SLC23A3
UNC5D,VWCE
AC079866.2,TFAP2C
KALRN,SNAPIN
MT-ND3,AL139424.2
SLC30A1,AC092849.3
AC092924.2,INKA2
CYP4F26P,ACSL5
DIPK2B,SEMA3E
AC068025.1,EBF1
MAP3K14,TBC1D3D
AL513524.1,AC026741.1
CASD1,HPCAL1
LINC01006,BAIAP2
HIPK3,CCT5
KBTBD11,QPCT
TAF1B,ST13
IL1RAPL1,ITGA10
AC036214.4,PMP2
ACSL3,PLEK
ABR,CHRD
ARL17B,TRPC3
HHLA2,AL590705.3
LINC02172,IL1RAPL1
BANF1,ANKRD44
EIF1,CDK4
AC147651.1,SPRN
CAVIN2,WASHC2A
TSSC4,MTLN
RB1-DT,BAG6
FAM221B,SMIM30
AL162497.1,STBD1
LINC01891,SASH1
CCDC85A,MAP1LC3B
NOX4,CNTNAP4
COL6A1,AL583808.1
AL356805.1,GIMAP2
AC139100.2,PSMA7
ATP6V1D,C11orf68
CLBA1,LINC01436
TACC2,AR
AL121839.2,C6orf99
SUN1,TMEM65
PDE10A,AL162497.1
ETS1,AC004936.1
ZNF474,RALB
SMYD2,GRIA4
COL4A5,CCDC184
CYSTM1,PAUPAR
DNAJB4,LRP2BP
LINC01579,AL133453.1
MLKL,CELSR3
FAM171B,INPP4B
AC008278.2,IL2RG
SOX21,HINT1
DZIP1L,NEK5
MYT1L,ST8SIA6-AS1
AC107398.3,AC096773.1
LPAR4,MIR155HG
AC105339.3,PDCL3
C9orf50,FAM83D
AP003717.1,APOC1
AMIGO2,CFAP100
HBA2,POLR2H
RPH3A,CYB5D2
Z92544.2,CCN5
AF274853.1,DUBR
AC058791.1,AC013270.1
EMP2,TCEAL8
PROK2,PHF10
AC100800.1,ADAM28
AC100839.1,MFAP2
AC108002.2,RASD2
AP002381.2,IER5
LARS2-AS1,RPL26L1
SH3BGRL3,DACT3
AP3M2,AL121750.1
TTBK1,CFL2
CRY1,FOXG1-AS1
NAA11,PLEKHA1
SLC29A2,LAGE3
SLC44A4,KCNJ4
PACRG-AS2,SACS
WASIR2,CEBPA
TBCB,RAB1B
SYNPR,AC010255.3
AL157829.1,SYF2
SRPK3,ARSE
AC022031.2,TMC6
AC097375.4,THRA
PIM1,RIPOR1
CCT6A,HCN2
P4HTM,AC006449.6
PNLDC1,PRSS23
CD34,SGCB
PDE6B,SAMM50
CD226,SAP30
LINC02006,CRTC2
AL031280.1,AL392172.2
SUSD1,SLC52A2
HLA-B,CITED4
AP001527.2,CRTAC1
VANGL2,AC093495.1
U2AF1,SCRG1
AC019127.1,AC022706.1
CBWD5,WWC2-AS2
METTL14-DT,OGFRL1
CPEB1-AS1,AL136366.1
DNAJC15,VPS28
ATP1A3,MTTP
GAS2L2,PPP1R11
VEZF1,COL6A1
DUSP10,PSMB3
PIDD1,AL031846.2
AC011416.3,AP000224.1
AC121154.1,CHST14
AL158206.1,SDCBP2
P3H2-AS1,STK32A
AC074008.2,NRAV
AC005393.1,TMEM163
TMEM255A,AC015726.1
TLL1,GTF2A2
GJA1,PLIN4
PAPSS2,RNF227
CSF3,C1orf146
EMID1,PDZD9
ZNF3,OLFML3
ITPKB-AS1,MRPS24
SLC39A10,F2RL3
RAPGEF4,BX284668.5
GIMAP5,AC090617.10
HDHD3,PACC1
WWC1,CENPX
NCS1,RPH3AL
MID1IP1,RPL27
IL27RA,MRPS12
TTC21B,ZBTB22
C6orf52,LINC02360
GPR135,CTXN3
ARC,C19orf73
ARL6,AC103923.1
GRAMD2B,FEM1B
SCHIP1,AL451050.2
CDC42EP4,TMEM171
AC010976.1,AC002467.1
ARPP21,NR0B1
CC2D2A,TBCB
AC084880.3,CMTM1
ZNF473,DNAH9
AC026801.2,AP001011.1
ASPA,AC105001.1
AC025171.4,REP15
ZNF534,C1QTNF4
AL162390.1,FANCI
AC006333.1,MFAP4
ROBO4,PRR14
NPHP4,ANAPC11
LZTS1,AC097518.2
LINC02698,AC006460.2
PAX6,SEMA5B
AP001830.1,LEAP2
AC084211.1,GCNA
USP11,BNIPL
ITGB3,VAMP3
C6orf141,OLFM1
KLHL2,HIST1H2BJ
GNAI2,AC093928.1
Z95115.1,SRI
LINC00599,AC007114.2
SLC38A3,LINC00906
DDX59-AS1,SYCP2
TEK,PTPN14
ABCA1,PRXL2A
HSPA4L,PNP
ABCD2,DTX3
BST2,AC013470.2
NEDD4,AC005534.1
LINC02664,CRP
KCTD15,COL13A1
CARD19,ISG15
AL031283.2,CRYBG3
CDH10,CD200R1
AC103724.4,CAPZA2
TMEM131L,AL451085.1
DES,TYROBP
AC092745.5,AP000459.2
TPST1,MCF2L
NBPF26,AC068389.1
MAZ,AL096803.2
CLIC1,ZNF296
KATNB1,TMEM119
NES,C18orf54
GRIN3A,SYS1
FBXL16,SYP
FMNL3,C7orf61
NEK4,AC010422.2
ZBTB20-AS1,LINC00354
AL392086.3,TMEM71
AHSA1,TBC1D3
FAM110D,AC092384.1
DUSP14,CWC25
ELN,C1QTNF8
MEIG1,ATP1A4
CUBN,AL513524.1
AC008731.1,NRIP2
PRMT2,CCDC194
HBA1,GABRR2
LINC01322,LAP3
MARCKSL1,CKLF
ICA1,PRKAR2B
AL355999.1,LRRC46
ANKRD20A1,C8orf82
ROBO3,CCRL2
AC010754.1,EFCC1
LINC02198,AC079921.2
KCTD12,MRPS17
DTX3,CHST1
ANKRD20A4,S1PR5
FAM167B,PODXL2
LINC02340,TRBC2
CCDC82,SET
AC007566.1,HYAL3
ARSD,CEBPG
DHRS4-AS1,PCGF2
LAGE3,SELENOP
TRAK1,TAOK2
PTPN7,UBL4A
DYNC2LI1,NDUFB9
MAPK8IP2,HCRT
ACTA2,CNPPD1
SERTAD4,FRMD8
AL360178.1,CNP
AC099535.2,AC015911.3
ZNF366,PLEKHO2
AC018563.1,LGI2
CYP2J2,CCDC115
STX1B,KBTBD2
HLA-C,TMEM216
PURG,PITPNM1
PTGS2,PTGIS
AC023480.1,COL22A1
DGKD,SSTR5-AS1
AL449363.2,AL359220.1
AC093305.1,AL049780.1
PPP1R16A,CACNA1C-IT3
LINC02604,OR52N5
AC097462.3,TRIM5
AC007563.4,RABIF
AC018628.2,ANLN
CAT,SRGAP2C
ADORA2A,NYNRIN
TNFRSF12A,AC009407.1
MUTYH,AC005180.1
