earlyAD,lateAD
DGKI,BMPR1A
RETREG1,RPL37A
ZFC3H1,IFIT1
LPCAT3,MACF1
AC011997.1,ARHGAP35
FANCC,MTURN
XRCC5,CLOCK
TTC19,NCKAP1
MIB1,AC244131.2
CLCN7,GNAZ
TECR,DCC
ICE1,MED13L
GARS,BHLHE41
SPAG9,ENO2
PCDH10,MITD1
MAPRE3,TCAF1
SAFB2,RADX
HSPA4,TSIX
INTS10,TSPYL4
HUWE1,CABYR
PRPF38B,CNOT4
PRKCB,CLN6
MT-ND2,RBBP6
GPT2,NALCN
LPAR1,MAP4K3
MPDZ,NPC1
CLSTN1,TCP11L2
DDIT4,PDE4DIP
TPM4,GSK3B
ZNF483,CCDC59
GRK4,PDS5A
MIR100HG,SNX9
USP47,YWHAQ
MAST3,LGR5
DHCR7,DYM
CLTC,BOK
RASA1,RAB4A
PTCD3,UBC
PIGT,COL6A1
SEMA4C,PTPN2
ZFYVE16,CLCN3
CBX5,ZFAND6
CD59,LRRC63
NRF1,AC245297.3
RPL14,SERGEF
WIPF1,NOS1AP
NAT8L,FRG1-DT
SETD2,WDR26
DYNC1I2,SPATA1
PSMD1,TMEM160
MAX,VAMP2
U2AF1,CFL1
FUS,RYK
LINC00862,PCNT
RELA,STK39
H2AFZ,IFIH1
RNH1,TMEM98
AC009704.1,LMBR1
TXNL1,ERC1
RPL19,RPL7
GALNT2,TRPM7
INSIG1,INTS7
COG6,TTC17
ERGIC1,LCOR
ARPC5,CXXC4
PPID,NAP1L4
GGT7,RASA1
AKAP8L,HTATIP2
NDFIP1,RCC2
SLF2,PRKD3
CAV2,ATG13
PPP3CB,IRS1
ANKRD36C,DCUN1D4
EEPD1,WDPCP
VCP,DLG1
HEG1,FBXW7
MBOAT2,AOAH
ISG20,DIPK2B
CTSL,CCT4
TNRC6A,CCDC90B
PKNOX1,FIGN
NBDY,HNRNPC
PCNX4,DNM3
CAPN7,AC116565.1
RSAD1,THBS2
UBE4A,GRB10
AARS,PPM1D
FERMT3,PGAP1
ARHGAP39,BUB3
BRD2,WDR20
SEMA4D,RNASEH2C
SFRP1,SH3BGRL
FAM184A,ATF4
CCT8,PTAR1
ACSBG1,RHOA
LSM14A,AC105402.3
GUK1,REEP3
AGO3,ANKRD7
MPP3,MARS
MAP3K7,JMY
UPF3A,ARHGEF7
NAGLU,KLHL4
AC018362.1,GKAP1
EIF4A1,DENND4B
PIDD1,TSC22D2
DCAF5,FOXJ3
VEZF1,FAM161A
STAT1,FDPS
CFL1,UFD1
GADD45GIP1,SPOP
NCAM2,AC004158.1
TTBK2,SQSTM1
DYRK1A,PHACTR1
KLHL32,SPOUT1
GRIK4,ZNF254
RABAC1,STT3B
SIPA1L3,PCLO
LIPE,SSNA1
ANKRD37,KLHL29
SLC12A2,ADAP1
PSME4,WDR7
AL096803.2,FNTB
RNF130,LARP1B
ITSN2,KAT6A
KLHL5,KIF5C
SLC4A5,IQCJ-SCHIP1
NUCKS1,LINC00499
SLC31A2,MCM3AP-AS1
DPP6,TRAPPC8
HSP90AA1,CCT8
RALGAPB,PKD2L2
FIGN,SMC5
FDPS,PCMTD1
RFX3,TBC1D15
ARPP19,OIP5-AS1
LINC02328,EDA
CATSPERG,KIZ
ENOX2,CTSF
ARF1,SP3
SRPK2,CALCOCO1
PAX8-AS1,TFDP2
ATXN2,SMARCA2
ARL17A,PCCA-DT
RBM4,ENHO
SERBP1,SEZ6L2
PNN,TRAPPC9
CLCN6,RBMS3
AZGP1,SYNGR2
CHD4,TOB2
SNX3,AGAP1
RAP1GDS1,MAZ
AC119674.1,LDHB
ETNK1,RPS27L
PABPC1,PUS7
POLR3G,CLSTN1
BCAT1,CALD1
MEGF10,IRAK1BP1
LTO1,MRPL19
URB1,AL358216.1
PREPL,GAS6
TPI1,HNRNPH1
ATG7,FAIM2
SAR1B,WSCD1
MET,ITGB1
TMED7,COG6
INVS,YWHAB
ERF,C2orf69
MORF4L1,ERRFI1
DNAJB1,TMC8
BNIP3L,PRKD1
ANKRD13D,FGD5-AS1
KIAA1109,ACAT2
DTNA,TUBB
POGZ,FLCN
ZHX2,UBE4A
AC109927.1,ATP1A1
PRPF40A,PGRMC2
BIN3,NRIP1
NKAIN2,PXK
TRIM37,SH3GLB1
BNIP3,SLC7A1
XRN1,SCAPER
EVI2A,PRKDC
DNAJB2,LRRTM3
FAM66B,CROCC
RIPK1,CCDC126
IRF2,AC008269.1
KLHL21,FBXO11
RAD23A,GALNT14
SMPD4,HMGCS1
RECK,OTUD6B-AS1
CLASP1,SRSF3
SLC39A6,UBE4B
NBN,AC015923.1
FBXW7,SNAP23
SOGA3,KIAA0408
ACAA1,KLC2
LTV1,KLHL8
EIF1AX,ZNF891
LINC02073,ZFP91
ARL10,PTCH1
ZIC1,VPS41
ELOVL6,APBA2
ANXA5,RSU1
MYH14,PIEZO1
MAP4K4,BACH2
SLC24A2,GLRA2
TFEB,SMAD2
GNAO1,ALDH2
SEMA7A,IFNGR1
MLF2,ORC4
UBE2G2,EP300
EXOC6B,B4GALNT4
GPSM2,ATF2
DHX9,LZTS3
SERINC3,FNIP1
MAG,DCBLD2
SRP14,MAPKBP1
ICK,PEX5L-AS2
TPD52L1,RRP15
CAMSAP2,RESF1
LRIG2,KDSR
GPIHBP1,ANO10
ABI2,RAC1
CPEB4,STK17A
RAB30-DT,PAXBP1
GLTP,PIDD1
PTPRN2,HSPE1
SYNDIG1,SESN3
LENG8,RNF130
PACS1,PPP6R3
EFCAB2,ZNF565
DBI,TASOR2
MARCKSL1,CCSER1
FAM120B,TSC22D3
LINC02427,TOP2B
ZKSCAN1,MRFAP1
CORO2B,L3HYPDH
ARID1B,H2AFV
IPO7,ZBTB7A
CRLF3,AC004083.1
DENND5A,NCSTN
DDHD1,PLCXD1
ZC3H13,UCHL1
RPS23,TRIP10
MRPL19,ADAMTS18
TGOLN2,MOCS2
PHACTR1,RB1
NACC2,LYPLAL1
TENT4A,B4GAT1
FAM20C,USP22
KIAA2026,DTWD1
NUP188,SSB
DNAJB4,LRRC58
B3GALNT2,PCNX4
U2SURP,MPHOSPH8
SEPTIN7,IQCH-AS1
TUBE1,TRIP11
RNF13,TMEM30A
SYP,TRRAP
CGGBP1,GAS2
USP24,C21orf91
SFT2D2,PTBP3
HSPA6,SCEL
TSPAN3,OSBPL8
CXADR,FAM184B
CERS4,UBALD2
SLC7A5,KIAA1328
LUC7L2,SNX13
KPNA1,TOR1AIP2
SEC62,LINC01344
RPL10,CLPB
IER5L,ADD3
TRABD,MGA
AUP1,RANGAP1
DYM,LNPEP
TAX1BP1,IGIP
MYCBP2,TRIQK
FLOT1,KRIT1
TANGO2,TBC1D12
ZNF589,SOBP
PURB,AGO3
BEX4,ELMOD2
LURAP1L,NCOR1
ALCAM,TAF7
COX5B,PKNOX1
DIRAS2,FNDC3B
IDH3A,DCAF17
BDKRB2,ELK4
ST3GAL1,KPNA5
PUM1,CFAP61
GALNT15,PHC3
CBX6,PPP1R36
ANKRD36B,TTC1
CPOX,RPL32
CUL1,DOCK4
ATP6V1B2,GLIS1
INO80,ETNK1
ARMC10,LTV1
MTX2,TSPAN3
KRT10,PPP1R15B
ZNF33A,ZNF318
SLC3A2,TULP4
TMCC3,ATP2C1
AC104461.1,CRB1
ZFAND5,SPART
AHR,AL161772.1
PARD6G-AS1,AC037486.1
TP53BP1,AP001318.2
LZTS2,KBTBD2
METTL21A,NSL1
SF1,PANK3
ZNF106,MAIP1
TRMT11,STXBP5-AS1
EFCAB7,YPEL2
REEP5,YBX1
HDAC2-AS2,PTBP2
CCNL1,PLXND1
POU2F1,XPO7
GRK5,SERF2
AC058791.1,POLR2M
ABCA3,PPP1R10
PSMA7,CMC1
LRPPRC,USF3
ATP2C1,AP001021.3
GSTK1,SETMAR
SESN3,HPN-AS1
PCBD1,CERT1
BRSK1,HMGCLL1
KIF3A,FBXL4
ATP5MC1,CCDC30
KCND3,SATB2
PLS3,SERTAD4-AS1
KCNJ2,GTF3A
AL391807.1,SPRED1
RCC2,WDR33
RPL6,RAB21
AGAP9,KIFAP3
EXOG,CDC73
FRYL,FAM192A
KIF3C,ACTR1B
PANTR1,MAGI2
XPC,TMEM106C
SPATA6,TUBGCP3
RPL23A,MDM2
EPB41L4B,NAP1L1
ARHGAP12,TFEB
UPF3B,DISP1
LINC02018,ISCU
HGSNAT,CORO1C
SPPL2B,STX4
HNRNPR,ZFPM2
INSYN2A,B3GALT2
CEP350,PRDX2
GCSH,ZFP36L2
ITPR1,HSPA8
LINC01572,RAPGEF2
ATM,MAP6D1
WHRN,RAPGEF1
SLC1A3,C12orf76
MICALL2,EIF2S2
PARP1,AQR
NSMCE2,CKLF
TSC22D1,HSD17B4
WDR37,NOL7
MEIS1,AL035071.1
POGK,CORIN
PPA2,CORO7
PNPLA6,RACK1
SCAPER,USP33
VMP1,LINC02018
PTPRA,KEAP1
CIPC,PHACTR3
AL359091.1,AP5M1
AC116362.1,AC242426.2
SLC9B2,AL590096.1
SLC25A46,ZDHHC14
DENND11,CLK4
CPEB3,DPP10
WDR60,MINK1
SOD2,IPO7
MAP4K5,NFE2L2
NEMF,MARCH10
RBBP6,FAR2
NEK1,CYCS
SPNS2,CCDC175
ACSL3,LEMD3
DIPK2A,WRNIP1
PCNT,ANKH
FASN,SMARCA1
PCDH17,BEX4
LRRC8D,DENND4A
GOLGA3,PPID
CPD,AL445524.1
EIF2AK2,CLEC16A
TSPYL4,NHEJ1
LINC01170,UBQLN1
TPP1,HERC2
WARS2-AS1,GLRX
SKI,CPD
MMS19,MGAT1
XPO6,MYLPF
ATAD3C,AL122014.1
BRF1,KIF5A
NUP214,PIGK
HERC1,PCNP
APIP,SMC1A
CROCC,PSPC1
ANO4,EPC1
KRIT1,PSMD1
SORL1,CLIP3
HMBOX1,SCRG1
UBB,YWHAG
SEC24B,BTD
SYT9,LYRM2
TCP1,BROX
MIGA1,AC002429.2
B4GALT5,AC010974.2
RLF,YWHAE
ERRFI1,TMEM161B-AS1
HACD2,GALNT6
RAI14,RNF103
MTA1,HCG18
GPR135,SERPINB9
GTF3A,GNAQ
PTOV1,FAM91A1
SPART,TMEM243
CERS5,SMAD5
PHIP,XRN2
YIPF4,PRIM2
KIT,LARP6
MAPK8IP3,C12orf66
PCGF5,SUPT20H
CPNE1,DPY19L1
ACIN1,GADD45GIP1
GET1,ZC3H13
BICD1,DDR1
PLEKHA5,PDE9A
CDC27,LYST
NBEA,CERS2
PABPN1,SFRP1
CNOT4,RTTN
NOVA1,AC097376.3
SRRM1,PAXX
ILKAP,AL163952.1
FBXO11,PLAAT3
PHF1,CCDC186
IVD,RNF220
SUGT1,ANKRD44
FAM49B,HSD17B1
GATAD1,SMARCC2
MTMR10,KANTR
ZNF37A,NFXL1
PPP6R3,ING5
AKAP9,SLC29A3
SHB,PHF20L1
C5orf64,RPL13
SCN1B,TMC7
EBF4,RNF169
LRRTM3,NPY2R
TAF1D,DENND1A
C1orf52,GARS
PCDH9,ZFAT
NINJ2,GRM8
SMG9,PMS1
NRP2,PHF10
FBXO28,BMP2K
GREM1,CPEB4
RBM17,PRMT3
NKAP,TRIP12
ANAPC5,ZNF800
TCEAL9,TOM1L1
AVL9,HUWE1
HTATIP2,PTGR2
PPP2CB,PRELID3A
TPRN,HS6ST1
PIR,ATP5F1D
ADAM22,SLITRK5
ATP13A2,RNF141
MAFG,CCND3
AP003469.4,AL355499.1
FRMD4B,KLHL3
SAT2,POLK
DAZAP2,MAPRE3
PITPNC1,PPTC7
RPS6,LINC02470
SEC14L2,SETBP1
TULP4,GOT1
TMEM258,YAE1
GKAP1,PBX1
DENND5B,AC026979.4
GPI,RPS2
AZI2,GALK2
LUCAT1,RETREG2
G3BP1,AC016831.1
SLC9A9,SMG9
CDK11B,ERMP1
RAB14,TMEM131
SLC35F5,TPRN
PHF3,AC025178.1
CDK12,TNFSF13B
BAZ2B,UQCRB
HACD3,CMPK1
PLPP3,LINC00667
LGALS3BP,ABLIM2
EIF3A,ZNF808
SMG1,CWF19L2
GLCE,ARID1B
TLL2,CDH2
BTF3,SNRNP48
AHCTF1,PCF11
RBM6,NACAD
ITGB1,MAP2
ZC3H14,AL513166.1
AP001977.1,TNFAIP6
LARP7,LPIN2
FERMT2,RPL23A
EPM2AIP1,LPCAT1
PCF11,BCR
SV2A,PCDH9
EPB41L3,TRAPPC10
SFPQ,EPRS
DYNLRB1,SMC3
FOXJ3,GLUD1
RMC1,RPL5
PIK3C2B,AP1S2
AKT3,TRA2B
ARHGAP24,CLASP1
AC097376.3,RPS24
RPS4X,BMS1
BORCS7,CTDSP2
RSRP1,AGFG1
AL139260.1,PYGL
CYP20A1,ABI1
PTPDC1,PREX1
TRIM47,FCHO1
ADK,ZNF195
GJC2,AP4E1
RANBP2,CACNB4
CEP85L,NBPF1
PGK1,MRPS30
MXI1,ATP5F1B
SIPA1L1,AL049869.3
CWF19L2,PRKCB
UBR4,RALGAPB
LINC01138,UBR5
PAQR4,CIPC
RPS12,SOCS6
OTUD6B-AS1,PIGC
WDR7,FRMD6
MTHFD2,MIGA1
MCF2L,MORF4L2
LGI3,MKLN1-AS
EIF4H,TXNDC5
CDC14B,URM1
RPS15,BMT2
COMMD2,AC011997.2
NEDD4L,PFN2
TRMT10B,ALDH6A1
ZNF254,SOD2
UBA6,PTBP1
BORCS5,STPG4
WDR33,NARS
PRKCE,KIF26B
DIDO1,TMEM25
DIP2A,GALNT7
CMC2,ARL8A
EPC1,NR2C2
ARPC3,NIPBL-DT
ATP5PF,ARFGEF1
MINK1,RPL11
MSMO1,ATP5PF
ASTN1,NAAA
PDLIM5,RNF213
SYNRG,DYNC1I2
IL17RB,CSNK1A1
DYNC1I1,RNF157
BEX2,ZBTB38
ST7,CHMP3
TNRC6B,HSPA4
FXR1,SNRPN
AKT2,RBM23
PRKCQ-AS1,CCDC62
HNRNPM,KLK6
CCAR1,VXN
RPS3A,AFDN
NR6A1,HSD11B1L
PDZD2,ZNF141
TMEM30A,EPB41L1
TMCC2,CNTRL
KIF5B,LINC02693
TMEM181,HLA-A
LINC01578,FBRSL1
ADAM17,CLN8
ZZEF1,LYNX1
LINC02693,POT1-AS1
SEPTIN11,RPLP1
PTPN13,PDCD10
SBF2,GNG7
TAF15,HIST1H2BD
CCNT2,ATF1
RHOG,COPS2
MDN1,VPS13A
COX4I1,AC104461.1
SPTLC1,TRIM37
RIOK3,SLC25A53
KIN,SYP
LINC01411,SCAF8
CXXC5,RELCH
COG5,PDZD2
TMEM178B,DAAM1
CAPS2,ANKRD28
PNPLA3,INO80D
ZCCHC2,DEGS1
ZNF281,HEXIM1
GFM1,NR3C1
NCKAP1,ATXN7L3B
USP48,AARS
KLC2,AKAP10
PROX1,C1orf52
DNHD1,NFIA
RPS6KA2,PCDH18
RORB,AKNAD1
MFHAS1,ATF6
EVI5L,WDR41
GABRB1,CAMK2G
TOMM20,GABPA
SCARA3,MARCH7
RABGAP1L,PDLIM5
SNX1,DNAH11
AL354822.1,SYS1
GAB1,AC011346.1
CKAP4,ZNF69
NARS,TTC6
EIF2S2,STXBP5
CACUL1,LSMEM1
LCORL,SPIRE1
BDP1,YWHAZ
MTCL1,CDC42SE2
SH3TC2,AL034347.1
NELFCD,MCM8
SOS1,CPXM2
ATP5MG,AGO2
PTTG1IP,PPP1CC
AL713852.1,PDAP1
ARHGEF12,ZNF493
SLC16A7,RPL24
ZNF721,EED
SNAP23,NR6A1
MAP6D1,SRSF10
SS18L2,RNF145
SLC17A5,SNX16
MAST2,CAV1
TTC7B,MLF2
SLC25A53,HDLBP
TAPT1,RAB11FIP2
HAGH,TM2D3
NORAD,ARHGAP23
PLPPR1,PUM3
EIF1B,RAB23
NUPR1,C9orf16
TPR,RPL18
CD44,PCCA
BRWD3,TTYH3
FAM53B,CEP350
PHLDB1,COP1
CHFR,PHB
BOD1L1,PRDX5
BTD,NDFIP2
KLHDC2,NCOA2
NTM,XPC
RAB12,CDC42EP4
PTPN12,HSPA13
KDSR,CHD1
PEA15,MANBA
JUN,RAB29
CAPRIN1,AL160314.2
RPS14,AL135784.1
CCDC84,KPNA1
RPL13,MOB2
MT-ND1,TCF4
GGCX,IFIT5
IFT80,ZDHHC13
SLC27A4,DNAJC28
SLC22A15,DENND4C
SPRY2,GNPDA2
ATP5F1D,CDKAL1
FAM50A,CNOT7
SMC6,DDX6
CLEC16A,GTPBP10
UBR5,GIGYF2
DDX18,TTC3
OCLN,HACE1
PPP1R10,SEC24B
AL023284.4,KLF3
PFKFB4,CDC27
FER,HEY2
SBDS,TRIM24
IFIT3,GHDC
ZBTB1,CSDE1
ZNF32,SLC3A2
NPIPB5,E2F4
EEF2,PUM1
GNB1,STK38
HEATR5A,COX7C
SKP1,RIF1
GPATCH8,TRAM1
RPS6KL1,C9orf72
BMS1,LMF1-AS1
R3HDM1,BAZ1A
MYO18A,KBTBD3
TSPAN5,MTDH
TRPC5,PRMT2
TRIP11,TAF3
PTEN,AC017074.1
DNAJC21,TPP1
TRPC1,PDE7A
TEAD4,DYNLL1
TNKS2,DENND2A
ANKS1A,ELMO1-AS1
SENP6,BAG5
PLXNA1,PABPC1
TBC1D1,ACAA1
DNM1L,AL512306.3
SMARCC2,NDUFA10
RCAN2,DCAF6
PLEKHB1,TATDN1
RSRC2,CLCN6
AFF1,IQCK
FAM3C,RIPK1
CCT7,TMEM140
SAMD1,ATF7IP
S100PBP,DYNLRB1
RAN,BTBD7
DMTF1,CHSY1
RRAGD,OGT
PFDN2,NDRG3
ATP5F1A,CSPP1
SET,PHF21B
PHF10,ZNF148
PER1,SLC25A1
ANKRD10,EXOC6
ADIPOR2,ZHX1
SURF4,ZNF143
ZDHHC11B,BCAT2
SLC25A23,PGAM1
ADD3,ING2
SCG5,MATR3-1
MORC3,PPP1CB
RNASEK,ARSB
RYK,AC096564.1
PRR18,GABARAPL1
AC018730.1,AC012447.1
RING1,AL049828.1
RTKN,GRM3
TRIR,RSRP1
FBXO9,EEF2
AC005609.5,VAT1
CMTM4,ANKRD18B
XXYLT1,GRID1
SHFL,ERGIC1
WRN,HNRNPAB
HSBP1,TNIK
ZNF91,IKZF5
RAF1,PPP4R3B
C11orf58,DDX17
SLC2A1,ZNF770
NDUFS7,UGP2
LINC02762,PBX3
MAP7D1,CCDC85B
NCL,TLK2
PHLDA3,TIGAR
ODR4,KIF3C
ATP2B4,HDDC2
NT5C,LINC00926
FAM120A,AL136442.1
LHPP,NEFM
CACNG7,ABHD17B
RICTOR,VPS13B
RAB11A,GPR62
BSDC1,LINC00472
LPGAT1,CCT3
AC008060.1,LINC01252
SSBP1,ITGB5
NCOR2,EFCAB7
MPP2,ZNF358
TCHP,C12orf29
SPG11,TMEM106B
TMEM189,ATE1
DUSP10,HDAC9
MICAL3,NAB2
FUBP1,YARS
ADAMTSL4-AS1,MSRA
RNPS1,DAZAP2
CDC42,MIR4435-2HG
ARL6IP4,SHOC2
TMSB4X,ARL2
AC092835.1,RSRC2
TMEM259,SPACA6
TSPYL2,LLPH
OPA1,GLS
KIAA0408,AHCYL1
AL078590.2,PAPSS1
APTX,CMTM4
ENTPD4,NCOA4
ZNF562,UBE2G2
FNBP1,FTO
SNX25,OGDH
SEC31B,CISD2
PDGFA,SETD7
TLR4,PJA2
SREK1,R3HDM1
PPP3CB-AS1,RNF217
HIP1R,UBXN7
BACH2,AC108066.2
ARL15,PPP4R3A
UBE3D,MYLK-AS1
ARMH4,ATIC
ARIH1,GLCCI1
SLC25A5,EPS8
AP002370.2,SLC25A23
CA5B,BTRC
RHOQ,COX6A1
VPS53,FBXO34
TMEM151A,PFDN2
ACTB,RBM15
RETREG2,PMP2
EEF1A1,C11orf80
ZCCHC14,GJC2
UBQLN1,AC079822.1
WBP2,TOGARAM1
KMT5C,AP1G2
WASHC3,AMPD2
YBX3,AC018362.1
POLG,FZD9
RPL7A,NAGLU
GGA1,ATP6V1H
TUBGCP3,ZNF483
NSRP1,AFTPH
UFSP2,HERPUD1
FAM228B,AACS
MYL6,DGKG
EXOC6,ACSBG1
FBXW11,SGF29
AP2B1,PAIP2
TNS1,EIF3H
C1orf43,EXOC2
WDR11,MFAP3L
C3orf38,CBX6
WDFY2,UFM1
SPACA6,KLHL9
SRGAP3,DDX46
ZNF862,AC020907.1
RNF169,HTR4
TCAF1,FEM1C
L3HYPDH,HNRNPLL
PHC2,LIN7C
ING5,AL449403.2
PARP9,AL596244.1
HECTD2,SERPINB1
MLLT3,LINC00200
RPL24,SOCS5
METTL8,PIKFYVE
ISCU,TMEM74
ZNF141,AC092329.4
IFRD1,ZNF738
HDAC7,VTA1
BHLHE41,CDV3
LHFPL3,GCNA
CDKN1B,NDUFAF2
FAM161A,UBE2W
MLLT10,RPL31
SLC11A2,ATXN7L1
FAM192A,FAM120B
ARHGAP17,SYPL1
UMAD1,C2CD3
UBA6-AS1,IFRD1
DGKD,SRSF6
FBXO21,RUNX1
HOOK2,ZBTB40
STAT5B,TCHP
INPP5A,SLC25A32
AC046134.2,STAT5B
VTI1A,RABEP1
AC098588.3,AC006115.2
CDKL1,ZNF146
SLITRK2,KIF5B
PPP3CA,KLHL23
LSAMP,ADGRL3
NDUFS5,PPP2R5A
GOLGA7,AL117381.1
YWHAQ,SLC35A5
PUM2,FSCN1
ITGB1BP1,EXOSC6
CCDC47,PWWP3B
PPP1R12B,CCNQ
USP15,NOL8
SDCCAG8,MTHFD1L
DEGS1,GNA13
DEK,ITGA1
UIMC1,SCRN1
TCEAL1,AC092821.3
SPSB1,BEX2
CIAO2B,TPR
LRRC37A3,SPAG16
ZMYM5,NEDD4
VEGFA,TTC33
RPS8,MPLKIP
CCDC146,PHF6
ANKIB1,CDC42BPA
ENPP4,PEX2
RAB39A,PARP1
PIAS4,RACGAP1
DRAP1,ING3
DYNLL1,SRPK1
CAPN2,DYNLT3
KPNA6,CEP85
TRIM56,SYNGAP1
USP36,HECA
NBEAL1,FKBP4
N4BP1,HS2ST1
LEMD2,SYT9
ADAMTS14,RIC8B
CFLAR,KBTBD7
UBQLN2,DNAJB4
HDHD2,GOLPH3
ATXN7L3B,STRN3
STAMBP,GAS2L1
XYLT1,KLRG1
SYNCRIP,NOL4L
FAM201A,AP000462.1
HERC3,WDR11
SC5D,MIER3
SOX8,ANKRD37
IREB2,JPT2
RAB11B,COX17
MAPKBP1,IARS
MYRFL,SOX2-OT
CDRT4,AC021851.1
GLRB,ATP8B1
NAA15,ACACA
XRCC6,LINC01476
HS2ST1,OCIAD1
TRAF3,SCYL1
GDI2,PDE4B
PHF20,LINC02245
CCT2,DANCR
NLN,C19orf81
ANKRD28,ASPHD2
TENM4,USP38
LRP2BP,ROCK2
ZNF790,STMN3
DIXDC1,HELQ
EPM2A,NMT1
NDUFC2,KCNMB3
ANK2,AHCYL2
CUL5,ARL6IP1
BLM,GTPBP6
ARL6IP5,RPL8
ZFX,CSF1
KDM2A,HIST1H2AC
FAM171B,MFF
UNC5B,MRPS34
GAB2,AC016597.1
LITAF,PODXL2
TASOR2,AC079447.1
AP1G1,TET2
ASPHD1,PDP2
DNAJC7,TATDN3
MATN2,RRBP1
BRI3,JAM2
SGCE,REV1
SVIP,SENP7
MT-CO3,CD55
EPB41L5,LINC00310
ANKZF1,ZNF675
RDH11,TAF4
SH3GLB1,RPS21
METTL7A,MMS22L
ABHD6,TTLL11
SHPRH,AUP1
PFN2,CEP152
PURG,KANK2
SPATA7,FAM201A
NOS1AP,GPR108
NUDT3,SLC39A10
MFAP3L,SKI
MLXIP,MAK
CCNY,COX19
ZMYND8,NONO
ENO2,TYRO3
NPLOC4,SPRY4-AS1
LINC02062,ZNF451
GSPT1,AP1G1
ANKLE2,RCAN1
RPL18A,ABHD13
PKIA,BSCL2
GABARAPL2,SREK1
ZNF718,PI4K2B
AC104407.1,MACROD1
COL4A5,TXNRD1
STRN3,AC098679.5
PTPN2,YLPM1
PAXX,CCDC47
AC011483.1,STX3
SLC4A7,TCF20
FAM135A,BPTF
BCAS1,RALGAPA1
STN1,MTHFD2
ARFGEF1,CHD2
WASHC4,THOC2
RANGAP1,EIF4B
DHX8,AC112722.1
RELCH,RSL24D1
FADS2,HSD17B6
PUS7,GABARAPL2
ANKRD65,CRADD
AC009063.3,CBR4
SNX19,DDX58
SMARCC1,BCAP29
SNHG7,LYRM4
TRIM26,TMPRSS5
MBNL2,AL358937.1
KIZ,TRIM28
HIF1A-AS3,RPS28
LCOR,RPS4X
GAK,AP1S1
CYP4V2,AL355075.4
NAP1L3,MRPS5
ADAMTS18,TTC37
ARPC2,RPS3A
SMAP2,NEK1
STARD4,MIEN1
BMPR1A,RNF24
BMI1,AHDC1
RPL8,COPRS
DENND4C,MAMLD1
SUPT3H,ADARB1
SIK2,SGCE
SEC23A,MAP3K4
RHOBTB3,AC138649.1
SRA1,AC104407.1
UNC13B,RPAP2
BRAF,HAGH
MIR2052HG,SLC25A40
PMP2,AC015845.2
SGK3,EHMT1
RHOA,SSR1
MRPS34,BMERB1
AC074032.1,PACRG-AS3
TMEM44-AS1,LRRC37B
TRIM28,ERCC6
PPP1R12A,FCHO2
FARP2,RSPH3
AMBRA1,AP3S1
PHF20L1,ANKRD13D
EWSR1,ADAM32
AL354740.1,HNRNPF
ARMCX4,ANKRD11
ACO2,HIST1H3E
CARD19,SFT2D2
NUDC,TSPYL1
SMC3,LARS
LRRC4B,CFAP44
RHBDL3,RBM41
RCAN1,MND1
CLDN15,AP002387.2
RPSA,MAX
IPO9,AL158071.4
ASPH,KHDRBS2
BANF1,LINC01315
MESD,HINT1
DCTN2,KBTBD11
RPL9,NUP88
E2F4,ARF3
CSDE1,AKAP11
AKAP17A,ZNF680
TBRG1,OXNAD1
SPEN,MAML3
ARID1A,EEF1A1
CDC16,SFT2D1
DHX15,MBOAT2
MT-CO2,ZBTB18
RAB7A,UCHL3
TECPR2,MLKL
RPS3,ZNF431
RABGEF1,ZNF546
TNK2,PPP2R1B
TTC1,RABAC1
RASAL2,TBC1D8
ANAPC10,HDX
SRP19,AC097634.3
TATDN3,DIPK1C
MED23,CFAP97
CHSY1,LYPD1
TRAF4,RASA2
TALDO1,PSMA4
GPATCH2L,SHROOM1
RNF34,ARG2
RPL37A,CBWD5
DDX6,PPP5C
MAZ,EDEM3
GLYR1,SLC25A5
NPM1,EWSR1
CSNK2A1,RLIM
MFSD12,SBNO1
FBXO44,HAPLN2
MAPK9,PCSK6
SCYL1,AC244033.2
SNX14,TNFRSF19
ZCWPW1,AC040934.1
SLC37A3,NAPG
G3BP2,MAFG
ROCK2,LINC00601
RABL6,COG5
CHD1,ATP8B2
EPCAM-DT,DPY19L4
NSD1,CLTC
ZNF248,LDB2
ZNF644,CPPED1
ATP5MC2,ACTR3
AC023509.6,PTPN4
SUMO2,PLEC
APPL2,HSPA4L
ASCC3,SKP1
PARK7,SMIM13
ZNF462,SRFBP1
FBN1,TANGO2
STAT3,HIST1H4C
ZNF26,CUX1
LINC00320,KLHL2
ANKRD17,ALG13
ZNF224,SLC6A8
ELOVL1,LAMA2
PBX3,MACO1
SERPINI1,UBA6
FAM168B,SYCP2
NOL10,ITPK1
MOB4,NCOA5
ATR,PLPP4
TMEM25,WASL
KCNJ10,ZNF253
PPP1R9A,TMEM178A
PSMB5,PCDH7
SCAF11,CCDC138
C5orf15,ATP6V1G1
TRPC4AP,WDR19
RPL7,UBXN2A
TOM1L1,RPS14
PRICKLE2,TCEAL9
TSPAN7,AL109615.4
DHX29,ATXN2L
NUDT9,PDXP
KRBA2,DNAJC3
SUPT20H,SEPTIN11
OSBP2,LINC00641
AC007566.1,ATP5ME
AC008269.1,TMEM184C
VPS8,GALC
MBP,MIER1
ARHGAP35,POLR2H
PLOD1,PCBP2
LIPA,NF1
MAP2K3,BRPF3
