bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
SEC22A,ADCY6,AC097459.1,AVEN
FLRT3,FARP2,LILRA5,HMGCLL1
TMEM205,WDR91,ZBTB20-AS4,CHUK
NEURL4,LAMB1,ABALON,CAPZA1
KBTBD2,AC104825.1,AL589743.4,PPP1R26-AS1
MEGF8,PGLS,AC024084.1,LZIC
ACOT8,MAVS,AL592546.2,INTS1
CHGB,IFNGR2,AC104012.1,USP20
NMNAT3,LINC02023,OR2D2,RAB3B
AC077690.1,HECTD1,AC092718.4,NAIP
AC011995.2,SPTAN1,CPA1,GLIPR1L2
FARP1,ANKRD10,AC022726.2,CWF19L2
CUTC,GDAP1L1,AL121936.1,UBE4B
AC092969.1,OAZ2,AC016831.6,OCRL
ACBD6,HMGCL,TMEM184A,PNKD
MRFAP1,BORCS6,CTXN1,AGL
WDFY3,AP001977.1,AC097504.2,CPLANE1
LRRC47,AL358334.2,OR13C5,SUSD6
IER2,TIMM22,CEBPA-DT,RALGAPB
LEPROT,ECI2,CHODL-AS1,LIFR
SIAE,HEPH,CARD16,NOL9
PARL,ZCCHC12,SYCE3,ACVR1
PHTF2,SETX,AL359399.1,CYP3A43
IL11RA,ZNF22,LINC02860,AC060780.1
CSE1L,C11orf44,LINC02037,IGFBP2
POLQ,HTRA2,LINC02293,NINL
PUM3,OSBPL5,SOX14,PRKRIP1
AL117372.1,MRNIP,AC104417.2,UBE2G1
ST8SIA5,TPR,TRGV4,HAGH
MB21D2,NCOA1,OR2M7,PLPP7
AC009812.1,SLC35B1,AC008549.1,ARHGAP32
CPSF7,NUDCD2,AC079612.2,CYP4X1
HEY1,GSTK1,AC007688.3,ULK4
CRACR2A,MACO1,AP003032.2,SAFB
PLD1,N4BP1,OMP,AC007364.1
GDE1,EIF2S1,LINC00837,C11orf87
RETREG3,KBTBD11,MIR202HG,ROBO1
CRTC3,GSE1,LINC02705,FASTKD1
SDHB,FASTKD5,AC035139.2,GPATCH2
PLPPR4,AC091271.1,AL161452.1,AC090579.1
UNC5B,ANGPTL1,CRNN,MLLT1
RNF208,DHPS,AP000357.2,VPS26B
FAM228A,MAL2,AC103957.2,PURA
TOLLIP,LAMTOR1,LY9,MACROD1
AC063944.1,FRAT2,AC004528.1,CHMP5
ST6GALNAC5,METTL3,AC009133.3,MARCKSL1
RBFOX3,C16orf95,AL157385.2,SORT1
EXOC7,RC3H1,AL022318.1,AL445433.2
BARD1,SEMA4G,LINC02195,PSMG2
STX6,STX5,AC130343.1,NR2C1
FIS1,AFTPH,AL627232.1,KPNA4
FAM13C,GAD2,AC007907.1,BCL11B
AC004540.1,MYDGF,TFPI2,ZDHHC17
CBR4,C11orf68,CREB3L2-AS1,AKAP12
RAD51D,CHMP1A,AL137071.1,NNT-AS1
TRIR,PPP1CC,LDHAL6B,GHR
ZNF496,RASGEF1A,GRHL3,RNF145
IMMP1L,CCDC180,LMX1A,LINC00513
SEPTIN2,SPATA20,AC245014.1,FILIP1L
LRRC8B,DTWD2,CYP27B1,ALKBH5
AMMECR1L,MAPK11,AC005304.3,SIK2
KDM4A,LRFN2,AL158151.2,CD200
HSD17B11,AL135925.1,FMO2,RUFY1
MIEF2,RCN1,AC025871.3,MINPP1
ENOPH1,NBPF11,FAM230F,BCAS4
GUSB,HTATSF1,AL713868.1,TNKS
ATP2B1-AS1,ZNF730,AC018767.3,PANK1
LINC00587,CTXN3,AL136225.1,SH3KBP1
TMEM41A,PRPSAP2,LINC01788,NDST1
PPFIA4,PAPOLG,AL391832.4,CREB5
DPT,HUWE1,LINC02489,AL591501.1
RSAD1,FHOD1,AC024651.3,MVB12B
TMEM14A,RELB,AC117394.2,CD81
TIMM13,HELQ,AC010336.2,CLCN6
MCC,HDAC2,LINC00678,DCAF6
ZNF189,SERTAD2,LINC02183,BUD23
ZNF333,ANKHD1,AC008453.1,BACE2
DCTN5,OLFM1,ATP6V1G3,LINC01473
HMGN4,LRRC2,SPINK1,ILKAP
STARD4-AS1,MAPKAPK5-AS1,OR14I1,EFNA5
SEMA4F,PAF1,AC005153.1,APPL1
AC243830.2,POU3F2,AC069368.2,RUNX1T1
DUS3L,SCN2B,CD52,ZNF334
ZC3H13,ETNK1,LY6G6D,TTC21B
TRAF7,DDIT4,AC005730.3,TMEM192
TCHP,ZC3H8,AL121981.1,ATP6V1H
PHLPP1,SEC22C,KRT19,CERS6
SAMD14,PIGQ,TRIM34,BIRC2
DACT3,GAL3ST3,AC011524.2,RPF2
ORC3,LARP1B,ZACN,BLCAP
SCN2A,WRAP73,AC011752.1,DIMT1
MRPS16,OGDH,LINC02301,MTERF4
TUBB,YWHAG,AC007491.1,MAT2A
IMPAD1,RPS6KA3,AC092287.1,KPNB1
ZBTB25,TSTD2,ANPEP,PEX5L
GHR,PLAA,BVES-AS1,WTAP
RPS6KA4,CD320,BRINP3,DENND6A
COLGALT2,AKT1S1,OR4K17,RPTOR
PIP4K2A,VPS54,NTF4,INTS2
PTPN13,ITGB1,LINC01781,ICA1L
GRPEL2,PRSS53,CALB2,SATB1-AS1
DUS2,AADAT,AC005592.2,SNHG6
SNPH,GUCY1A2,AC093857.1,SMURF2
ANAPC1,POLN,AC008154.1,C4orf48
RNPEP,AL133245.1,AL953897.1,STK32C
GLG1,PRC1-AS1,AC023347.1,SYNGAP1
LINC01138,EMC6,MDFIC2,SAR1B
AC073878.1,NNAT,AC068787.4,NDUFA12
TMEM254-AS1,TBRG4,LINC01333,MAP1B
FAM149A,HIP1R,LAT,JADE2
P3H3,ING2,HIST1H1B,SCLY
SEPTIN11,SNHG7,POU6F2-AS1,CALCOCO2
EBLN3P,ABCF2,AL353681.1,EIF4G3
MBNL2,MRPS7,KRT9,PLEKHH1
MAP3K3,ST13,PRKACG,AGGF1
RAB30,FAM182B,AL033397.1,REPS1
TSR3,EPG5,AL359538.3,DNAH7
DOCK11,NUDT10,AP000692.2,PLOD1
ASIC3,VIPR1,LINC01907,RPS6KA6
SF3B3,UNC5B,AC006960.2,SLC35B4
MAPK9,RNF126,AC021037.1,FGFR1OP2
WASHC3,PPP1R13B,AC133865.1,TFDP1
STKLD1,POLR2I,AC103808.5,NRP1
ANKK1,DDX56,SCEL-AS1,ZNF160
UQCRFS1,ABCB8,AC090587.1,NRXN1
ZFP37,RNF115,AC008737.3,RCHY1
ZNF32,TNKS1BP1,LINC02190,DGKG
BCL7C,PCYOX1,CARD17,MIPOL1
SFXN5,DDT,AC011352.1,SMARCAD1
C16orf58,COMMD1,H2AFB3,MFF
PPFIA1,MRPL52,AC132219.1,ELP4
PDE7A,TRMT1,LINC01133,N4BP1
ANKRD10,SMAD1,AC007106.2,SPPL2A
PRKAR2B,LMTK2,AC138655.1,SURF4
NDUFA7,SNHG29,BBOX1-AS1,CRH
JADE1,ZNF688,KLHL7-DT,CCDC30
PPP1R35,AC018685.2,C3orf79,GTDC1
DICER1,CEP104,TRAJ9,ZBTB8B
USP16,HSBP1L1,AC245088.2,AL683813.1
HMGCL,OARD1,AC113189.1,ZBED5
INTS10,FAM160B1,LINC02852,TBK1
ANAPC4,PURB,AC104169.1,AMER2
IRGQ,C12orf10,AC145141.1,TMEFF2
PCSK4,AGAP4,LINC01855,YBX1
PIGN,AL008723.2,TRBV14,TENM3
CNBP,OGFOD3,TRBV28,TSPAN5
CCNT2,ZNF76,AC129492.2,NAA30
TXNDC16,SEC22A,LINC01005,COX17
CCDC69,RRP1B,UBD,JPT1
RAB2A,BMI1,KRT35,ERLIN1
OGDH,CCDC57,PRR30,CSTF3
OTUD7B,PSMA1,SPANXN5,GABRB1
PGM1,SLC25A27,AC010486.1,FOCAD
GLYR1,TUBB2B,KRT85,OPCML
SLC16A7,SPIRE2,KRT7-AS,LINC02636
PCDHB10,PITPNB,DEFB104B,POLR1A
LZTS2,DHX16,FOXC2-AS1,TMEM135
ZSCAN30,RPS27A,LINC02132,NAMPT
DSCAML1,NGEF,PRAMEF15,FAM210A
DHX8,ILDR2,IGKV1-17,PDE4B
SLC25A34,BCCIP,AC006065.3,ETV1
HMGXB4,ABCC5,AC231656.1,PPP2R2B
PURG,C3orf20,AC016550.1,RPS4X
ZDHHC7,TBC1D8,AL772284.2,FBF1
NDUFS3,PHF3,HIST1H4L,TTC13
RPL24,RPA2,AF233439.2,TSC1
PSMD5,CREBBP,UBTFL1,AGPAT1
FLACC1,AC005726.5,USP17L4,DDX10
ETV7,HSDL1,FAM138A,KCTD7
EIF4E2,INPP4A,TPSG1,ATP9B
DENND6B,PMVK,AC026904.1,SEZ6L
RALBP1,PCMTD2,Z82198.2,LINC00174
PARP12,SLC39A10,RFPL4A,NDUFV1
AC104794.3,RBPJ,RNF225,MLXIPL
KANSL1,AC007038.1,OR11L1,SGSM3
ADAM15,TMOD3,USP17L3,NAPEPLD
ORC4,ASCC1,AC074290.2,ABHD17C
BMP1,MAU2,AC113146.1,NOL11
MACF1,USE1,AC040936.1,PPP1R2
ECH1,LRRTM1,AL079303.1,SPPL3
DOLK,ARMCX3,AC109309.1,NUAK1
CDADC1,PLEKHH3,XAGE1A,MIER1
ENTPD5,TNIP1,PRAC1,BAHD1
C3orf35,NRCAM,LINC02573,YAE1
PSMC5,IPCEF1,AC093763.1,ABCB6
SLC25A15,SNX17,ANXA8L1,MCL1
KEAP1,TUBGCP4,AC025278.1,PPIL2
ACADL,PFDN1,AC095057.2,GAS6
PARN,C5orf66,AC026620.1,SIAH1
MED11,SPEN,OR9K2,CSNK1G1
NLRP3,ENTPD4,AC133485.3,PDHX
PLEKHB2,COA6,AC074389.2,RPL5
ZNF551,GRWD1,MBD3L3,GRINA
IPO9-AS1,ATP5MG,AC005551.1,TARS
ZNF667,DLX5,AC021146.12,DDX3X
TAF11,SND1,CDX4,EPM2A
ZNF583,KATNB1,AC044839.2,CRCP
TMEM138,TPM3,OR1J4,EIF3M
STAT1,MTMR14,AC136475.7,TOR1B
FRMD4B,UCK1,AC136475.8,SENP7
B4GALNT4,BOLA2,AC098869.2,MIR3936HG
SAMD12,ST3GAL4,AC091027.1,COG6
RNF121,UNK,FAM236A,GABPA
ANGEL1,SCOC,AL162596.1,TRIM67
EIF1B-AS1,AL359764.3,IGKV1-5,PCBP1-AS1
DAB1,NPIPB4,AP002754.2,PEX6
AP000229.1,PFKM,LINC02665,FLT3
MKKS,ENPP4,CAMP,SLC29A4
FBLIM1,AL022313.4,AL021153.1,UBE2E2
EXOC4,RAD51D,IGLC7,ADGRG7
PITPNB,UBE2N,AC027419.2,IPO8
ZNF462,GNS,AP001046.1,SBF2
CRY2,NOL12,ATXN3L,UTP6
SECISBP2L,NBN,AC104561.3,BBIP1
KIAA0232,ZMYM4,AL683887.1,FCHSD2
TMEM243,XBP1,FAM27E5,WRNIP1
POLR2I,TRMT2A,AL009179.3,MOCS2
REPS2,DPYSL4,AC012379.1,STX6
PSMD13,PPP1R3F,OR5K2,RPN2
AKAP7,SDK2,LINC01713,XRCC6
MAF1,SHCBP1,OR14A2,MRPL3
TTC1,KHDC1,IGLC3,HERPUD2
LINC00200,RBM39,TAAR6,CBLN4
PPM1B,DPP3,AC008753.2,CKB
AC009275.1,TMED7,AL589743.1,TMED3
XAB2,AK6,SPEM3,RPRD1B
ROR2,AC104964.4,XAGE1B,CDO1
AC005252.4,PRKRIP1,LINC01614,PHLDA1
CXCL14,TMTC2,TRAJ18,HERPUD1
WDR43,BRICD5,AL353651.1,SLC9A7
IL20RA,JOSD1,AC145625.1,AL033523.1
VAPB,BICRA,AP002448.1,ANAPC7
CDC25B,MTFR1,IGLV5-45,RPS6KL1
ISG20L2,CWF19L1,AL157817.1,XBP1
IFT81,PI15,C1orf68,RRN3
TMEM167A,LAS1L,AC091117.1,CTPS2
NRCAM,PPFIA1,AC012507.1,ELOVL4
SELENOF,TMC2,IGKV6D-21,MESD
THAP7,PRRC2C,AC087286.1,MARK2
ARSA,SLU7,AC027243.1,TINCR
VCX,TOP3B,AC005224.1,NRBP2
TMEM106B,FAT3,AP000534.1,NDUFAF2
TSPAN13,DBP,CSAG3,IRF2BP2
AL031768.2,FLOT2,TRDJ1,PPP2CB
WIPI1,YTHDF1,AL133457.1,TRMT11
MRPS7,YPEL2,AC010485.1,KLHL7
PPIG,STRIP2,AC010387.1,CBX7
ACOT1,NR2F1,TRDJ3,NDUFA13
TUG1,TOMM7,ALPI,UQCC2
ERVK3-1,PDS5A,AC007269.1,EEF1G
CLIP1,HAPLN4,TRAJ39,VIRMA
YIF1A,CAPN1,AC091917.2,COPS2
VRK3,GRIK5,IGLVIVOR22-2,POLD3
VIRMA,AC002069.2,TRAJ46,VPS4B
MCCC1,PET100,TRAV41,KCNK12
CYB5R3,OPCML,AC013644.1,PBRM1
SLC39A7,KRBA1,HBE1,NUP88
CD81-AS1,PARP11,HOXA10-AS,GOT1
GLRX2,PTGR1,AL442638.1,ZMYM5
GNPDA1,IGIP,AC068672.3,KLRG1
AC026803.3,NOL11,AC010183.1,UBE2J1
SLC6A15,LRRC3B,AC025183.1,EIF1
MPP3,UQCC2,AL450469.1,LRRC23
FAM242F,FGF7,LY6L,FIG4
GRB2,RHOT1,AC015911.2,PTPRO
NFE2L1,PDCD4,AC090099.2,GON4L
TRMT9B,AC140125.2,LINC00560,CBX6
RBMS3,FBXO27,FCN2,RBM12B
LINC02406,COLGALT1,AL009178.3,DLG5
AUH,PIGX,TGFB1I1,EIF4E3
UBXN7,CELF5,AC092637.1,SPTLC1
FMNL1,ABHD18,DDIT4L,ADGRL2
SMARCD1,CMTR2,AL450384.1,HPF1
PHACTR2,MAP11,ENKD1,GPRIN3
TFEB,TMEM86B,AC092634.4,PIANP
AL731569.1,EEF1B2,LINC01712,TIMMDC1
KYAT1,SEC63,AL805961.1,GAREM1
LPAR2,AKR1B1,TDRD1,CHL1-AS2
ZMAT1,MRPL16,LINC02556,PYGO1
CISD1,FAM161B,TMSB15B-1,SMIM14
WDR90,BRI3BP,AL158834.2,NOL4
AC006059.1,BRF1,AP000233.1,PMPCB
GLE1,ILVBL,SULT1C4,CLTA
MT-ATP6,MBTPS2,AC027514.2,RIMS1
DLC1,CASTOR3,GDF2,SMIM4
PTPRN2,VWA5B2,ADCYAP1,FAM53B
DCLK2,IGF1R,CT62,AC092969.1
SNX17,BTG2,OR51B2,EYA3
COX6B1,NIPA1,AC078864.1,ME3
SIGIRR,WASHC2C,P2RX1,SLC26A11
CCDC154,DERL3,OR10G9,FRMD6
CDK8,PCSK1,AC136352.2,SFXN1
NUP35,RPS6KB2,TRBV21OR9-2,TBC1D9B
FAM149B1,AL133538.1,AL451042.2,NFE2L1
ERCC6,LINC01389,HOXD4,MZT2B
AL589645.1,FAM229B,LINC02279,BICD2
FN3KRP,TULP4,AC120045.1,STT3B
RNF168,TMEM229A,TRAJ38,AC104806.2
SPTBN1,B3GNTL1,SLC22A12,EPRS
NSUN4,ZNF398,AC010478.1,USP16
AGGF1,MRPL9,BX539320.1,INO80
VWCE,SLC50A1,AC106875.2,ZNF667
PHF20,SGMS1-AS1,AC112242.1,MIR124-2HG
UHMK1,MED10,AC135178.5,TUBB2A
SLC24A4,RNF5,BX546450.1,NOCT
PRPF4,ARHGAP24,LINC02423,STK38
ZNF23,GALNT14,AC108075.1,ETS1
RNF111,MICU2,Z98742.1,OR2L2
KLHL22,GPRASP2,AL008636.1,UBC
MED14,SELENOT,TAS2R40,PTPN2
ACOX3,PGAM5,AC118755.1,ARMH3
SKP1,RYBP,KRT1,CADPS
MED10,TMEM115,AC092819.2,ELOA
ANGPTL8,UBE2D4,AC099677.4,USP4
SIVA1,LURAP1L,AC026408.1,ZNF207
MLYCD,TMEM219,IL3,FAM117B
SLC39A14,SAR1A,AC007308.1,IP6K2
ABCB9,BGLAP,AC096711.1,KIAA1217
ITFG1,PIAS4,AC091078.2,TASP1
AC099521.3,PKIB,GAGE12J,THOC7
LINC02231,RPS26,AL157402.1,HACD2
EDEM2,AGO4,KIR2DL1,KIAA1324L
KIF16B,MITD1,CST1,PACRGL
AKAP10,CPEB1,TRBV17,SLC25A51
METRNL,CNIH4,AL583809.1,NDRG3
ZNF708,MRPL13,AC092535.2,FRMD8
AC078785.1,WTIP,BX005214.1,PLXDC1
ACTB,MIB2,AJ239322.2,ERRFI1
SPTSSB,PSMA6,AC027088.2,CHIC1
MEG8,PLEKHM3,TCP10,PKD2
MORN4,CUL2,AC044802.2,ZNF727
KDELR1,EHMT2,WASIR1,PDE8B
MYOZ3,ZNF358,AC135803.1,ALG13
XKR4,KLHL17,TMPRSS3,SEMA4B
AC096677.1,TRAPPC2L,MYO1G,MYADM
SDC3,PTPRA,AC011479.3,DGCR9
EIF4EBP2,AKAP17A,AIF1,MAP7
AC004466.1,HMG20A,AL807757.1,SLC7A14
COL7A1,SLC25A51,LINC01828,CDK5RAP3
ALS2,SIN3A,AL589745.1,ERCC8
SHISA8,L3MBTL2,CFI,ITGA3
DEPTOR,AC103855.2,UBE2U,MKX
FBN1,SBF1,AL132981.1,LINC02245
ZNF595,AC003991.1,LINC02450,PIGN
AC005899.8,NUCKS1,F11-AS1,KCNC4
PRKRIP1,CORO6,AC008549.2,LATS1
PIGC,AC019205.1,AC020551.1,NDUFA5
MAP4K2,FKBP2,BX322234.1,CNOT6
TMEM141,RASSF8-AS1,DNASE1L2,C1orf159
ARHGEF37,CTSK,AL133330.2,AC120193.1
RPUSD3,NPIPB6,AP005062.1,KDM3B
CACNA1B,FH,RRM1-AS1,MRPL1
MUC4,PPP1R11,AC103724.3,SMCO4
AC118549.1,RGS14,AC107057.1,SLC25A44
EPS15L1,KCNS2,SIRPB2,THADA
ARMCX5,DNAH14,LINC02849,NCOA4
AL050341.2,AC015813.1,PRLR,HCG17
COX7B,ADD3,AC007326.5,TMEM164
TNFRSF6B,NUP160,AC110023.1,MAP3K14
ABCF2,GSR,CD69,ZNF429
C17orf58,DDHD1,PCDHGA9,CEMIP2
AC024075.2,PIGH,AC093422.2,ERP44
VPS33B,AL359232.1,AC099541.2,CES4A
LURAP1,SMYD4,ESM1,RXRA
TMEM59,PRPF6,LINC02052,GTF3C3
NIPA1,CCDC146,EBF2,CAB39L
GSTZ1,LEMD3,AC068672.2,ZNF326
AL445438.1,PAWR,TK1,FAM81A
PDCD6,PFDN4,AC108057.1,TMEM241
EXOC3-AS1,WTAP,AC110611.2,ZDHHC2
SLC25A25-AS1,BECN1,GOLGA6L6,FAM234A
SENP5,BSN,AC092803.4,LINC00877
RORA,CNTD2,ZPBP2,MOB1B
STAT2,ZNF446,AC004448.5,PEX1
STXBP1,RPIA,AL160159.1,LENG8
PRCD,ZYX,AC073578.2,FAM234B
COQ3,HNRNPR,IL26,EHBP1
BFAR,AC092329.4,AC006441.4,TRAF3IP2
KCNK1,STK10,MIR217HG,MTMR7
BRAF,CYREN,OR4P4,FTL
TXNDC11,GOLGA4,LINC01915,PAM16
DCAF11,POLRMT,Z83844.2,NACC2
GYG1,BACE1-AS,GYPE,ZNF385B
NOP9,UBE2E2,AC005343.4,AC023480.1
KIF21A,GUSB,AC019080.4,ERICH1
ARSD,MAPT-AS1,C1QB,HYOU1
CLHC1,KDM7A,AC011462.4,CNOT1
ADD3-AS1,NUCB1,AC007652.3,KMT5B
PPP6R2,CHPT1,AL844908.2,FERMT2
LINC01771,AL033504.1,PDZD3,AC131568.1
TMEM219,C2orf27A,GOLGA6L1,ATP5F1C
LSM11,MRGBP,AC009396.2,AC005480.1
AC254562.3,TCERG1L,AP001804.1,EPB41L4B
GAD2,IKZF4,AC022148.2,ZNF275
RPL7,SKIV2L,AC009093.5,NUP210L
DEGS1,KIAA1586,AC112721.1,TNNI3K
ASPSCR1,BORCS7,PLA2G2D,UBXN4
TNXB,CYCS,LINC01929,BBS4
CHCHD3,CCSER2,BPI,UGDH-AS1
ALKBH8,SPPL3,AC007014.2,TENM4
BAG4,NDUFA2,NAALADL2-AS1,NDUFAB1
NPDC1,PKN1,MUSK,TLK2
SERPINB6,ETHE1,AP001043.1,PPP2R5A
MBTPS1,LBR,AC005609.3,LRRK2
BMP7,ABLIM3,Z82244.1,BBX
KLHL7,DRG1,WFDC13,LCLAT1
AP4M1,NDUFAF6,AC092849.3,LRCH2
WBP11,ANAPC10,AL031600.2,RYR2
PTK2,PITPNM2,C8B,COTL1
CHD9,PLCXD2,SPAM1,SCG2
DNAH1,ASRGL1,AP006219.3,LYRM4
ZNF738,TM9SF4,AC080005.1,MSH6
SPTLC2,TMEM134,LIX1,ABHD6
TIMM21,ARHGAP23,SERPINA1,KLHL3
PGM2L1,MED15,ZCCHC24,TCEAL4
C9orf129,ZDHHC18,PCDHGB3,AC004485.1
KDM2B,CHRM2,AL162727.1,ERGIC2
DUSP1,SP3,AL357673.2,PURB
UBE2V2,HMGB2,OR1C1,CEP83
MPRIP,RWDD4,AC211486.6,NDFIP2
TIMM50,NDUFA7,AC027277.1,RAB5A
GALNT1,SAMD8,AC003685.1,GLCE
SEPTIN3,C19orf81,AC090912.2,ZNF562
ACADSB,AC016717.2,LINC01764,AFF1
MRTO4,TYW3,OR2V1,KIFAP3
SLC18B1,PRPF40A,AL160400.1,SLC25A17
POLR1B,PNMA3,AC136944.4,AL157392.3
CXCL13,SETD1A,ETV5-AS1,CCNT1
AC058791.1,ESCO1,HOXB13,VWC2
POLR2H,IQSEC1,AL136096.1,ATP10D
SLC38A2,DIDO1,SUCNR1,METTL8
ASB1,SLC49A4,AC244213.1,MAPK10
FUNDC1,SCAMP2,AC009229.1,CHIC2
APH1A,TMEM254-AS1,GSTT4,ZBTB37
JADE2,NPHP3,AP000997.3,PISD
LINC00672,GDPD1,OR4K1,ABHD18
LMF1,ADPGK,AC093151.2,PCYT1A
SLC39A9,PUM3,AC018904.2,ZNF251
GNS,MINK1,AC082651.4,PHC1
NFYB,CAP1,LINC02837,LASP1
TRAPPC10,AC005046.1,AL163974.1,SIDT1
AL645608.7,SEC24B,AC011603.3,SLC25A53
NUP58,C12orf4,AGAP6,ZNF736
RPTOR,RBM25,EDN2,PRPF6
YPEL4,CEP126,AC108066.1,DDX19A
SLC7A14-AS1,TMEM33,CEBPE,RAB7A
SHISA4,ZDHHC6,LINC01953,IRF2BPL
ZNF865,C11orf95,FSTL3,MAGOH
UFSP2,TRAPPC2B,FYB1,RRAS2
RFC1,ADAM11,AL513548.4,CERK
TM9SF3,NDUFV3,AC016044.1,UBE3D
CYGB,OGDHL,AC060234.1,DNAJC15
EIF1,HSD17B4,LINC02742,SLC37A3
NOSIP,ZNF611,LINC02503,MED4
DCAF5,SLC9A1,AC135893.1,TCTN3
ACAP2,ALKBH4,LINC00638,KIF21B
TSPAN3,KNSTRN,PYGM,STAMBPL1
AC020704.1,USP34,GNAT1,ELAVL3
KDM4C,STRAP,AC002091.1,RNF130
MEIOB,ZFP91,B4GALNT2,VIPAS39
SZT2,PRCC,ART1,SUGP1
HSDL1,SNHG17,SFT2D2,TECPR1
AC005726.5,CYP2D6,AC010729.1,ALOX12-AS1
TRAF3IP1,HNRNPLL,AC092994.1,SHOC2
STARD5,CRLF3,CCDC42,RAD52
THUMPD2,PCNX3,LINC02181,APPL2
CDO1,PBX3,AC084871.1,LINC02150
ZNF75A,CBR1,LINC00470,PIGT
IGFBP6,OPTN,AC097105.1,STAMBP
ZNF621,CFL2,AC020659.1,CKAP2
LINC01551,LINC01605,SPIC,FAM222A
BAG6,ZDHHC24,LINC01615,LRCH1
RTL10,ERCC6,AL031587.4,LRRD1
AC003659.1,GRB2,AC084018.1,CREG2
SERP2,PNPLA5,U51244.1,AC008781.2
FBXW2,KCNIP3,OR2V2,TTLL3
SUGCT,TMEM67,AP002812.3,ARHGEF3
LINC01285,ZDHHC5,SCP2D1,GRIP1
WASF1,CFTR,AL138478.1,SIRT2
ZDBF2,DHRS4,AC145146.1,MOB3B
SNF8,SETD1B,LINC02580,CSGALNACT2
ACYP1,IREB2,LINC02611,SHISA9
FAM174A,SNRNP70,Z99916.3,NDUFC1
VLDLR-AS1,SNCG,LGI4,MPP5
AL353194.1,AC096536.3,AC243830.2,TRPC4AP
DVL2,MTHFD1,IGHG4,SLC3A1
SCARA5,ERAL1,LINC02469,AC097376.3
LRTM2,LDB1,BVES,MTCH2
MZT1,LINC00884,FBXO39,STX7
TRIM52,YWHAB,AL160237.1,BASP1-AS1
KIF1A,GTF2H1,KRBOX1-AS1,RAVER2
ALDH1L1-AS2,SMAP1,AC002368.1,NXPH2
TMEM44,ZNF518B,AC063962.1,MAPKAPK2
CSNK1E,SCRN2,LINC01958,MAPKAP1
RASA2,GARS,AC006063.3,SLC35F2
DRD4,PPFIBP1,AC073987.1,ODF2L
LYRM7,MED12,LINC00656,PPP1R12C
STRN,ZRSR2,AL133153.2,KLF7
NDUFAF8,AKAP8,NAT2,MACROD2
ASGR1,MRPL45,BX470209.1,RFXAP
PWWP3A,CACTIN,SMCP,ANKRD50
AL590807.1,COMMD3,CSF3,RBFA
COX11,COPS2,AC091730.1,MPLKIP
NAPB,FAM90A26,GDF6,AC002463.1
MMP28,MTOR,AL139351.1,RIOK3
TMEM30A,ELAVL1,AP000432.1,SNX30
OARD1,CSNK2A2,WNT6,LINC01031
AL138831.1,GAS6,WARS2-AS1,PARK7
STARD10,NACA,CDX2,PLEKHM2
ERBIN,NRBP2,AC008747.1,RPS2
HMCES,PREB,PPP1R3A,MAGEH1
PPP1CA,VWA5A,LINC02308,LRRTM4
ELP5,INSM1,AC060765.2,PSMB1
P3H2-AS1,PRAG1,AC098820.3,WBP2NL
KLC2,POLE3,AC006967.3,TRIM66
USP20,COQ8B,CTLA4,SHQ1
AC090241.2,AF235103.3,AL589765.1,ING5
MELTF,CAMK2A,AC090503.1,TMSB10
AXIN1,UBAC2,AC127496.3,HMGN4
ENTPD1-AS1,ARHGEF9,AC068491.2,USO1
IDH2,TPRA1,AL137804.1,AC104596.1
SCNM1,PAFAH1B3,AC007786.3,NAPG
AC110285.2,NAT9,OR1D2,TBC1D8
FGF22,PRR13,AC010834.1,MTSS2
ENOX2,RBX1,ZNF25-DT,AC019117.2
SHISA5,SNRNP27,AC016168.1,POLA1
EXOG,DNTTIP2,LINC01527,PIP5K1A
BLM,FYN,ULBP1,QSOX2
DDX59,SHISA5,AC007029.1,DLG4
KCTD20,NDUFC1,LINC02387,SLF2
AC002558.3,PGBD5,AC097480.2,CACNA1C
MITF,ENDOG,FOXI1,ARFGEF2
ALDH6A1,FKBP9,MMRN2,FAXC
FAM136A,ZNF782,AC008629.1,SRFBP1
ZNF532,WIPI1,ZNF716,OLA1
KDM3B,TNKS2,Z98949.1,RHOBTB2
DUSP16,TCF3,GAPT,SIPA1L2
AC009690.2,MEX3C,SMIM28,RBM4B
AC144521.1,MFSD2A,TCL6,NEDD4L
NSMCE2,VPS51,AL356859.1,EIF2AK1
AC084125.4,IPO13,AL162632.3,CHURC1
AL591506.1,FAM120B,AC103681.2,CGREF1
IRAK1,AC135782.1,SPANXN2,SMYD3
ACAP1,SYNPO,AC243960.1,PSD2
TRAPPC13,RELT,LINC01716,MTIF3
FBXO4,SAP30BP,AP003548.1,CDKAL1
TMEM151A,EFR3A,AL049836.2,TMEM117
OLFM2,MIR9-3HG,AC068075.1,BEND6
CUL3,ZFYVE21,LINC02812,MEAF6
SH3BP2,PAM16,AC108053.1,CCND3
DCTD,GTPBP3,AC079203.2,CRTC3
TSPAN5,PSMA4,AL645944.2,EXOSC6
CRHR1,RARA,AL359745.1,CREG1
KBTBD4,SEMA6C,AC011498.2,CCDC47
FAM76B,ZNF573,BPIFB3,PFN2
NECAB2,ARHGAP5-AS1,KIF20A,C12orf49
ERP44,ARHGEF18,AP005137.2,IGF2R
GRIA3,TSPAN14,CX3CR1,CNOT9
SF3B2,RAB4B,AC124290.2,CORO1C
