AC007326.5,DPP7
AP003059.1,SEH1L
ELSPBP1,CFAP43
TPTE,MUS81
AC116535.1,ASB1
AC013643.2,AC023983.1
ANPEP,ABRAXAS2
ZNF451-AS1,AC117490.2
AC021242.3,DNPH1
AC078962.4,FBXL14
AL132712.1,GTPBP3
AC243829.4,ELOVL2-AS1
SGIP1,PYGO2
IGLV10-54,NADK2
AC113370.1,ZFAND2A
GALNT14,HMGA2
FBXW8,KCTD9
RPRD1A,IFT74
AC010163.3,PARP1
FCF1,LIX1L-AS1
MPP3,TSPAN13
AL512452.1,NPIPB6
AC006019.2,ZCCHC2
FER1L6-AS1,ATN1
TP63,AC007100.1
DALRD3,TMEM230
BBS10,FEZF1-AS1
UPF3B,DYM
AC011029.1,KLHL24
TPM1,SYT17
LINC01337,DCAF6
LINC02463,ATG9A
AC087294.1,CLINT1
AC022400.4,ABCG1
TYRP1,ZMAT2
AC105935.2,PSME3
SLC18A2,CCDC59
AC093909.4,UROD
RECQL,ULK3
AL136221.1,ASPSCR1
NBPF1,FLACC1
LINC02005,AC068051.1
NUP58,AC004231.1
MDC1,AC020892.2
AC008494.3,PM20D1
ZNF550,C5orf34
SPATS2,KLHL5
AC090186.1,ZNF3
AL365229.1,AC104850.2
PCARE,ZMYM4-AS1
MEMO1,IFT52
SLC24A4,SMIM27
FAM149A,CTC1
TRIQK,AC027312.1
FAM228A,IPO13
CARMN,AL592295.5
NTN1,CNTRL
LINC02008,SLAIN1
EPHB2,LRRC17
ADGRG5,SOCS6
CCNB2,AP000345.3
KCNC1,AC004594.1
LINC02743,FBXL15
LINC01392,RPF2
AP001267.4,ADGRG3
C19orf71,YIF1B
AL365318.1,LCA5L
AC119674.1,CHST8
EML4,C3orf14
GABRR2,SRA1
LINC02242,SYT16
MAGED2,IGDCC3
SLC6A20,CLTCL1
AC012640.4,TXNL1
ZBTB24,HDLBP
C4orf54,SRP19
NAPA-AS1,MC1R
DDX31,ALKBH4
AP006295.1,LAMTOR5
HEATR4,AC100849.1
LTB4R2,CORO2A
AC010531.4,CR392039.4
OCM,KAT2A
PDSS1,AC035140.1
HOMEZ,LINC02069
AC022144.1,AC092720.1
DNAJA3,RECQL
SHROOM4,ZNF500
TMEM38A,FAM180B
GPT,MCM3
AL354821.1,CALCOCO2
KIAA0087,CHMP2A
LINC00911,MTF1
LINC02409,TPM4
AL445645.1,ST8SIA5
AGK,TBC1D3D
PPP2R2A,DNAJC30
ACY3,EFCAB11
AL132780.2,ZNF444
DISC1FP1,OR3A2
NHLRC1,BCAP31
CUZD1,CCDC157
DBN1,ADCY9
NDUFAF1,WASHC2C
LINC01139,RGS17
CYP1A1,MBTD1
MTFR1L,ARMC12
GOLGA7B,CAPZA2
UPK3BL2,TGDS
LRP11,INHBB
SLC25A19,TMEM242
SHCBP1L,AC068025.1
AC012462.1,DNAJC1
AC004870.2,SERPINB9P1
AP003721.2,DNAAF5
LINC02023,AC007406.5
RNF170,SNAI3-AS1
TRIM62,ALDH5A1
AC242022.1,PDCD10
AC108134.3,MED31
LINC01527,ZNF354C
PGM5,USP9X
AC002550.1,AC099754.1
SLC2A7,PTPRD
AC116345.3,AC097716.1
C4orf36,COBL
KCNIP3,C3orf22
VAT1L,PCNX4
AKAIN1,TBC1D10B
AC000085.1,SEMA3B
C12orf50,DNAJB12
AL121772.1,FAM120C
CLEC18A,AL049795.1
AC074344.2,PARP2
AC022182.1,SH2D4B
RNASE11,TSHR
LINC01911,RCAN3
PKLR,EIF4B
AL354710.2,RNF170
BPGM,PRKN
PPP2R2B-IT1,IKZF2
AL353748.3,MED19
SPTBN5,WASL
AC068700.1,TOR1B
MINAR1,TMEM104
AC107980.1,AC010491.1
AC027627.1,PLD6
AP000477.3,ZNF791
TMPRSS9,SH2B3
LINC01942,AC007384.1
ODAPH,AL135910.1
AC022217.3,AL117339.4
SMTNL2,LDHC
PON1,CSDC2
AL449403.1,CAMLG
MDM4,TKFC
LINC01717,DNAH17
TEDC2,UTP4
KCNA7,SRPK1
LIX1L,CEP76
LINC01712,KCNK1
PTGDR2,AC007036.5
NAGPA,AC064875.1
AL138828.1,MAMLD1
TMEM179B,UROS
AC093206.1,DBR1
SNX22,RABGGTB
LINC02797,AL358134.1
ANKS6,FIBP
IL33,EMC4
AC011632.1,LMAN2
VTI1B,SLC26A6
AC104472.1,ZSCAN21
NADSYN1,PRADC1
CCDC122,MYRFL
AC008083.3,C4orf36
AC009244.2,TINF2
PSAPL1,ZBTB20-AS2
AL589986.2,ATXN7
FBXO27,LINC02343
CEP72,IPO11
AC018680.1,MRTFA
LINC01682,CHCHD7
SEC63,AL078587.2
ASAH2,COPS2
TMEM222,CD81-AS1
GSDMA,BBOF1
GJB3,AC005697.2
LINC01221,EPB41L4A
FOXF2,LINC01637
CTSZ,AL589843.1
MTRNR2L10,CR381653.1
LINC02507,EXTL3
STX1A,ZBED3-AS1
PLRG1,TMEM151B
TUBA8,UBXN8
ANGPTL1,IMP4
PARS2,KYAT3
ADGRL4,GIN1
AL357497.1,TCP1
C9orf64,TUBB6
SLC41A3,AC018754.1
AC084024.3,ALPK3
RNF213-AS1,VDAC2
Z84468.1,KLHL22
LINC02787,INPP5E
PDCD6IP,SPATA5
B3GALNT1,ZNF331
CLN5,LINC00900
TXK,STX8
AC005998.1,TMPRSS9
PRPS1,AL158151.1
P3H1,TMEM99
ATG5,LRRC6
DDX20,EIF3I
EMILIN3,MRPL42
IZUMO2,CD72
OR10H1,AS3MT
AC008105.3,SEC24C
ZMYM2,ZNF263
REV3L-IT1,PDZD11
SLC2A14,JAK2
ARMC12,LINC01515
AC062022.2,NR2F1-AS1
AC104472.5,CCDC34
TRAF3IP3,SYNJ2BP
ZNF568,EIF2AK3-DT
AC232271.2,LINC02572
LINC01539,SRP68
C17orf75,AF131215.4
AC074254.2,SLC5A9
AC010491.1,FAM174A
AC009110.1,ZNF234
MTIF2,AC093298.2
TMC3,NOLC1
AC093916.1,AC010331.1
CCK,SND1-IT1
RAB5B,HGFAC
SYCE2,LINC02680
AL136038.5,LRRN3
LINC01567,GBP7
LINC02309,AC018462.1
ZFP37,HHLA3
AL161669.3,AL499616.1
MT-ATP8,ESCO1
AC092802.3,AC022858.1
AC015961.1,LRIG2-DT
MEFV,MAK16
AC245060.6,ZNRF3-IT1
Z83745.1,THAP5
SLC26A6,AP000350.5
AC083799.1,MYO1E
MKRN1,MYL5
GABRD,STARD3
KLHL11,ODF2
NXPH2,EXOSC9
AL390860.1,WFIKKN2
LINC02450,CBY3
ARPIN,EIF4E2
RTF2,KLHDC1
AC096639.1,AC245519.1
ERICH6,WDCP
HBZ,ZNF175
AC091117.2,YBX3
AC004263.2,PRAM1
LINC00926,HDHD2
FYB1,GSDMB
KCNB1,SH2D4A
AL441883.1,AC025165.2
CLC,AC106873.1
LINC02377,CLDND1
HMGCS2,TRAF3IP2-AS1
SLIRP,AL162171.2
SLC5A5,BRAT1
AC007370.1,SPTY2D1
LINC02017,APOOL
AC093330.1,FMNL1
KHK,PGD
AC009228.1,ANKRD52
LINC02642,AC005197.1
AC011092.3,AC079145.1
GLB1L,TAF1A-AS1
MIP,C12orf75
AL357033.2,USP39
LINC01595,TCF7L1
AC093857.1,ZNF433-AS1
AC026786.2,CIP2A
AP002957.1,ILF2
AC016751.2,ZDHHC9
AC018714.2,PFKL
AC004047.1,AC016493.1
AC006141.1,AL135978.2
ABHD15-AS1,SDK2
AC022023.2,LIPA
AL160286.2,ARFGAP3
INSL5,IGSF1
AC093627.22,SDF2
LINC00092,NFU1
LINC02365,AL139246.5
AP003119.2,AC015540.1
TOMM70,FAM168A
LMBRD1,RNF212
CCDC27,MAP1A
AC117481.1,GALC
AC091938.1,AC091214.1
CDK5RAP3,AC104964.4
OIT3,PDE8A
AC012435.3,COQ7
AC105916.1,SP2
AF228727.1,AC006355.2
OGFOD2,SYF2
SERTAD4,SLC13A4
GGT1-1,MED29
AL161636.1,NUB1
AC092673.1,IFT80
AC044893.2,SFRP5
LINC00474,C6orf136
TRAPPC3L,AC060809.1
AP000842.2,MYL6B
KBTBD3,EIF4E3
DTD2,TBC1D20
CBLC,PIK3C2B
FDXR,RBMS3-AS1
C17orf64,TBC1D17
C12orf56,AC022126.1
AC024361.2,AP001172.1
AC099518.1,SEZ6L2
OPRM1,TTC7A
AC004771.1,ST6GALNAC3
LINC02400,CSF2RB
AC026304.1,MCM5
CPSF3,BNIP1
INTS14,NSUN4
PSPC1,CRYBA4
AC127002.2,AL596214.1
AL162586.1,ALG14
AC105020.3,CDK19
RPS10,LNX2
HSH2D,AL160269.1
OXLD1,PSMB9
AC115100.1,PIK3R1
SNPH,AC100791.3
AC015909.1,SELENOM
AL355482.2,TCF4-AS1
HTR3D,CHIC2
MACC1-AS1,ZNF611
LRRC14B,PCAT6
AC005884.2,CDNF
TMEM210,TMLHE-AS1
AL512622.1,CA1
RILP,SIN3B
FITM1,SPIRE2
AC008403.3,RFC3
CLCA4-AS1,ZBTB20
AC009118.3,TRMO
AC005518.1,AL136988.2
LINC01813,ZGLP1
AC011362.1,UBLCP1
PTH2,PPEF1
AC011303.1,RASGRF1
AL449106.1,AL353604.1
MYH4,NTAN1
AC024933.2,IMPAD1
AC008750.2,PLAAT1
LINC02665,BLOC1S1
LINC02819,LINC00663
ABCA6,NOMO3
AC036214.2,CYP2C8
PSMA1,CDH2
AL356807.1,LIMD2
UBAC2-AS1,ZNF420
INO80E,NUDT6
PPP1R14A,EME2
FGF7,AC006450.3
AP005432.1,LENG8
TRMT10B,POLR3B
BEND4,PCGF6
VSTM2L,CIART
LCORL,MEG3
CATIP-AS1,AL031595.3
CUL4B,SCX
CHRM1,NOMO1
CLDN14,EPC1
AC022140.1,ARFIP2
WDR31,NEIL1
MGMT,AC073593.2
DDX41,ABCB6
GLYATL2,TSTA3
RNF222,AC011939.2
TSSK3,PTGR2
ZNF254,AC019130.1
AC098679.1,AL096701.4
AC092745.4,MR1
AL121990.1,NAGK
HSD11B2,CHD4
RALBP1,TACO1
LINC01339,CNTLN
AL158828.1,TMEM33
AC245452.1,MADCAM1
AC027682.6,ZC3HAV1
LIN54,PHF20
SCFD2,ASGR1
AC009113.1,NKIRAS2
ADCK5,POLR2E
PTAFR,IMPA1
PRDX6,AC069185.1
HPYR1,SMC4
LINC01340,DDX54
AC005476.2,AC092535.4
RS1,PDLIM2
TEDDM1,AF165147.1
AC107464.2,CDK5R1
FOXD4L4,PHF7
AL031584.3,CALM1
AC009533.3,ITM2B
AC106882.1,MYBBP1A
AC213203.1,FAM172A
AC025164.2,FIG4
USP17L10,AC007686.2
AL079303.1,PVR
RTL4,PTP4A2
LINC01797,VAMP8
RNASE3,USP31
AL121888.2,FBXO33
KLK1,ACTL6A
AC021683.6,DSN1
AL731769.1,UPF1
AC010768.1,IQSEC1
AL353612.2,PAPOLG
APOA2,RAB3D
AL590729.1,MAMDC2
AC027287.2,BCS1L
OR4K2,SMIM20
OR51L1,FAM192A
AC087645.4,AGK
DEFB121,NPRL2
AL136961.1,ZNF677
GFOD1-AS1,C4orf33
AL138759.1,HDHD5-AS1
BHLHA9,FH
CRISP3,CD68
AC087286.1,LINC01303
KRT74,PFKFB1
XCL1,ZNF267
AC087369.2,AC007130.1
CAPN6,AC021491.2
KIRREL3-AS3,ZKSCAN7
ADIPOQ-AS1,DNAJC5
AC091889.1,SSB
NRG1-IT3,DOCK9
LINC00556,LRRIQ3
AC025465.4,AC100763.1
AC099786.3,STIL
AC008063.1,NBPF10
AC006272.1,EPN1
OR52N5,MCUR1
AC015878.1,GTPBP2
C3orf67-AS1,COMMD3
AL357522.1,UBAC2-AS1
SPATA4,PAM16
TENT5A,PARP11
CLDN20,PCSK4
AC004477.3,RPS5
MINAR2,LSM14A
CENPS,PILRB
AC004494.1,ZNF528-AS1
LINC01864,ISCA2
STRA6,RNFT1
LINC02673,DDX41
MFN1,Z82217.1
ANKRD49,TMEM101
ATP6V0D1,PCNA
DIO3OS,LINC02115
AC099671.1,SARS
AC008026.3,EI24
AC000403.1,AC005476.2
AC005392.3,RABL6
MPST,LINC01374
AL020996.1,AC011933.4
GLE1,AC113385.1
CEP85,LHFPL5
CSTF2T,ELMOD3
AC024475.3,METTL2A
SMIM10L2B,ATMIN
AC012464.1,C19orf12
AC022395.1,AL009178.3
CARD10,XPNPEP1
SLC13A3,MGLL
ZNF140,AC006043.1
AC018359.1,COX8A
ACCS,TRMT10C
TIMP3,ATP1A4
SMC4,TSPAN15
IFI27L1,NUMBL
AL513534.2,AF279873.4
SORBS2,SLC25A13
RB1-DT,NFIA-AS2
SLC12A9-AS1,AC051619.8
AC009019.2,DNAJA2
TRPC4AP,RBM12B
AL590666.2,PHC2
DENND5B-AS1,EIF3J
AC106820.2,EML2
GPX7,LIG3
AC114546.1,ADCY10
MICA,JUP
AL445423.1,RXYLT1-AS1
ZNF212,AP003066.1
AC105999.1,TMSB10
AC113189.3,ZNF529-AS1
RFWD3,CADM2-AS2
AL360178.1,PHF2
AP000553.3,ZC3HC1
KRT40,ARSK
UGT1A1,AC132192.2
AC096736.1,ATRIP
AC005609.3,AC092794.1
ZNF32-AS2,EXOC3-AS1
OR5AU1,GRIN2D
AC012309.2,ALDH18A1
TMEM19,NAMA
AC007390.2,AC015813.1
PLAAT1,SMO
AC005358.1,SNHG11
AP001066.1,SAR1A
TNF,AC110611.1
KRTAP5-11,GTF2F2
EIF4EBP2,SYT2
LINC02550,TP53I13
AL158195.1,AL353807.5
FRG1-DT,PCYOX1
TMEM179,CKAP2
CDR2L,GSTM2
UBL7-AS1,VPS16
AL021707.9,ZNF343
CLK2,DGKQ
OXNAD1,RAB32
AFP,RCAN1
AC144831.1,SLC16A13
PNN,DPM2
AL353753.1,LIPE
C2CD2,AC008443.9
AC093752.2,FAM219B
AC019129.2,SPNS1
PEG3,C12orf56
MEIOC,TULP4
MKRN2,PWRN4
LINC01927,TMEM80
AC010776.1,MSANTD3
INTS6-AS1,SYNRG
GLMN,SH3BP5-AS1
AC118758.3,CPPED1
AC108210.1,RAB2B
ACKR4,PLEKHO2
FAM219A,RGS14
DDX19B,SAA4
POLH,ARL14EP
AC096733.2,PPP4R1
USP44,TRIM73
SRRM5,FAM3A
CD3G,CPSF2
IL21-AS1,P4HB
AC113143.3,ICA1
MAPT-AS1,AC008883.1
CLLU1,UBE2D2
AC019064.1,DMAC2
TUBA3C,NFE2L1
GSTA2,P3H3
AL136309.2,Z95331.1
ASB10,IRAK4
OR56A4,EIF2B5
TM4SF4,LRRIQ4
CD19,PI4K2A
ESCO1,FLOT1
AL683807.1,HMOX1
LINC02172,SOX9
SATL1,IMMP2L
AC007317.1,SLC18B1
TBC1D10B,CUEDC2
SMC1B,PSMB1
AC036214.1,ANGPTL1
AL359894.1,TERF2
MEX3A,BRI3
RIPPLY3,GNAI3
AL445307.1,LINC02432
TRIM69,NIBAN1
LINC02331,TRNT1
AC145212.1,RPS17
TSPAN9,MAP3K14
TACR3,PGP
BRWD1-AS2,ARPC5
ACOT12,SEPSECS
CCDC12,CYP2U1
SLC12A8,TECPR2
AC026725.1,EGR1
LY6K,BX284613.2
CNGB3,RNF214
KLHL35,YIPF6
AC107032.3,PET100
SCAMP5,ZNF12
AL513188.1,TRPC3
NEK4,PIP4P1
AC087468.2,MRNIP
P3H3,CCDC43
AC108718.1,CPB2
GIP,THUMPD3-AS1
AC116096.1,AL358334.4
TEX22,FAM186A
LINC01771,HIRA
SLC9A2,AC006296.3
KIF11,AC003681.1
AC005304.3,ZNF461
FCGR2B,ST3GAL5
LINC01647,CPQ
AL355390.1,CA14
DCSTAMP,ZNF200
AC092661.1,TMEM86B
MEIKIN,HMGN3-AS1
ACP2,PPP4C
AC108174.1,KAT5
DCAF12L2,ZNF805
STK4,RNF138
AL078621.4,SMC5-AS1
AC091544.4,GRAMD1A
LINC02549,AL353135.2
OR10G3,RWDD2A
CDKAL1,LYPLA1
AC107884.1,RGS3
NUGGC,TXNDC15
LEMD1,AC004466.1
TMEM106B,MAST4-IT1
DGKK,MRPL40
PRPF18,LINC00092
AC051619.8,MAN1A2
AC138356.3,LINC02698
IL22RA1,FAM168B
LINC02851,WDR64
AC099344.1,DNAJC3-DT
SZRD1,DIXDC1
SNAPC4,TIMM13
NUDT19,SEPTIN6
AC018926.1,ZNF728
FAR1,ZNF66
AC123777.1,P2RX4
PCOLCE2,ANAPC15
CGNL1,ATP6V0D1
SYN1,SEC22C
AC048352.1,AC040977.1
PM20D2,WDR55
AP001972.4,TOMM5
CPNE4,CDK3
C15orf62,AIFM2
AC008737.3,FRMPD3-AS1
PRICKLE1,AL161772.1
WIPI2,AC117480.1
AP000356.1,IFNLR1
SRR,NUDT14
AC090948.2,ATP5PF
ATP5ME,ZFAND2B
LINC00437,CEP72
ZNF697,TUFT1
SBNO1,CNTNAP3C
DEPTOR,TNFSF10
INKA1,AL731577.1
ZNF43,PSMD8
LINC01944,CMTR1
GOLGA8M-1,NBPF15
AF274853.1,MIEF1
LINC02608,GLIS2
AL079338.1,RRP9
MZT1,GABPA
RTP4,AC009403.2
UCHL3,NUP37
AC007610.5,DRG1
NUFIP1,UFC1
AL606489.1,ALDH9A1
NECTIN1-AS1,AC007376.2
AC140481.1,DLEU1
LINC01672,SPATA5L1
AC018445.5,INHA
C12orf29,ZFPM2-AS1
HEXA,TRIR
TAPBPL,PRELID3A
AC026191.1,IL15RA
AC114781.2,GNA11
RAD54L,RUSC1
ASB12,SNX11
AC124319.1,XXYLT1
SS18L1,LINC01482
AC091953.1,TAF9
AC099342.1,AL080276.2
GOLGA5,LINC00882
AL008582.1,SNRPB2
AC023494.1,AARS2
TACO1,ANKRD28
STOX2,SLC25A22
AP001269.2,PRKG1
C19orf38,SYPL2
PPP2R1A,AC011921.1
AC074237.1,AMMECR1L
RBP1,LINC01003
AURKA,HNRNPA3
SLC31A2,POT1
AC091178.2,SLC7A14
COL25A1,LIFR
ZNF596,ERGIC3
AC007906.1,PRKAR1A
TMEM63A,CUL9
CHRNB3,AC008443.5
AC011124.1,COL4A1
AC078905.1,LAMP1
ATMIN,NPRL3
MTRES1,SNRPG
AKAP5,GMPPB
PTPN6,TMOD2
BNC2,GPANK1
TCIRG1,ASAH2B
AC115522.1,TRMT13
AGRP,PEX11G
NDST2,ARPC1A
NEIL3,TMF1
LINC01191,HLA-DOB
MEF2B,ANKRD27
NR5A2,GALNT18
TTC26,AC006487.1
RBMS3-AS1,TRIM22
SLC66A1L,AL513188.1
AC104809.1,ZNF566
CERS6-AS1,PRRC1
STRADA,SYVN1
AC104389.5,WDR45B
HOXB3,GOLGA7
AC008703.1,ACOT8
AC137056.1,ZNF350
CD40LG,SRRM2-AS1
LINC01039,TRPM3
LINC01047,RAE1
AC009063.1,HIC2
AL137005.1,PML
AL645941.1,DNMBP-AS1
OPCML-IT2,ZNF777
AC016820.1,SCAPER
AL359987.1,TEX10
AL133371.1,AC092343.1
NTM-IT,WDR86
TSSK2,C1orf122
PALD1,CTDSPL
TMSB15B-1,TIMM10B
AC007823.1,ARL16
AL117381.1,CCDC32
ETV5,PTGES3
COP1,KLF13
AC011933.4,TMEM50A
AC114811.2,HEATR4
AL390719.3,KANTR
AC072039.2,GRID1-AS1
AC130651.1,TP53I3
LINC01531,CUTC
MRM2,AKAP8L
DOCK1,LRTOMT
ZC3H13,ZNF561
RIOK2,ABCF2
CCR6,ATAT1
TBC1D5,RAD21L1
RAB3D,TET2
AC023866.2,LAMA3
IGFL2,VPS37B
AC107023.1,IL6ST
AC138781.1,HAUS5
ZNF729,E4F1
LINC00331,FBXL22
AC112236.3,AC010273.2
AC233723.1,TCIM
CASP3,LINC00972
AC007786.1,FAN1
PPIP5K1,ENG
SLC39A13,SEC61A2
SAMSN1,TWISTNB
KIF15,WDR83
AC104574.1,AC011369.1
PTPN5,MRM2
CLPTM1,SRD5A3
FAM157C,PLAC9
AC211476.6,CC2D2A
ANKRD13B,PCDHGA5
ZNF770,ANKRD16
F11,PIM2
TM2D1,NUDC
MT-ND6,AC092617.1
BPIFC,TEAD1
AC087430.1,AC106818.2
PHAX,LINC01502
SIRT2,TMEM147
AL139424.2,ZNF775
LINC01723,LINC00407
AP001922.5,DOC2B
BST1,NUDT16L1
AP001330.1,AL133243.3
CHRM3-AS2,AC106795.3
LINC01331,ACSS2
TMEM8A,PSMD14
SENP7,JMJD4
MANEAL,AC009065.1
SAXO1,MEN1
LNP1,FPGS
GAPDHS,THAP10
FNBP1,LOXL2
AC109347.1,CHTOP
SLC9A6,PDCD4
BIVM,TRIP6
PAX7,ADPRHL1
FUT2,SNHG1
AC079910.1,BAHD1
TAF4,RUSC2
DCTN2,NCDN
LGR4,KMT2B
AC023421.2,AC093535.1
CALCRL,NBR2
UGGT1,FBXO22
AP003354.1,IPCEF1
DOCK8-AS1,FKBP15
FBXO9,CISD2
C15orf56,HAUS2
AC011593.1,TMEM181
STK24-AS1,LARP1B
OR8D4,PDPR
AC130814.1,RNASET2
OLR1,PYCR2
AC004130.2,CDK11B
AC092353.1,LIG4
AC138028.6,IQCB1
LINC00624,P4HA3
NUDT11,EAPP
AC087883.2,SAMD10
NMNAT2,AP000892.1
LINC00891,AL354771.1
PPP2R5D,DENND2C
AC011455.6,SOS1
SCGB1A1,OGG1
AC156455.1,AC024270.5
ASIC2,PLK4
LINC01661,BACH2
ZFP2,BRIP1
FAT2,AL050341.2
TNFSF15,TNFAIP8L3
PSG3,RDH13
GCNT2,AC139493.2
SNAP25-AS1,TUSC3
AC012170.3,FAM111A
AL033380.1,ENDOD1
AC005498.2,SERPINB6
GPA33,SLC25A39
NRGN,RARRES1
CENPU,ANKRD35
AC117480.1,ZNF782
AC016587.1,LRPAP1
LAS1L,NFYA
TBC1D7,TJAP1
KDM2A,DHX30
AL034405.1,RIOK2
Z98745.2,AC139100.1
CDK13,SLC26A7
EEF1E1,NOTCH2
ZNF384,BABAM1
IGSF23,CDC73
INAVA,GAL3ST1
RIN1,LARGE1
LINC01514,GGA3
AC108156.1,HDDC2
SYNJ2,AL160313.1
AC090572.2,SLC37A2
METTL2A,AC090625.2
AC127024.6,ZNF766
AC123768.3,SLC35F6
AC084125.2,SPRYD4
AL445228.1,FNDC4
FKBP3,ZNF586
LINC01677,BEND6
PTGFR,AGPAT1
AC016590.4,TMEM229A
PILRA,AC011477.9
LINC01907,PCDHGA3
GTF2H4,SSR1
BX664615.2,SLC25A6
PBK,PON1
LINC01483,PUS3
LRIG2,PAX6
AL121900.1,GRPEL2-AS1
MYCBP2-AS1,AC009318.1
AL031123.1,STARD3NL
AP001341.1,C2CD5
LINC02641,FAM76A
CARD8,BTN2A1
CPNE6,STAM
PEX11A,C2orf16
AC084082.1,IFITM3
SAP30L-AS1,CNNM4
C6orf136,IKBKG
AP006621.1,LEMD3
ZC2HC1B,DCTN1
LINC01823,ZNF382
AF279873.4,AC022613.3
AC005776.2,MVP
PWWP3B,GPT2
AL845472.1,FAM185A
SLC7A9,CHKB
AC010809.2,AC012184.3
AL646090.1,AGBL5
USH2A,EDEM2
AC011462.5,TMEM150A
FZD2,UPK3BL1
RRM2,EEF1AKMT1
MIR503HG,GAA
AC008438.2,TMA16
AL109910.2,ULK4
AL590282.2,ANKS1A
AC105339.6,AL121944.1
NAALADL2-AS1,AL451165.2
AC007686.3,CXorf56
AC092645.2,CCER2
AP005436.1,DEF6
C13orf46,ITPA
AC107881.1,SOCS1
LILRA4,CCDC180
LINC00334,AL392172.1
AC130324.2,HJV
AC007861.1,WDR77
APOOL,PSMD4
EDRF1-DT,KIAA0408
ABCC8,GGCX
POLR2C,AC083843.3
AL589787.2,GIT2
LHX1,NDP
ZBTB48,TMEM263
AC004012.1,SDAD1
AC091806.1,AL360091.3
AC005034.5,MORC4
LINC02108,MEMO1
BRCA1,SYNJ1
AC079296.1,DCAF11
TRIP4,COL25A1
CCL26,HDGFL3
CD86,NME6
ZNF512,LDB1
EHMT2-AS1,KIF13A
AC093295.1,PECR
PRRT1,ACTR5
NAP1L3,AL365356.1
FZD8,ZDHHC14
JADE1,HECTD3
DDHD2,SS18
LY6G5B,ZDHHC6
CDK19,AL136317.2
C1orf105,RNF126
AL355499.1,AL021707.1
CNGB1,GK5
AL137027.1,AC104316.1
KRT20,ZBTB32
CAMK2B,RP9
AC104938.1,AL589693.1
CTXND2,MED17
AC089983.1,EXOC2
ATAD2,DDX51
AL158196.1,ADAMTS9
AL136984.1,AC036176.1
MORC1,AL137025.1
AL359397.1,CETN3
AC123768.4,ZNF213
MRLN,CABIN1
AL133538.1,LNPK
RAD9B,ZNF20
FAM25C,MRC2
AC009686.1,KCNIP2
SRGAP3-AS4,SAP30L
GAS2L2,SLC25A43
MAD2L1,LAPTM4B
ZW10,NDUFAF6
RFX2,HAGH
AL604028.1,ARHGAP12
AIPL1,L29074.1
TMCO4,CCNB1IP1
MTMR4,PPP2R3A
AC002070.1,RANBP2
Z99774.1,LINC02674
TH2LCRR,METTL5
AC137810.1,FAM162A
FABP9,CPT1C
AL157402.2,LINC02021
LINC02700,FAM71D
DHDH,AC008462.1
MIOS,CUL3
MPP1,TMEM258
ARIH2,XPO7
RTN4R,MFAP1
ID2-AS1,TMEM132A
AC087521.2,ADCY1
AC079174.2,SWAP70
AC034111.1,EPHB3
AC091885.2,ENO4
SRRM2-AS1,SNAP29
AL445490.1,GOLGA8N
BORA,SREBF1
AL596214.1,CTDNEP1
AL035458.2,TMEM8A
FARSA,SNX15
SAAL1,WDR93
C16orf70,TBC1D32
AL589765.1,APOA1-AS
ZNF541,TBC1D15
ABHD15,NIM1K
LINC02165,LMTK2
LRP5,DLGAP1-AS1
ACVR1C,RANBP1
AC067751.1,DAAM1
PDZD9,MAFIP
AC068631.1,B3GLCT
FBXL15,LPP
AC108021.1,RAC1
GNAT3,SQOR
AL139090.1,PARD6G-AS1
AC005703.2,MTX3
OPN1LW,ST7L
AC011726.3,NAA50
LINC00682,AC016949.1
FAM72C,PSTPIP2
TRIM42,AC010889.1
GAGE12J,CAPN15
OR13C9,ZNF202
AP001476.1,TAPT1
ANGEL2,NSFL1C
EXO5,LINC02851
RGP1,ZBTB8A
AC008147.2,AC006059.1
AC060765.1,AC027801.3
LINC00642,HTATSF1
ARL6,POM121C
DYNLRB2,VPS37C
CDKN2C,PITHD1
AL162458.1,ANKRA2
AKNAD1,THAP4
PNMA6F,GRM1
AC022211.3,LGALS4
AC009318.4,MIR4713HG
AC013451.2,NUF2
PTPN12,ST6GALNAC5
LINC02259,FSTL1
LRRIQ4,SERP2
IAPP,GAS6
GON4L,AL021393.1
AC099508.1,ERO1A
PATZ1,ERLEC1
KLHL22,CYB5RL
RAC3,UGCG
AC097375.3,POC1B
AC005699.1,AC005091.1
PHF12,MTCP1
AC011853.2,MANBAL
AC016229.1,TPRA1
TCF12,SNX5
BTD,SMYD5
DNM3OS,ZNFX1
AC021504.1,GATB
CRACR2A,AC012360.3
RASA2-IT1,ZNF292
AC048341.1,RBP2
ZNF438,POLD2
KDM3A,SLBP
AC087855.2,POLG
IDH3G,AL353648.1
SLC27A2,PFDN4
DMXL1,ZC3H4
AL160262.1,AC116535.1
AC005091.1,TMEM87B
GLRA1,C1D
SH2D4A,GPM6B
ZNF655,MPG
NRROS,ACOT6
AC090527.1,KIRREL3-AS1
ZNF709,PIP5KL1
RGSL1,ENGASE
MEGF11,TAF4
Z97055.2,ILVBL
PLEKHG5,ARHGAP31
AL031430.1,NUDCD3
LINC02761,TSPAN9
LINC02073,LINC00886
FAM180B,TUBA1A
AP001107.9,TRIM24
ANKRD54,SYMPK
CLDN6,ZNF665
MAD1L1,KPNA4
NLRC5,APH1B
CLSPN,Z98742.4
SLC16A11,NEMP1
FARP2,DYNLL2
MYOM2,CBWD2
